YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M
2010,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,,
2010,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1159,645
2010,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,442,485
2010,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2010,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,447,449
2010,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2010,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,1032,434
2010,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,1237,271
2010,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,1417,106
2010,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,1544,82
2010,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,1721,366
2010,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1159,645
2010,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1090,528
2010,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99,
2010,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,447,449
2010,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,714,153
2010,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,983,65
2010,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,798,91
2010,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,929,240
2010,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1048,92
2010,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,978,51
2010,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,820,74
2010,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,775,76
2010,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,914,43
2010,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,861,65
2010,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,877,80
2010,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,796,211
2010,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,752,100
2010,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,928,45
2010,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,923,205
2010,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,882,53
2010,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,853,81
2010,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,791,36
2010,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,886,89
2010,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1021,99
2010,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,952,48
2010,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,832,93
2010,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,839,211
2010,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,814,43
2010,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1026,111
2010,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1003,306
2010,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1020,498
2010,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,956,349
2010,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,843,119
2010,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,879,84
2010,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,849,110
2010,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,913,270
2010,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,906,61
2010,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,961,58
2010,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1272,694
2010,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001,
2010,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,919,37
2010,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1102,119
2010,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1049,61
2010,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1075,55
2010,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,917,53
2010,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,963,265
2010,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,967,78
2010,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,886,106
2010,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1253,131
2010,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,726,423
2010,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,1007,146
2010,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,631,90
2010,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,726,455
2010,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1073,266
2010,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,821,83
2010,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,824,67
2010,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,873,72
2010,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,921,64
2010,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1440,236
2010,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1373,261
2010,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,1309,1103
2010,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1147,77
