YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M
2023,06037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,2101,52
2023,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,
2023,06037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,1087,274
2023,06037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,,
2023,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2882,350
2023,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,2744,353
2023,06037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,2592,105
2023,06037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,1620,122
2023,06037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,2406,637
2023,06037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,,
2023,06037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,3118,2366
2023,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1896,420
2023,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,3501,
2023,06037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,1087,274
2023,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1402,146
2023,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1499,112
2023,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1390,56
2023,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1622,148
2023,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,,
2023,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1507,419
2023,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1397,79
2023,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1327,135
2023,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1450,230
2023,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1156,144
2023,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1280,188
2023,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1414,323
2023,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1234,595
2023,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1288,137
2023,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1617,71
2023,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1286,164
2023,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1505,127
2023,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1288,1255
2023,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1359,355
2023,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,1600,120
2023,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1875,633
2023,06037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,1431,120
2023,06037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,1798,420
2023,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1623,111
2023,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,2525,1146
2023,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,1693,238
2023,06037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,1639,232
2023,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,1588,163
2023,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1123,476
2023,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,,
2023,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1131,566
2023,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1764,225
2023,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1389,297
2023,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2139,270
2023,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1579,133
2023,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1237,293
2023,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1606,143
2023,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1858,142
2023,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1391,173
2023,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1079,211
2023,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1612,341
2023,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1648,158
2023,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,1031,317
2023,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,1674,316
2023,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,1060,233
2023,06037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,1094,486
2023,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1721,78
2023,06037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,1371,534
2023,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1295,348
2023,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1433,130
2023,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1932,297
2023,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1551,219
2023,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,1203,757
2023,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1354,84
2023,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1932,929
2023,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,2056,1412
