YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M
2014,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,338,53
2014,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1088,86
2014,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,772,557
2014,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2014,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,588,640
2014,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,1727,528
2014,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,1601,122
2014,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,1349,85
2014,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,1652,90
2014,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,1647,58
2014,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,1628,146
2014,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1088,86
2014,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1608,76
2014,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,545,1635
2014,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,588,640
2014,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,970,106
2014,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,982,52
2014,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,949,31
2014,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1020,114
2014,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1079,77
2014,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1112,44
2014,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,741,127
2014,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,824,71
2014,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,986,57
2014,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,947,34
2014,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,928,44
2014,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,892,75
2014,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,894,56
2014,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,935,36
2014,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,915,135
2014,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,982,89
2014,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,960,42
2014,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,922,88
2014,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,982,90
2014,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1079,336
2014,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,939,101
2014,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,958,66
2014,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1382,161
2014,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,839,37
2014,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,985,225
2014,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1128,225
2014,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1138,334
2014,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,863,614
2014,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,961,85
2014,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,965,65
2014,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1011,116
2014,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,876,296
2014,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,889,165
2014,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1078,80
2014,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1309,80
2014,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,1641,497
2014,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1038,72
2014,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1090,193
2014,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1079,59
2014,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1130,40
2014,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,978,100
2014,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,975,76
2014,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1099,104
2014,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1013,131
2014,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1338,275
2014,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,872,295
2014,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,933,154
2014,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,772,278
2014,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,440,559
2014,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1070,119
2014,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,867,52
2014,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,770,317
2014,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,995,83
2014,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,926,33
2014,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1552,148
2014,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1540,1881
2014,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2001,
2014,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1305,56
2014,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1281,261
2014,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1044,45
2014,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1040,65
2014,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,934,164
2014,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,679,107
2014,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,810,176
2014,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1101,155
2014,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1012,1056
2014,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,909,645
2014,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1012,370
2014,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,1188,1256
2014,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,766,67
2014,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1055,74
2014,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1016,67
2014,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,501,567
2014,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1095,40
2014,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1103,133
2014,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,881,118
