YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,717.0,246.0,941.0,98.0,1669.0,477.0,$941,$1669,$717
2010,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,1047.0,109.0,1248.0,170.0,1570.0,249.0,$1248,$1570,$1047
2010,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,519.0,63.0,747.0,444.0,1451.0,165.0,$747,$1451,$519
2010,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,696.0,3082.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$696
2011,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,886.0,101.0,989.0,362.0,1723.0,231.0,$989,$1723,$886
2011,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,993.0,132.0,1263.0,184.0,1564.0,263.0,$1263,$1564,$993
2011,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,612.0,108.0,784.0,268.0,1416.0,197.0,$784,$1416,$612
2011,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,804.0,1665.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$804
2012,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,879.0,73.0,1035.0,382.0,1743.0,216.0,$1035,$1743,$879
2012,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,1087.0,146.0,1354.0,164.0,1706.0,311.0,$1354,$1706,$1087
2012,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,652.0,55.0,770.0,187.0,1403.0,329.0,$770,$1403,$652
2012,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,829.0,2046.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$829
2013,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,857.0,81.0,1070.0,263.0,1706.0,261.0,$1070,$1706,$857
2013,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,1152.0,115.0,1346.0,73.0,1499.0,222.0,$1346,$1499,$1152
2013,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,650.0,53.0,767.0,101.0,1223.0,484.0,$767,$1223,$650
2013,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,748.0,57.0,791.0,65.0,844.0,65.0,$791,$844,$748
2014,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,848.0,200.0,1086.0,289.0,1789.0,227.0,$1086,$1789,$848
2014,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,1183.0,110.0,1380.0,80.0,1821.0,479.0,$1380,$1821,$1183
2014,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,741.0,44.0,1037.0,333.0,1785.0,288.0,$1037,$1785,$741
2014,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,832.0,43.0,892.0,1619.0,2001.0,,$892,Not available. Exceeds $2000!,$832
2015,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,843.0,208.0,1086.0,136.0,1678.0,209.0,$1086,$1678,$843
2015,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,1128.0,192.0,1370.0,80.0,1776.0,486.0,$1370,$1776,$1128
2015,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,737.0,68.0,1077.0,316.0,1746.0,221.0,$1077,$1746,$737
2015,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,815.0,48.0,857.0,25.0,,,$857,Not Available!,$815
