YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,833.0,164.0,941.0,66.0,1222.0,252.0,$941,$1222,$833
2010,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1100.0,198.0,1399.0,300.0,1706.0,168.0,$1399,$1706,$1100
2010,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1025.0,56.0,1227.0,83.0,1580.0,127.0,$1227,$1580,$1025
2010,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,888.0,85.0,1169.0,423.0,1720.0,123.0,$1169,$1720,$888
2010,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,422.0,38.0,504.0,92.0,549.0,282.0,$504,$549,$422
2010,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,892.0,107.0,1150.0,209.0,1441.0,217.0,$1150,$1441,$892
2010,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,829.0,37.0,978.0,70.0,1185.0,61.0,$978,$1185,$829
2010,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,811.0,45.0,899.0,55.0,1092.0,100.0,$899,$1092,$811
2010,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,926.0,99.0,980.0,343.0,1704.0,951.0,$980,$1704,$926
2010,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,883.0,151.0,1092.0,41.0,1207.0,45.0,$1092,$1207,$883
2010,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,865.0,52.0,1009.0,50.0,1148.0,31.0,$1009,$1148,$865
2010,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,968.0,188.0,1133.0,76.0,1348.0,209.0,$1133,$1348,$968
2010,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,796.0,183.0,911.0,66.0,997.0,224.0,$911,$997,$796
2010,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,762.0,44.0,901.0,95.0,1158.0,80.0,$901,$1158,$762
2010,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,971.0,147.0,1121.0,71.0,1257.0,102.0,$1121,$1257,$971
2010,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,812.0,56.0,936.0,90.0,1219.0,143.0,$936,$1219,$812
2010,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,812.0,40.0,1022.0,78.0,1264.0,88.0,$1022,$1264,$812
2010,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,811.0,89.0,1105.0,93.0,1408.0,115.0,$1105,$1408,$811
2010,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,780.0,48.0,875.0,35.0,1056.0,331.0,$875,$1056,$780
2010,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,965.0,97.0,1200.0,131.0,1458.0,162.0,$1200,$1458,$965
2011,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,886.0,106.0,1058.0,175.0,1350.0,152.0,$1058,$1350,$886
2011,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1109.0,307.0,1445.0,248.0,1723.0,163.0,$1445,$1723,$1109
2011,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1156.0,80.0,1431.0,98.0,1751.0,97.0,$1431,$1751,$1156
2011,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,991.0,114.0,1316.0,335.0,1738.0,148.0,$1316,$1738,$991
2011,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,443.0,85.0,533.0,77.0,666.0,252.0,$533,$666,$443
