YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,1583.0,1268.0,2553.0,734.0,2987.0,553.0,$2553,$2987,$1583,1
2021,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,1251.0,342.0,1390.0,102.0,1634.0,362.0,$1390,$1634,$1251,1
2021,6037920116,Census Tract 9201.16,Hasley Canyon,Los Angeles County,California,HasleyCanyon,1897.0,432.0,2213.0,220.0,2461.0,1074.0,$2213,$2461,$1897,1
2021,6037920119,Census Tract 9201.19,Hasley Canyon,Los Angeles County,California,HasleyCanyon,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,814.0,465.0,879.0,1222.0,1700.0,990.0,$879,$1700,$814,1
2012,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,757.0,99.0,1125.0,622.0,1556.0,648.0,$1125,$1556,$757,1
2012,6037920116,Census Tract 9201.16,Hasley Canyon,Los Angeles County,California,HasleyCanyon,1392.0,258.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1392,1
2012,6037920119,Census Tract 9201.19,Hasley Canyon,Los Angeles County,California,HasleyCanyon,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2013,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,675.0,456.0,888.0,803.0,1667.0,460.0,$888,$1667,$675,1
2013,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,761.0,103.0,918.0,404.0,1457.0,219.0,$918,$1457,$761,1
