YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,380.0,46.0,900.0,705.0,1475.0,498.0,$900,$1475,$380,1
2012,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,565.0,143.0,1018.0,131.0,1223.0,160.0,$1018,$1223,$565,1
2012,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,844.0,127.0,1056.0,124.0,1222.0,115.0,$1056,$1222,$844,1
2012,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,916.0,84.0,1033.0,122.0,1275.0,132.0,$1033,$1275,$916,1
2013,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,567.0,167.0,1048.0,165.0,1341.0,278.0,$1048,$1341,$567,1
2013,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,791.0,69.0,992.0,180.0,1236.0,202.0,$992,$1236,$791,1
2013,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,903.0,81.0,985.0,77.0,1233.0,163.0,$985,$1233,$903,1
2014,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,553.0,90.0,963.0,448.0,1434.0,159.0,$963,$1434,$553,1
2014,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,794.0,83.0,981.0,140.0,1219.0,194.0,$981,$1219,$794,1
2014,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,865.0,95.0,975.0,47.0,1210.0,135.0,$975,$1210,$865,1
2023,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,1050.0,838.0,2022.0,1024.0,2435.0,252.0,$2022,$2435,$1050,1
2011,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,600.0,358.0,957.0,64.0,1156.0,157.0,$957,$1156,$600,1
2011,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,916.0,99.0,1055.0,164.0,1318.0,197.0,$1055,$1318,$916,1
2011,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,908.0,117.0,974.0,44.0,1191.0,162.0,$974,$1191,$908,1
2015,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,559.0,132.0,1202.0,227.0,1456.0,157.0,$1202,$1456,$559,1
2015,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,788.0,110.0,1038.0,115.0,1226.0,108.0,$1038,$1226,$788,1
2015,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,832.0,65.0,985.0,75.0,1230.0,130.0,$985,$1230,$832,1
2010,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,700.0,306.0,930.0,86.0,1132.0,230.0,$930,$1132,$700,1
2010,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,933.0,57.0,1019.0,230.0,1361.0,329.0,$1019,$1361,$933,1
2010,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,884.0,87.0,993.0,123.0,1329.0,189.0,$993,$1329,$884,1
2020,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,363.0,92.0,1104.0,748.0,1847.0,642.0,$1104,$1847,$363,1
2016,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,708.0,461.0,1330.0,195.0,1690.0,288.0,$1330,$1690,$708,1
2016,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,836.0,92.0,1083.0,178.0,1347.0,107.0,$1083,$1347,$836,1
2016,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,863.0,76.0,1063.0,182.0,1359.0,84.0,$1063,$1359,$863,1
2018,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,550.0,312.0,1160.0,132.0,1614.0,230.0,$1160,$1614,$550,1
2018,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,985.0,103.0,1137.0,74.0,1302.0,110.0,$1137,$1302,$985,1
2018,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,943.0,156.0,1310.0,66.0,1465.0,98.0,$1310,$1465,$943,1
2022,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,380.0,348.0,1446.0,1219.0,2330.0,252.0,$1446,$2330,$380,1
2017,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,567.0,461.0,1250.0,229.0,1720.0,202.0,$1250,$1720,$567,1
2017,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,921.0,129.0,1103.0,83.0,1300.0,141.0,$1103,$1300,$921,1
2017,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,920.0,91.0,1269.0,129.0,1465.0,124.0,$1269,$1465,$920,1
2019,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,388.0,160.0,1192.0,338.0,1656.0,331.0,$1192,$1656,$388,1
2019,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,995.0,156.0,1213.0,130.0,1432.0,110.0,$1213,$1432,$995,1
2019,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,1143.0,107.0,1357.0,72.0,1579.0,177.0,$1357,$1579,$1143,1
