YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1115.0,429.0,1487.0,191.0,1933.0,414.0,$1487,$1933,$1115,1
2021,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1309.0,184.0,1663.0,104.0,1933.0,107.0,$1663,$1933,$1309,1
2021,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1463.0,236.0,2009.0,245.0,2352.0,154.0,$2009,$2352,$1463,1
2012,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1366.0,279.0,1647.0,130.0,1894.0,89.0,$1647,$1894,$1366,1
2012,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1355.0,103.0,1595.0,424.0,2001.0,,$1595,Not available. Exceeds $2000!,$1355,1
2012,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,1344.0,961.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1344,1
2012,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1300.0,72.0,1464.0,136.0,1996.0,301.0,$1464,$1996,$1300,1
2012,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,888.0,446.0,1483.0,450.0,1745.0,150.0,$1483,$1745,$888,1
2012,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1025.0,42.0,1167.0,40.0,1442.0,162.0,$1167,$1442,$1025,1
2012,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1064.0,135.0,1322.0,146.0,1642.0,228.0,$1322,$1642,$1064,1
2013,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1398.0,390.0,1690.0,124.0,1926.0,107.0,$1690,$1926,$1398,1
2013,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1593.0,564.0,1827.0,163.0,2001.0,,$1827,Not available. Exceeds $2000!,$1593,1
2013,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,1929.0,337.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1929,1
2013,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1278.0,126.0,1505.0,261.0,2001.0,,$1505,Not available. Exceeds $2000!,$1278,1
2013,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1010.0,608.0,1558.0,203.0,1790.0,105.0,$1558,$1790,$1010,1
2013,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1057.0,32.0,1199.0,44.0,1479.0,144.0,$1199,$1479,$1057,1
2013,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1077.0,61.0,1255.0,144.0,1615.0,200.0,$1255,$1615,$1077,1
2014,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1552.0,148.0,1806.0,105.0,2001.0,,$1806,Not available. Exceeds $2000!,$1552,1
2014,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1540.0,1881.0,1852.0,272.0,2001.0,,$1852,Not available. Exceeds $2000!,$1540,1
2014,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2014,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1305.0,56.0,1472.0,95.0,1917.0,215.0,$1472,$1917,$1305,1
2014,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1281.0,261.0,1567.0,190.0,1792.0,107.0,$1567,$1792,$1281,1
2014,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1044.0,45.0,1200.0,53.0,1558.0,224.0,$1200,$1558,$1044,1
2014,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1040.0,65.0,1219.0,102.0,1596.0,178.0,$1219,$1596,$1040,1
2023,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1295.0,348.0,1647.0,183.0,1984.0,1529.0,$1647,$1984,$1295,1
2023,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1433.0,130.0,1761.0,136.0,2199.0,328.0,$1761,$2199,$1433,1
2023,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1932.0,297.0,2301.0,151.0,2657.0,169.0,$2301,$2657,$1932,1
2011,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1384.0,234.0,1669.0,112.0,1900.0,93.0,$1669,$1900,$1384,1
2011,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1410.0,211.0,1780.0,416.0,2001.0,,$1780,Not available. Exceeds $2000!,$1410,1
2011,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,744.0,1391.0,1944.0,702.0,2001.0,,$1944,Not available. Exceeds $2000!,$744,1
2011,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1223.0,146.0,1390.0,90.0,1717.0,380.0,$1390,$1717,$1223,1
2011,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,940.0,304.0,1413.0,353.0,1721.0,175.0,$1413,$1721,$940,1
2011,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,949.0,101.0,1124.0,56.0,1315.0,121.0,$1124,$1315,$949,1
2011,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,957.0,219.0,1214.0,122.0,1477.0,185.0,$1214,$1477,$957,1
2015,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1512.0,180.0,1903.0,201.0,2234.0,123.0,$1903,$2234,$1512,1
2015,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1709.0,578.0,2071.0,228.0,2285.0,111.0,$2071,$2285,$1709,1
2015,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2157.0,1291.0,2646.0,394.0,3082.0,331.0,$2646,$3082,$2157,1
2015,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1323.0,67.0,1544.0,202.0,2099.0,290.0,$1544,$2099,$1323,1
