YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,1127.0,118.0,1384.0,91.0,1871.0,364.0,$1384,$1871,$1127,1
2021,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,1157.0,154.0,1449.0,126.0,1828.0,120.0,$1449,$1828,$1157,1
2021,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,1741.0,110.0,1997.0,584.0,2873.0,1121.0,$1997,$2873,$1741,1
2021,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037572001,Census Tract 5720.01,Signal Hill,Los Angeles County,California,SignalHill,972.0,102.0,1208.0,170.0,1674.0,298.0,$1208,$1674,$972,1
2012,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,721.0,74.0,1024.0,196.0,1344.0,180.0,$1024,$1344,$721,1
2012,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,819.0,50.0,963.0,75.0,1311.0,222.0,$963,$1311,$819,1
2012,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,1306.0,121.0,1576.0,202.0,1912.0,184.0,$1576,$1912,$1306,1
2012,6037575101,Census Tract 5751.01,Signal Hill,Los Angeles County,California,SignalHill,838.0,32.0,980.0,95.0,1191.0,72.0,$980,$1191,$838,1
2012,6037980018,Census Tract 9800.18,Signal Hill,Los Angeles County,California,SignalHill,,,,,,,Not Available!,Not Available!,Not Available!,1
2013,6037572001,Census Tract 5720.01,Signal Hill,Los Angeles County,California,SignalHill,965.0,99.0,1213.0,177.0,1797.0,289.0,$1213,$1797,$965,1
2013,6037573401,Census Tract 5734.01,Signal Hill,Los Angeles County,California,SignalHill,728.0,94.0,1063.0,150.0,1414.0,274.0,$1063,$1414,$728,1
2013,6037573402,Census Tract 5734.02,Signal Hill,Los Angeles County,California,SignalHill,834.0,32.0,950.0,85.0,1268.0,197.0,$950,$1268,$834,1
2013,6037573403,Census Tract 5734.03,Signal Hill,Los Angeles County,California,SignalHill,1311.0,289.0,1727.0,204.0,2001.0,,$1727,Not available. Exceeds $2000!,$1311,1
