YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2015,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,911.0,43.0,1078.0,52.0,1242.0,73.0
2015,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,893.0,59.0,1042.0,110.0,1362.0,141.0
2015,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,876.0,57.0,1179.0,166.0,1394.0,36.0
2015,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,946.0,40.0,1081.0,68.0,1247.0,95.0
2015,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,935.0,91.0,1172.0,153.0,1411.0,78.0
2015,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,985.0,88.0,1203.0,86.0,1585.0,142.0
2015,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,964.0,55.0,1132.0,53.0,1347.0,107.0
2015,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,979.0,124.0,1181.0,85.0,1556.0,201.0
2015,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,989.0,71.0,1131.0,35.0,1293.0,99.0
2015,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1097.0,373.0,1480.0,240.0,1757.0,129.0
2015,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,909.0,90.0,1174.0,127.0,1652.0,235.0
2015,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,904.0,62.0,1061.0,66.0,1238.0,138.0
2015,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1288.0,176.0,1569.0,239.0,1960.0,217.0
2015,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,844.0,33.0,961.0,42.0,1173.0,72.0
2015,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1002.0,376.0,1389.0,424.0,1922.0,1340.0
2015,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1118.0,443.0,1434.0,176.0,1953.0,435.0
2015,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1114.0,175.0,1549.0,613.0,1827.0,120.0
2015,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,828.0,568.0,1194.0,378.0,1754.0,192.0
2015,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,1016.0,71.0,1178.0,67.0,1543.0,259.0
2015,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,993.0,91.0,1300.0,116.0,1603.0,192.0
2015,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,975.0,97.0,1211.0,86.0,1501.0,200.0
2015,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,877.0,309.0,1229.0,220.0,1880.0,1002.0
2015,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,938.0,208.0,1307.0,140.0,1729.0,262.0
2015,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1090.0,160.0,1379.0,253.0,2206.0,382.0
2015,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1316.0,153.0,1598.0,379.0,2333.0,746.0
2015,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,1575.0,248.0,1915.0,437.0,2633.0,367.0
2015,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1063.0,51.0,1208.0,64.0,1465.0,236.0
2015,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1153.0,124.0,1398.0,84.0,1733.0,129.0
2015,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1093.0,58.0,1336.0,96.0,1696.0,113.0
2015,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1111.0,41.0,1367.0,136.0,1754.0,65.0
2015,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1060.0,103.0,1426.0,149.0,1876.0,142.0
2015,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1037.0,83.0,1176.0,96.0,1730.0,458.0
2015,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1187.0,169.0,1418.0,109.0,1981.0,359.0
2015,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,976.0,106.0,1316.0,111.0,1633.0,167.0
2015,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1128.0,397.0,1618.0,177.0,1927.0,139.0
2015,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,851.0,126.0,1234.0,303.0,1913.0,844.0
2015,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,979.0,200.0,1381.0,121.0,1693.0,155.0
2015,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,826.0,124.0,978.0,307.0,1769.0,201.0
2015,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,,,1122.0,140.0,1631.0,735.0
2015,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1095.0,109.0,1331.0,132.0,1700.0,276.0
2015,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,855.0,44.0,1087.0,91.0,1319.0,128.0
2015,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,855.0,258.0,1172.0,94.0,1395.0,83.0
2015,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,981.0,90.0,1219.0,152.0,1724.0,217.0
2015,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,945.0,32.0,1106.0,71.0,1412.0,109.0
2015,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1512.0,180.0,1903.0,201.0,2234.0,123.0
2015,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1709.0,578.0,2071.0,228.0,2285.0,111.0
2015,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2157.0,1291.0,2646.0,394.0,3082.0,331.0
2015,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1323.0,67.0,1544.0,202.0,2099.0,290.0
2015,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1016.0,417.0,1404.0,456.0,1758.0,149.0
2015,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1061.0,47.0,1217.0,61.0,1500.0,204.0
2015,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1052.0,75.0,1258.0,140.0,1632.0,170.0
2015,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,938.0,203.0,1293.0,134.0,1697.0,138.0
2015,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,667.0,110.0,777.0,263.0,986.0,265.0
2015,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,689.0,243.0,1006.0,251.0,1335.0,222.0
2015,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1001.0,233.0,1288.0,171.0,1609.0,283.0
2015,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1030.0,439.0,1204.0,414.0,1888.0,685.0
2015,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,643.0,567.0,1158.0,770.0,1863.0,331.0
2015,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1107.0,277.0,1422.0,640.0,1987.0,533.0
2015,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,2019.0,1830.0,2259.0,470.0,2500.0,364.0
2015,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,800.0,77.0,1024.0,104.0,1193.0,64.0
2015,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1047.0,68.0,1220.0,87.0,1605.0,176.0
2015,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1014.0,101.0,1177.0,87.0,1422.0,148.0
2015,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,,,1618.0,734.0,2297.0,379.0
2015,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1126.0,64.0,1287.0,91.0,1449.0,67.0
2015,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1055.0,141.0,1272.0,235.0,1654.0,243.0
2015,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,818.0,131.0,1033.0,83.0,1192.0,58.0
2015,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,840.0,182.0,1080.0,67.0,1232.0,97.0
2015,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,953.0,59.0,1173.0,65.0,1446.0,93.0
2015,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,957.0,226.0,1137.0,127.0,1361.0,226.0
2015,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,1077.0,42.0,1260.0,64.0,1424.0,47.0
2015,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,1076.0,91.0,1246.0,153.0,1534.0,227.0
2015,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,1053.0,34.0,1152.0,36.0,1255.0,131.0
2015,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,691.0,466.0,1075.0,157.0,1323.0,199.0
2015,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,859.0,42.0,971.0,36.0,1135.0,49.0
2015,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,915.0,255.0,1029.0,149.0,1221.0,163.0
2015,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,699.0,193.0,1215.0,237.0,1488.0,174.0
2015,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,946.0,123.0,1292.0,97.0,1494.0,136.0
2015,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,940.0,54.0,1103.0,62.0,1333.0,221.0
2015,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1047.0,43.0,1208.0,62.0,1425.0,69.0
2015,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1008.0,211.0,1288.0,152.0,1649.0,370.0
2015,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,784.0,216.0,1091.0,255.0,1316.0,171.0
2015,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,917.0,202.0,1157.0,99.0,1442.0,228.0
2015,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,822.0,58.0,959.0,135.0,1544.0,708.0
2015,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,890.0,226.0,1170.0,95.0,1539.0,225.0
2015,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,853.0,33.0,1027.0,204.0,1286.0,130.0
2015,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,788.0,110.0,1038.0,115.0,1226.0,108.0
2015,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,863.0,209.0,1187.0,172.0,1615.0,209.0
2015,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,735.0,306.0,1081.0,126.0,1347.0,113.0
2015,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,938.0,69.0,1069.0,96.0,1236.0,75.0
2015,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,838.0,73.0,967.0,76.0,1349.0,138.0
2015,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,969.0,136.0,1247.0,155.0,1601.0,213.0
2015,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,959.0,113.0,1158.0,102.0,1535.0,348.0
2015,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1037.0,94.0,1123.0,44.0,1209.0,47.0
2015,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1230.0,484.0,1633.0,167.0,1839.0,92.0
2015,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,375.0,301.0,903.0,102.0,1240.0,155.0
2015,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,756.0,57.0,956.0,97.0,1296.0,82.0
2015,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,786.0,52.0,951.0,42.0,1139.0,48.0
2015,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,741.0,42.0,889.0,40.0,1163.0,59.0
2015,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,835.0,36.0,1007.0,109.0,1283.0,124.0
2015,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,841.0,49.0,1018.0,69.0,1218.0,57.0
2015,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,783.0,53.0,890.0,48.0,1057.0,154.0
2015,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,891.0,102.0,1097.0,85.0,1323.0,130.0
2015,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,758.0,42.0,865.0,71.0,1164.0,112.0
2015,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,878.0,38.0,1270.0,193.0,1488.0,166.0
2015,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1108.0,99.0,1572.0,683.0,2004.0,367.0
2015,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1170.0,95.0,1530.0,133.0,1803.0,61.0
2015,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,957.0,94.0,1133.0,84.0,1443.0,359.0
2015,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,626.0,157.0,854.0,128.0,1074.0,637.0
2015,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,915.0,146.0,1120.0,152.0,1639.0,377.0
2015,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,913.0,68.0,1114.0,67.0,1372.0,159.0
2015,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,858.0,47.0,1065.0,60.0,1210.0,57.0
2015,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,1146.0,120.0,1316.0,73.0,1441.0,74.0
2015,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,883.0,36.0,1003.0,86.0,1243.0,131.0
2015,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,968.0,58.0,1134.0,35.0,1314.0,62.0
2015,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,960.0,112.0,1207.0,144.0,1589.0,201.0
2015,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,713.0,135.0,962.0,131.0,1311.0,159.0
2015,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,711.0,97.0,944.0,50.0,1189.0,98.0
2015,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,1052.0,76.0,1220.0,103.0,1382.0,70.0
2015,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,893.0,208.0,1224.0,89.0,1476.0,98.0
2015,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,872.0,42.0,1107.0,77.0,1363.0,61.0
2015,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,892.0,87.0,1141.0,74.0,1434.0,124.0
2015,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,906.0,46.0,1024.0,66.0,1212.0,58.0
2015,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,964.0,31.0,1148.0,95.0,1370.0,70.0
2015,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,881.0,66.0,1065.0,48.0,1222.0,44.0
2015,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,877.0,53.0,1069.0,64.0,1249.0,86.0
2015,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,801.0,77.0,1087.0,77.0,1326.0,96.0
2015,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,947.0,29.0,1138.0,107.0,1415.0,94.0
2015,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,825.0,76.0,1009.0,132.0,1192.0,83.0
2015,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,888.0,70.0,1049.0,57.0,1237.0,65.0
2015,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,811.0,48.0,1039.0,74.0,1253.0,96.0
2015,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,848.0,54.0,1058.0,56.0,1223.0,53.0
2015,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,867.0,79.0,1072.0,32.0,1198.0,34.0
2015,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1779.0,448.0,2263.0,403.0,2699.0,343.0
2015,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1085.0,41.0,1170.0,681.0,,
2015,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,2017.0,252.0,2302.0,129.0,2792.0,420.0
2015,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,1289.0,168.0,2323.0,274.0,2778.0,109.0
2015,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1156.0,129.0,1421.0,102.0,1860.0,193.0
2015,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,2512.0,1303.0,2799.0,292.0,3292.0,727.0
2015,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,1338.0,74.0,1427.0,152.0,1572.0,367.0
2015,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1472.0,281.0,2073.0,201.0,2701.0,325.0
2015,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1280.0,138.0,1656.0,120.0,2032.0,195.0
2015,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1281.0,81.0,1542.0,222.0,2284.0,330.0
2015,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1512.0,55.0,1822.0,66.0,2257.0,127.0
2015,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,1549.0,161.0,2023.0,151.0,2432.0,142.0
2015,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,,3008.0,379.0,3426.0,202.0
2015,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),833.0,68.0,974.0,50.0,1200.0,112.0
2015,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),2195.0,399.0,2569.0,288.0,2828.0,183.0
2015,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1144.0,74.0,1358.0,83.0,1663.0,212.0
2015,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1143.0,87.0,1451.0,109.0,1912.0,136.0
2015,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),2167.0,244.0,2487.0,1577.0,3501.0,
2015,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),935.0,118.0,1139.0,76.0,1357.0,123.0
2015,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),925.0,64.0,1172.0,119.0,1655.0,205.0
2015,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1019.0,49.0,1196.0,56.0,1526.0,165.0
2015,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1050.0,82.0,1275.0,109.0,1619.0,161.0
2015,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),400.0,165.0,921.0,60.0,1304.0,208.0
2015,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1034.0,100.0,1323.0,61.0,1675.0,120.0
2015,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),964.0,58.0,1292.0,75.0,1475.0,57.0
2015,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),930.0,26.0,1072.0,91.0,1440.0,192.0
2015,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),928.0,121.0,1313.0,383.0,1898.0,243.0
2015,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),872.0,124.0,1082.0,149.0,1604.0,332.0
2015,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),944.0,35.0,1138.0,430.0,2118.0,287.0
2015,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1152.0,147.0,1472.0,138.0,1872.0,154.0
2015,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1067.0,73.0,1258.0,178.0,1776.0,333.0
2015,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),979.0,166.0,1383.0,469.0,2088.0,392.0
2015,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1142.0,66.0,1459.0,118.0,1807.0,67.0
2015,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1188.0,70.0,1448.0,65.0,1840.0,93.0
2015,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1118.0,60.0,1353.0,114.0,1752.0,162.0
2015,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),956.0,61.0,1178.0,91.0,1392.0,65.0
2015,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),941.0,60.0,1154.0,86.0,1570.0,206.0
2015,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,,,,,
2015,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,1067.0,464.0,1672.0,427.0,2845.0,972.0
2015,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,1881.0,1353.0,3165.0,603.0,3501.0,
2015,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,1398.0,290.0,1792.0,287.0,2512.0,557.0
2015,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,1260.0,987.0,,,3501.0,
2015,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,1358.0,230.0,1711.0,130.0,2086.0,480.0
2015,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,1706.0,217.0,2116.0,295.0,2576.0,404.0
