YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037403303,Census Tract 4033.03,Industry,Los Angeles County,California,Industry,1540.0,565.0,1693.0,112.0,1847.0,56.0,$1693,$1847,$1540
2010,6037403312,Census Tract 4033.12,Industry,Los Angeles County,California,Industry,856.0,350.0,1403.0,186.0,1780.0,319.0,$1403,$1780,$856
2010,6037404703,Census Tract 4047.03,Industry,Los Angeles County,California,Industry,906.0,128.0,1011.0,68.0,1148.0,48.0,$1011,$1148,$906
2010,6037407001,Census Tract 4070.01,Industry,Los Angeles County,California,Industry,1017.0,72.0,1110.0,47.0,1203.0,38.0,$1110,$1203,$1017
2010,6037407002,Census Tract 4070.02,Industry,Los Angeles County,California,Industry,1365.0,218.0,1632.0,324.0,1958.0,376.0,$1632,$1958,$1365
2010,6037407602,Census Tract 4076.02,Industry,Los Angeles County,California,Industry,813.0,186.0,929.0,136.0,1652.0,688.0,$929,$1652,$813
2010,6037407802,Census Tract 4078.02,Industry,Los Angeles County,California,Industry,1172.0,212.0,1538.0,193.0,1769.0,90.0,$1538,$1769,$1172
2010,6037408138,Census Tract 4081.38,Industry,Los Angeles County,California,Industry,724.0,160.0,990.0,199.0,1306.0,179.0,$990,$1306,$724
2010,6037408140,Census Tract 4081.40,Industry,Los Angeles County,California,Industry,601.0,195.0,649.0,1131.0,1681.0,522.0,$649,$1681,$601
2010,6037408202,Census Tract 4082.02,Industry,Los Angeles County,California,Industry,1006.0,174.0,1231.0,243.0,1600.0,333.0,$1231,$1600,$1006
2010,6037408211,Census Tract 4082.11,Industry,Los Angeles County,California,Industry,1003.0,119.0,1248.0,108.0,1485.0,162.0,$1248,$1485,$1003
2010,6037408212,Census Tract 4082.12,Industry,Los Angeles County,California,Industry,629.0,479.0,1511.0,905.0,1995.0,405.0,$1511,$1995,$629
2010,6037408301,Census Tract 4083.01,Industry,Los Angeles County,California,Industry,1061.0,494.0,1299.0,143.0,1456.0,123.0,$1299,$1456,$1061
2010,6037408302,Census Tract 4083.02,Industry,Los Angeles County,California,Industry,1004.0,1087.0,1400.0,572.0,1869.0,522.0,$1400,$1869,$1004
2010,6037408303,Census Tract 4083.03,Industry,Los Angeles County,California,Industry,1099.0,66.0,1197.0,159.0,1409.0,373.0,$1197,$1409,$1099
2010,6037408401,Census Tract 4084.01,Industry,Los Angeles County,California,Industry,813.0,364.0,968.0,75.0,1150.0,115.0,$968,$1150,$813
2010,6037408402,Census Tract 4084.02,Industry,Los Angeles County,California,Industry,790.0,118.0,903.0,118.0,1052.0,130.0,$903,$1052,$790
2010,6037408501,Census Tract 4085.01,Industry,Los Angeles County,California,Industry,700.0,205.0,968.0,227.0,1423.0,448.0,$968,$1423,$700
2010,6037433302,Census Tract 4333.02,Industry,Los Angeles County,California,Industry,707.0,443.0,843.0,53.0,926.0,65.0,$843,$926,$707
2010,6037434001,Census Tract 4340.01,Industry,Los Angeles County,California,Industry,842.0,190.0,1071.0,131.0,1553.0,664.0,$1071,$1553,$842
2010,6037500300,Census Tract 5003,Industry,Los Angeles County,California,Industry,1290.0,408.0,1433.0,206.0,1839.0,576.0,$1433,$1839,$1290
