YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1000.0,242.0,1375.0,111.0,1709.0,164.0,$1375,$1709,$1000,1
2021,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1305.0,246.0,1540.0,184.0,1839.0,157.0,$1540,$1839,$1305,1
2012,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,971.0,173.0,1220.0,197.0,1649.0,346.0,$1220,$1649,$971,1
2012,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,811.0,159.0,972.0,107.0,1322.0,240.0,$972,$1322,$811,1
2013,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1009.0,244.0,1206.0,141.0,1635.0,230.0,$1206,$1635,$1009,1
2013,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,803.0,139.0,1056.0,112.0,1382.0,197.0,$1056,$1382,$803,1
2014,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,966.0,200.0,1222.0,213.0,1659.0,212.0,$1222,$1659,$966,1
2014,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,839.0,203.0,1090.0,90.0,1389.0,222.0,$1090,$1389,$839,1
2023,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1019.0,749.0,1469.0,311.0,1877.0,211.0,$1469,$1877,$1019,1
2023,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1586.0,140.0,1880.0,151.0,2222.0,133.0,$1880,$2222,$1586,1
2011,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,857.0,302.0,1279.0,424.0,1631.0,300.0,$1279,$1631,$857,1
2011,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,766.0,251.0,999.0,175.0,1392.0,157.0,$999,$1392,$766,1
2015,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,947.0,243.0,1176.0,109.0,1423.0,132.0,$1176,$1423,$947,1
2015,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,966.0,135.0,1195.0,77.0,1479.0,122.0,$1195,$1479,$966,1
2010,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,929.0,272.0,1357.0,382.0,1689.0,258.0,$1357,$1689,$929,1
2010,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,800.0,194.0,964.0,163.0,1284.0,162.0,$964,$1284,$800,1
2020,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,957.0,107.0,1171.0,97.0,1449.0,128.0,$1171,$1449,$957,1
2020,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1185.0,176.0,1463.0,158.0,1771.0,135.0,$1463,$1771,$1185,1
2016,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1069.0,67.0,1238.0,90.0,1425.0,91.0,$1238,$1425,$1069,1
2016,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,951.0,101.0,1198.0,92.0,1558.0,158.0,$1198,$1558,$951,1
2018,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1071.0,95.0,1285.0,89.0,1466.0,93.0,$1285,$1466,$1071,1
2018,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1020.0,127.0,1315.0,135.0,1661.0,147.0,$1315,$1661,$1020,1
2022,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1166.0,261.0,1452.0,165.0,1819.0,203.0,$1452,$1819,$1166,1
2022,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1447.0,165.0,1722.0,93.0,1976.0,131.0,$1722,$1976,$1447,1
2017,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1037.0,94.0,1242.0,113.0,1454.0,108.0,$1242,$1454,$1037,1
2017,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1005.0,237.0,1241.0,127.0,1598.0,137.0,$1241,$1598,$1005,1
2019,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,989.0,99.0,1268.0,101.0,1453.0,61.0,$1268,$1453,$989,1
2019,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1066.0,242.0,1423.0,133.0,1749.0,126.0,$1423,$1749,$1066,1
