YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2023,6037901215,Census Tract 9012.15,Lancaster,Los Angeles County,California,Lancaster,925.0,100.0,1133.0,92.0,1410.0,163.0
2023,6037901216,Census Tract 9012.16,Lancaster,Los Angeles County,California,Lancaster,,,,,,
2023,6037901217,Census Tract 9012.17,Lancaster,Los Angeles County,California,Lancaster,,,,,,
2023,6037901300,Census Tract 9013,Lancaster,Los Angeles County,California,Lancaster,446.0,378.0,1000.0,482.0,1418.0,164.0
2023,6037910211,Census Tract 9102.11,Lancaster,Los Angeles County,California,Lancaster,3501.0,,3501.0,,3501.0,
2023,6037406903,Census Tract 4069.03,La Puente,Los Angeles County,California,LaPuente,964.0,115.0,1529.0,336.0,1957.0,202.0
2023,6037407002,Census Tract 4070.02,La Puente,Los Angeles County,California,LaPuente,,,2086.0,1024.0,2364.0,202.0
2023,6037407101,Census Tract 4071.01,La Puente,Los Angeles County,California,LaPuente,1199.0,201.0,1672.0,175.0,1998.0,237.0
2023,6037407102,Census Tract 4071.02,La Puente,Los Angeles County,California,LaPuente,1541.0,571.0,1764.0,134.0,1987.0,203.0
2023,6037407201,Census Tract 4072.01,La Puente,Los Angeles County,California,LaPuente,379.0,341.0,,,1780.0,175.0
2023,6037407202,Census Tract 4072.02,La Puente,Los Angeles County,California,LaPuente,,,1676.0,315.0,1946.0,234.0
2023,6037407301,Census Tract 4073.01,La Puente,Los Angeles County,California,LaPuente,1858.0,391.0,2232.0,230.0,2542.0,285.0
2023,6037407501,Census Tract 4075.01,La Puente,Los Angeles County,California,LaPuente,1527.0,159.0,1758.0,127.0,1989.0,190.0
2023,6037407601,Census Tract 4076.01,La Puente,Los Angeles County,California,LaPuente,1135.0,154.0,1590.0,233.0,2055.0,313.0
2023,6037407602,Census Tract 4076.02,La Puente,Los Angeles County,California,LaPuente,1396.0,196.0,1695.0,332.0,2118.0,273.0
2023,6037407701,Census Tract 4077.01,La Puente,Los Angeles County,California,LaPuente,1276.0,198.0,1501.0,133.0,1793.0,95.0
2023,6037407702,Census Tract 4077.02,La Puente,Los Angeles County,California,LaPuente,1462.0,255.0,1852.0,254.0,2502.0,473.0
2023,6037400207,Census Tract 4002.07,La Verne,Los Angeles County,California,LaVerne,2609.0,705.0,3501.0,,3501.0,
2023,6037400208,Census Tract 4002.08,La Verne,Los Angeles County,California,LaVerne,,,,,,
2023,6037400209,Census Tract 4002.09,La Verne,Los Angeles County,California,LaVerne,2968.0,352.0,3188.0,224.0,3390.0,208.0
2023,6037401500,Census Tract 4015,La Verne,Los Angeles County,California,LaVerne,1582.0,122.0,1883.0,124.0,2606.0,247.0
2023,6037401601,Census Tract 4016.01,La Verne,Los Angeles County,California,LaVerne,1397.0,617.0,2116.0,170.0,2431.0,159.0
2023,6037401602,Census Tract 4016.02,La Verne,Los Angeles County,California,LaVerne,1654.0,96.0,1976.0,154.0,2453.0,194.0
2023,6037408900,Census Tract 4089,La Verne,Los Angeles County,California,LaVerne,,,1769.0,295.0,2672.0,594.0
2023,6037603801,Census Tract 6038.01,Lawndale,Los Angeles County,California,Lawndale,1213.0,245.0,1665.0,119.0,1970.0,144.0
2023,6037603802,Census Tract 6038.02,Lawndale,Los Angeles County,California,Lawndale,1564.0,136.0,1868.0,143.0,2241.0,171.0
2023,6037603901,Census Tract 6039.01,Lawndale,Los Angeles County,California,Lawndale,1242.0,551.0,1826.0,210.0,2322.0,405.0
2023,6037603902,Census Tract 6039.02,Lawndale,Los Angeles County,California,Lawndale,972.0,860.0,1830.0,440.0,2234.0,175.0
2023,6037604001,Census Tract 6040.01,Lawndale,Los Angeles County,California,Lawndale,1560.0,80.0,1788.0,74.0,2067.0,290.0
2023,6037604002,Census Tract 6040.02,Lawndale,Los Angeles County,California,Lawndale,1493.0,167.0,1928.0,189.0,2390.0,163.0
2023,6037604101,Census Tract 6041.01,Lawndale,Los Angeles County,California,Lawndale,1470.0,122.0,1714.0,98.0,1952.0,114.0
2023,6037604102,Census Tract 6041.02,Lawndale,Los Angeles County,California,Lawndale,1112.0,199.0,1395.0,238.0,1735.0,185.0
2023,6037601501,Census Tract 6015.01,Lennox,Los Angeles County,California,Lennox,1178.0,108.0,1400.0,93.0,1667.0,126.0
2023,6037601502,Census Tract 6015.02,Lennox,Los Angeles County,California,Lennox,1116.0,106.0,1355.0,107.0,1754.0,356.0
2023,6037601600,Census Tract 6016,Lennox,Los Angeles County,California,Lennox,972.0,97.0,1140.0,139.0,1450.0,300.0
2023,6037601700,Census Tract 6017,Lennox,Los Angeles County,California,Lennox,1280.0,132.0,1442.0,71.0,1806.0,190.0
2023,6037601801,Census Tract 6018.01,Lennox,Los Angeles County,California,Lennox,1227.0,215.0,1632.0,134.0,1888.0,87.0
2023,6037601802,Census Tract 6018.02,Lennox,Los Angeles County,California,Lennox,1252.0,296.0,1389.0,59.0,1588.0,175.0
2023,6037901217,Census Tract 9012.17,Leona Valley,Los Angeles County,California,LeonaValley,,,,,,
2023,6037920050,Census Tract 9200.50,Leona Valley,Los Angeles County,California,LeonaValley,1112.0,104.0,1248.0,603.0,1832.0,392.0
2023,6037910002,Census Tract 9100.02,Littlerock,Los Angeles County,California,Littlerock,1072.0,339.0,1478.0,466.0,1853.0,285.0
2023,6037911001,Census Tract 9110.01,Littlerock,Los Angeles County,California,Littlerock,,,895.0,233.0,1256.0,896.0
2023,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,980.0,206.0,1905.0,751.0,2334.0,154.0
2023,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,1065.0,563.0,1659.0,200.0,2275.0,339.0
2023,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,1410.0,312.0,1774.0,159.0,2155.0,248.0
2023,6037670101,Census Tract 6701.01,Lomita,Los Angeles County,California,Lomita,,,1942.0,498.0,2714.0,214.0
2023,6037670102,Census Tract 6701.02,Lomita,Los Angeles County,California,Lomita,1638.0,68.0,1866.0,97.0,2168.0,159.0
2023,6037544002,Census Tract 5440.02,Long Beach,Los Angeles County,California,LongBeach,1176.0,139.0,1558.0,292.0,1952.0,291.0
2023,6037555202,Census Tract 5552.02,Long Beach,Los Angeles County,California,LongBeach,2442.0,388.0,2929.0,818.0,3501.0,
2023,6037570100,Census Tract 5701,Long Beach,Los Angeles County,California,LongBeach,1754.0,329.0,2087.0,184.0,2293.0,91.0
2023,6037570202,Census Tract 5702.02,Long Beach,Los Angeles County,California,LongBeach,939.0,260.0,1503.0,280.0,1939.0,275.0
2023,6037570203,Census Tract 5702.03,Long Beach,Los Angeles County,California,LongBeach,1297.0,129.0,1564.0,197.0,1967.0,268.0
2023,6037570204,Census Tract 5702.04,Long Beach,Los Angeles County,California,LongBeach,1082.0,153.0,1380.0,180.0,1716.0,157.0
2023,6037570303,Census Tract 5703.03,Long Beach,Los Angeles County,California,LongBeach,1215.0,147.0,1418.0,101.0,1843.0,308.0
2023,6037570304,Census Tract 5703.04,Long Beach,Los Angeles County,California,LongBeach,1064.0,89.0,1319.0,111.0,1671.0,166.0
2023,6037570305,Census Tract 5703.05,Long Beach,Los Angeles County,California,LongBeach,1505.0,164.0,1706.0,64.0,1907.0,62.0
2023,6037570306,Census Tract 5703.06,Long Beach,Los Angeles County,California,LongBeach,1169.0,172.0,1532.0,356.0,1987.0,371.0
2023,6037570402,Census Tract 5704.02,Long Beach,Los Angeles County,California,LongBeach,843.0,294.0,1540.0,544.0,1940.0,267.0
2023,6037570403,Census Tract 5704.03,Long Beach,Los Angeles County,California,LongBeach,990.0,59.0,1264.0,112.0,1492.0,188.0
2023,6037570404,Census Tract 5704.04,Long Beach,Los Angeles County,California,LongBeach,1245.0,170.0,1523.0,173.0,1761.0,103.0
2023,6037570502,Census Tract 5705.02,Long Beach,Los Angeles County,California,LongBeach,1341.0,104.0,1671.0,235.0,2166.0,220.0
2023,6037570503,Census Tract 5705.03,Long Beach,Los Angeles County,California,LongBeach,1276.0,705.0,1566.0,214.0,1897.0,181.0
2023,6037570504,Census Tract 5705.04,Long Beach,Los Angeles County,California,LongBeach,1227.0,275.0,1349.0,90.0,1454.0,104.0
2023,6037570601,Census Tract 5706.01,Long Beach,Los Angeles County,California,LongBeach,1169.0,143.0,1547.0,160.0,1966.0,165.0
2023,6037570602,Census Tract 5706.02,Long Beach,Los Angeles County,California,LongBeach,1334.0,146.0,1657.0,108.0,1952.0,113.0
2023,6037570603,Census Tract 5706.03,Long Beach,Los Angeles County,California,LongBeach,1169.0,278.0,1713.0,133.0,2121.0,218.0
2023,6037571201,Census Tract 5712.01,Long Beach,Los Angeles County,California,LongBeach,1430.0,161.0,1686.0,174.0,1939.0,1536.0
2023,6037571202,Census Tract 5712.02,Long Beach,Los Angeles County,California,LongBeach,1458.0,164.0,1735.0,95.0,2000.0,160.0
2023,6037571300,Census Tract 5713,Long Beach,Los Angeles County,California,LongBeach,1648.0,120.0,1865.0,476.0,2685.0,798.0
2023,6037571502,Census Tract 5715.02,Long Beach,Los Angeles County,California,LongBeach,1509.0,128.0,1767.0,99.0,2047.0,167.0
2023,6037571504,Census Tract 5715.04,Long Beach,Los Angeles County,California,LongBeach,1499.0,117.0,1708.0,61.0,1917.0,59.0
2023,6037571505,Census Tract 5715.05,Long Beach,Los Angeles County,California,LongBeach,1605.0,82.0,1814.0,96.0,2176.0,592.0
2023,6037571600,Census Tract 5716,Long Beach,Los Angeles County,California,LongBeach,261.0,41.0,551.0,129.0,893.0,233.0
2023,6037571701,Census Tract 5717.01,Long Beach,Los Angeles County,California,LongBeach,1241.0,422.0,1523.0,151.0,1846.0,120.0
2023,6037571703,Census Tract 5717.03,Long Beach,Los Angeles County,California,LongBeach,331.0,13.0,993.0,761.0,1622.0,319.0
2023,6037571704,Census Tract 5717.04,Long Beach,Los Angeles County,California,LongBeach,1251.0,192.0,1602.0,185.0,1968.0,228.0
2023,6037571800,Census Tract 5718,Long Beach,Los Angeles County,California,LongBeach,1669.0,82.0,1931.0,166.0,2304.0,164.0
2023,6037571900,Census Tract 5719,Long Beach,Los Angeles County,California,LongBeach,1547.0,112.0,1760.0,103.0,1974.0,520.0
2023,6037572001,Census Tract 5720.01,Long Beach,Los Angeles County,California,LongBeach,1299.0,465.0,1803.0,225.0,2438.0,1111.0
2023,6037572201,Census Tract 5722.01,Long Beach,Los Angeles County,California,LongBeach,908.0,686.0,1152.0,201.0,1966.0,628.0
2023,6037572202,Census Tract 5722.02,Long Beach,Los Angeles County,California,LongBeach,1449.0,348.0,1687.0,116.0,1890.0,99.0
2023,6037572301,Census Tract 5723.01,Long Beach,Los Angeles County,California,LongBeach,1261.0,103.0,1486.0,151.0,1918.0,332.0
2023,6037572500,Census Tract 5725,Long Beach,Los Angeles County,California,LongBeach,343.0,72.0,889.0,462.0,1374.0,174.0
2023,6037572600,Census Tract 5726,Long Beach,Los Angeles County,California,LongBeach,943.0,354.0,1223.0,407.0,1719.0,810.0
2023,6037572700,Census Tract 5727,Long Beach,Los Angeles County,California,LongBeach,1305.0,121.0,1553.0,251.0,1988.0,440.0
2023,6037573002,Census Tract 5730.02,Long Beach,Los Angeles County,California,LongBeach,1042.0,235.0,1438.0,133.0,1761.0,93.0
2023,6037573003,Census Tract 5730.03,Long Beach,Los Angeles County,California,LongBeach,1447.0,112.0,1736.0,134.0,2183.0,595.0
2023,6037573004,Census Tract 5730.04,Long Beach,Los Angeles County,California,LongBeach,1154.0,105.0,1443.0,118.0,1818.0,104.0
2023,6037573101,Census Tract 5731.01,Long Beach,Los Angeles County,California,LongBeach,1343.0,92.0,1641.0,126.0,1946.0,167.0
2023,6037573102,Census Tract 5731.02,Long Beach,Los Angeles County,California,LongBeach,1280.0,200.0,1574.0,191.0,1858.0,133.0
2023,6037573201,Census Tract 5732.01,Long Beach,Los Angeles County,California,LongBeach,1138.0,88.0,1484.0,179.0,1829.0,110.0
2023,6037573202,Census Tract 5732.02,Long Beach,Los Angeles County,California,LongBeach,1173.0,147.0,1579.0,168.0,1933.0,148.0
2023,6037573300,Census Tract 5733,Long Beach,Los Angeles County,California,LongBeach,1205.0,180.0,1561.0,148.0,1915.0,135.0
2023,6037573601,Census Tract 5736.01,Long Beach,Los Angeles County,California,LongBeach,1747.0,417.0,2120.0,261.0,2353.0,137.0
2023,6037573700,Census Tract 5737,Long Beach,Los Angeles County,California,LongBeach,1859.0,754.0,2484.0,433.0,2971.0,1096.0
2023,6037573800,Census Tract 5738,Long Beach,Los Angeles County,California,LongBeach,2323.0,315.0,2662.0,165.0,2901.0,168.0
2023,6037573902,Census Tract 5739.02,Long Beach,Los Angeles County,California,LongBeach,1676.0,62.0,1851.0,139.0,,
2023,6037574000,Census Tract 5740,Long Beach,Los Angeles County,California,LongBeach,1729.0,456.0,2641.0,1034.0,3397.0,630.0
2023,6037574100,Census Tract 5741,Long Beach,Los Angeles County,California,LongBeach,2306.0,281.0,3006.0,608.0,3491.0,577.0
2023,6037574201,Census Tract 5742.01,Long Beach,Los Angeles County,California,LongBeach,2211.0,554.0,3099.0,525.0,3403.0,326.0
2023,6037574202,Census Tract 5742.02,Long Beach,Los Angeles County,California,LongBeach,1353.0,439.0,1795.0,134.0,2202.0,228.0
2023,6037574300,Census Tract 5743,Long Beach,Los Angeles County,California,LongBeach,1588.0,150.0,1906.0,313.0,3323.0,773.0
2023,6037574400,Census Tract 5744,Long Beach,Los Angeles County,California,LongBeach,2125.0,1280.0,2747.0,176.0,3106.0,445.0
2023,6037574500,Census Tract 5745,Long Beach,Los Angeles County,California,LongBeach,1907.0,1292.0,3038.0,562.0,3269.0,154.0
2023,6037574602,Census Tract 5746.02,Long Beach,Los Angeles County,California,LongBeach,2406.0,452.0,2917.0,435.0,3227.0,180.0
2023,6037574800,Census Tract 5748,Long Beach,Los Angeles County,California,LongBeach,1415.0,78.0,1663.0,112.0,1934.0,98.0
2023,6037574901,Census Tract 5749.01,Long Beach,Los Angeles County,California,LongBeach,1508.0,627.0,2604.0,390.0,2859.0,107.0
2023,6037574902,Census Tract 5749.02,Long Beach,Los Angeles County,California,LongBeach,1734.0,123.0,2197.0,216.0,2755.0,199.0
2023,6037575001,Census Tract 5750.01,Long Beach,Los Angeles County,California,LongBeach,1798.0,121.0,2148.0,137.0,2459.0,151.0
2023,6037575002,Census Tract 5750.02,Long Beach,Los Angeles County,California,LongBeach,1458.0,145.0,1997.0,217.0,2568.0,284.0
2023,6037575101,Census Tract 5751.01,Long Beach,Los Angeles County,California,LongBeach,1318.0,248.0,1651.0,98.0,1891.0,86.0
2023,6037575102,Census Tract 5751.02,Long Beach,Los Angeles County,California,LongBeach,1266.0,204.0,1668.0,90.0,1931.0,80.0
2023,6037575103,Census Tract 5751.03,Long Beach,Los Angeles County,California,LongBeach,1358.0,152.0,1676.0,88.0,1957.0,84.0
2023,6037575201,Census Tract 5752.01,Long Beach,Los Angeles County,California,LongBeach,1093.0,156.0,1549.0,134.0,1860.0,108.0
2023,6037575202,Census Tract 5752.02,Long Beach,Los Angeles County,California,LongBeach,1067.0,67.0,1385.0,328.0,1843.0,129.0
2023,6037575300,Census Tract 5753,Long Beach,Los Angeles County,California,LongBeach,940.0,58.0,1270.0,167.0,1695.0,116.0
2023,6037575401,Census Tract 5754.01,Long Beach,Los Angeles County,California,LongBeach,1073.0,113.0,1345.0,105.0,1686.0,167.0
2023,6037575402,Census Tract 5754.02,Long Beach,Los Angeles County,California,LongBeach,1300.0,62.0,1458.0,77.0,1848.0,198.0
2023,6037575801,Census Tract 5758.01,Long Beach,Los Angeles County,California,LongBeach,1183.0,97.0,1380.0,60.0,1668.0,232.0
2023,6037575802,Census Tract 5758.02,Long Beach,Los Angeles County,California,LongBeach,1275.0,78.0,1434.0,73.0,1741.0,143.0
2023,6037575803,Census Tract 5758.03,Long Beach,Los Angeles County,California,LongBeach,362.0,293.0,1070.0,380.0,1564.0,286.0
2023,6037575901,Census Tract 5759.01,Long Beach,Los Angeles County,California,LongBeach,959.0,300.0,1602.0,184.0,2078.0,243.0
2023,6037575902,Census Tract 5759.02,Long Beach,Los Angeles County,California,LongBeach,1288.0,143.0,1748.0,159.0,2582.0,214.0
2023,6037576001,Census Tract 5760.01,Long Beach,Los Angeles County,California,LongBeach,1637.0,333.0,2671.0,180.0,3183.0,187.0
2023,6037576200,Census Tract 5762,Long Beach,Los Angeles County,California,LongBeach,1100.0,85.0,1557.0,132.0,1904.0,75.0
2023,6037576301,Census Tract 5763.01,Long Beach,Los Angeles County,California,LongBeach,1206.0,140.0,1598.0,109.0,1923.0,85.0
2023,6037576302,Census Tract 5763.02,Long Beach,Los Angeles County,California,LongBeach,1048.0,184.0,1334.0,103.0,1662.0,219.0
2023,6037576401,Census Tract 5764.01,Long Beach,Los Angeles County,California,LongBeach,1189.0,94.0,1510.0,137.0,1826.0,72.0
2023,6037576402,Census Tract 5764.02,Long Beach,Los Angeles County,California,LongBeach,1205.0,99.0,1525.0,141.0,1925.0,135.0
2023,6037576403,Census Tract 5764.03,Long Beach,Los Angeles County,California,LongBeach,1398.0,80.0,1670.0,127.0,1978.0,140.0
2023,6037576501,Census Tract 5765.01,Long Beach,Los Angeles County,California,LongBeach,1333.0,198.0,1670.0,154.0,1967.0,194.0
2023,6037576502,Census Tract 5765.02,Long Beach,Los Angeles County,California,LongBeach,1394.0,49.0,1646.0,104.0,1961.0,119.0
2023,6037576503,Census Tract 5765.03,Long Beach,Los Angeles County,California,LongBeach,1398.0,71.0,1660.0,77.0,1931.0,70.0
2023,6037576601,Census Tract 5766.01,Long Beach,Los Angeles County,California,LongBeach,1379.0,120.0,1741.0,145.0,2201.0,248.0
2023,6037576602,Census Tract 5766.02,Long Beach,Los Angeles County,California,LongBeach,1393.0,90.0,1827.0,209.0,2396.0,235.0
2023,6037576700,Census Tract 5767,Long Beach,Los Angeles County,California,LongBeach,1425.0,93.0,1812.0,116.0,2274.0,162.0
2023,6037576801,Census Tract 5768.01,Long Beach,Los Angeles County,California,LongBeach,1444.0,117.0,1782.0,126.0,2182.0,182.0
2023,6037576802,Census Tract 5768.02,Long Beach,Los Angeles County,California,LongBeach,1593.0,63.0,1831.0,77.0,2160.0,197.0
2023,6037576901,Census Tract 5769.01,Long Beach,Los Angeles County,California,LongBeach,1149.0,137.0,1477.0,127.0,1818.0,97.0
2023,6037576903,Census Tract 5769.03,Long Beach,Los Angeles County,California,LongBeach,1341.0,87.0,1627.0,100.0,1930.0,85.0
2023,6037576904,Census Tract 5769.04,Long Beach,Los Angeles County,California,LongBeach,1247.0,132.0,1660.0,109.0,1998.0,164.0
2023,6037577000,Census Tract 5770,Long Beach,Los Angeles County,California,LongBeach,1526.0,98.0,1789.0,66.0,2159.0,225.0
2023,6037577100,Census Tract 5771,Long Beach,Los Angeles County,California,LongBeach,1604.0,74.0,1909.0,82.0,2350.0,124.0
2023,6037577200,Census Tract 5772,Long Beach,Los Angeles County,California,LongBeach,1544.0,117.0,1859.0,102.0,2465.0,318.0
2023,6037577300,Census Tract 5773,Long Beach,Los Angeles County,California,LongBeach,1642.0,76.0,1941.0,116.0,2450.0,327.0
2023,6037577400,Census Tract 5774,Long Beach,Los Angeles County,California,LongBeach,1655.0,93.0,1951.0,147.0,2632.0,301.0
2023,6037577501,Census Tract 5775.01,Long Beach,Los Angeles County,California,LongBeach,1659.0,134.0,1990.0,187.0,2733.0,725.0
2023,6037577504,Census Tract 5775.04,Long Beach,Los Angeles County,California,LongBeach,1680.0,160.0,2087.0,235.0,3295.0,1400.0
2023,6037577602,Census Tract 5776.02,Long Beach,Los Angeles County,California,LongBeach,2399.0,238.0,2775.0,143.0,3137.0,190.0
2023,6037577604,Census Tract 5776.04,Long Beach,Los Angeles County,California,LongBeach,2400.0,391.0,3224.0,447.0,3501.0,
2023,6037577605,Census Tract 5776.05,Long Beach,Los Angeles County,California,LongBeach,1785.0,200.0,2357.0,801.0,3333.0,447.0
2023,6037577606,Census Tract 5776.06,Long Beach,Los Angeles County,California,LongBeach,1514.0,317.0,2352.0,449.0,3501.0,
2023,6037577700,Census Tract 5777,Long Beach,Los Angeles County,California,LongBeach,1337.0,76.0,1537.0,165.0,1839.0,117.0
2023,6037577900,Census Tract 5779,Long Beach,Los Angeles County,California,LongBeach,1542.0,117.0,1802.0,91.0,2226.0,323.0
2023,6037578000,Census Tract 5780,Long Beach,Los Angeles County,California,LongBeach,1015.0,237.0,1407.0,102.0,1743.0,119.0
2023,6037578100,Census Tract 5781,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037980006,Census Tract 9800.06,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037980007,Census Tract 9800.07,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037980011,Census Tract 9800.11,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037980018,Census Tract 9800.18,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037980033,Census Tract 9800.33,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037990300,Census Tract 9903,Long Beach,Los Angeles County,California,LongBeach,,,,,,
2023,6037101110,Census Tract 1011.10,Los Angeles,Los Angeles County,California,LosAngeles,1093.0,213.0,1486.0,309.0,2104.0,407.0
2023,6037101122,Census Tract 1011.22,Los Angeles,Los Angeles County,California,LosAngeles,1946.0,1227.0,3291.0,854.0,3501.0,
2023,6037101220,Census Tract 1012.20,Los Angeles,Los Angeles County,California,LosAngeles,784.0,231.0,1298.0,132.0,1644.0,269.0
2023,6037101221,Census Tract 1012.21,Los Angeles,Los Angeles County,California,LosAngeles,1389.0,130.0,1666.0,109.0,1929.0,132.0
2023,6037101222,Census Tract 1012.22,Los Angeles,Los Angeles County,California,LosAngeles,1169.0,152.0,1539.0,315.0,2050.0,272.0
2023,6037101300,Census Tract 1013,Los Angeles,Los Angeles County,California,LosAngeles,2027.0,512.0,2322.0,216.0,2875.0,677.0
2023,6037101400,Census Tract 1014,Los Angeles,Los Angeles County,California,LosAngeles,1281.0,580.0,1487.0,361.0,2234.0,576.0
2023,6037102103,Census Tract 1021.03,Los Angeles,Los Angeles County,California,LosAngeles,1397.0,178.0,2279.0,1006.0,2861.0,291.0
2023,6037102104,Census Tract 1021.04,Los Angeles,Los Angeles County,California,LosAngeles,2648.0,196.0,2995.0,652.0,3501.0,
2023,6037102105,Census Tract 1021.05,Los Angeles,Los Angeles County,California,LosAngeles,1532.0,294.0,1740.0,90.0,1948.0,91.0
2023,6037102107,Census Tract 1021.07,Los Angeles,Los Angeles County,California,LosAngeles,838.0,788.0,1720.0,1123.0,2773.0,1399.0
2023,6037103101,Census Tract 1031.01,Los Angeles,Los Angeles County,California,LosAngeles,1146.0,880.0,2064.0,1305.0,2282.0,148.0
2023,6037103102,Census Tract 1031.02,Los Angeles,Los Angeles County,California,LosAngeles,,,1433.0,426.0,2416.0,576.0
2023,6037103201,Census Tract 1032.01,Los Angeles,Los Angeles County,California,LosAngeles,1044.0,285.0,1492.0,325.0,2260.0,258.0
2023,6037103202,Census Tract 1032.02,Los Angeles,Los Angeles County,California,LosAngeles,,,,,,
2023,6037103300,Census Tract 1033,Los Angeles,Los Angeles County,California,LosAngeles,1755.0,405.0,2452.0,1655.0,3501.0,
2023,6037103401,Census Tract 1034.01,Los Angeles,Los Angeles County,California,LosAngeles,1496.0,271.0,1944.0,456.0,2610.0,261.0
2023,6037103402,Census Tract 1034.02,Los Angeles,Los Angeles County,California,LosAngeles,801.0,264.0,1253.0,290.0,1753.0,170.0
2023,6037104103,Census Tract 1041.03,Los Angeles,Los Angeles County,California,LosAngeles,1435.0,471.0,2118.0,373.0,2414.0,322.0
2023,6037104105,Census Tract 1041.05,Los Angeles,Los Angeles County,California,LosAngeles,664.0,561.0,1200.0,222.0,1833.0,186.0
2023,6037104108,Census Tract 1041.08,Los Angeles,Los Angeles County,California,LosAngeles,1323.0,468.0,1730.0,173.0,2232.0,368.0
2023,6037104124,Census Tract 1041.24,Los Angeles,Los Angeles County,California,LosAngeles,900.0,237.0,1148.0,476.0,2324.0,925.0
2023,6037104201,Census Tract 1042.01,Los Angeles,Los Angeles County,California,LosAngeles,1394.0,120.0,1926.0,528.0,2420.0,332.0
2023,6037104203,Census Tract 1042.03,Los Angeles,Los Angeles County,California,LosAngeles,1158.0,163.0,1417.0,139.0,1811.0,291.0
2023,6037104204,Census Tract 1042.04,Los Angeles,Los Angeles County,California,LosAngeles,432.0,145.0,1305.0,1202.0,1705.0,158.0
2023,6037104310,Census Tract 1043.10,Los Angeles,Los Angeles County,California,LosAngeles,1351.0,361.0,1828.0,364.0,2248.0,324.0
2023,6037104321,Census Tract 1043.21,Los Angeles,Los Angeles County,California,LosAngeles,833.0,41.0,897.0,625.0,1451.0,1090.0
2023,6037104322,Census Tract 1043.22,Los Angeles,Los Angeles County,California,LosAngeles,845.0,39.0,1276.0,781.0,1554.0,486.0
2023,6037104401,Census Tract 1044.01,Los Angeles,Los Angeles County,California,LosAngeles,1066.0,184.0,1431.0,524.0,1967.0,284.0
2023,6037104403,Census Tract 1044.03,Los Angeles,Los Angeles County,California,LosAngeles,1594.0,346.0,2050.0,272.0,2303.0,139.0
2023,6037104404,Census Tract 1044.04,Los Angeles,Los Angeles County,California,LosAngeles,1256.0,180.0,1637.0,235.0,2018.0,254.0
2023,6037104500,Census Tract 1045,Los Angeles,Los Angeles County,California,LosAngeles,1177.0,274.0,1943.0,780.0,2484.0,1129.0
2023,6037104610,Census Tract 1046.10,Los Angeles,Los Angeles County,California,LosAngeles,1074.0,94.0,1538.0,805.0,2288.0,407.0
2023,6037104620,Census Tract 1046.20,Los Angeles,Los Angeles County,California,LosAngeles,1181.0,149.0,1524.0,273.0,1836.0,172.0
2023,6037104701,Census Tract 1047.01,Los Angeles,Los Angeles County,California,LosAngeles,579.0,252.0,1137.0,140.0,1526.0,301.0
2023,6037104703,Census Tract 1047.03,Los Angeles,Los Angeles County,California,LosAngeles,,,1670.0,114.0,1955.0,144.0
2023,6037104704,Census Tract 1047.04,Los Angeles,Los Angeles County,California,LosAngeles,1645.0,78.0,1891.0,154.0,2236.0,197.0
2023,6037104821,Census Tract 1048.21,Los Angeles,Los Angeles County,California,LosAngeles,689.0,514.0,1536.0,249.0,1965.0,179.0
2023,6037104822,Census Tract 1048.22,Los Angeles,Los Angeles County,California,LosAngeles,,,1507.0,562.0,2129.0,188.0
2023,6037104823,Census Tract 1048.23,Los Angeles,Los Angeles County,California,LosAngeles,,,3501.0,,3501.0,
2023,6037104824,Census Tract 1048.24,Los Angeles,Los Angeles County,California,LosAngeles,846.0,38.0,891.0,409.0,,
2023,6037106010,Census Tract 1060.10,Los Angeles,Los Angeles County,California,LosAngeles,1867.0,359.0,2519.0,565.0,2858.0,355.0
2023,6037106020,Census Tract 1060.20,Los Angeles,Los Angeles County,California,LosAngeles,1606.0,222.0,1963.0,1502.0,3135.0,496.0
2023,6037106111,Census Tract 1061.11,Los Angeles,Los Angeles County,California,LosAngeles,,,,,,
2023,6037106112,Census Tract 1061.12,Los Angeles,Los Angeles County,California,LosAngeles,1640.0,890.0,2212.0,341.0,2677.0,750.0
2023,6037106113,Census Tract 1061.13,Los Angeles,Los Angeles County,California,LosAngeles,1516.0,762.0,1804.0,320.0,2142.0,362.0
2023,6037106114,Census Tract 1061.14,Los Angeles,Los Angeles County,California,LosAngeles,1344.0,127.0,1759.0,215.0,2178.0,117.0
2023,6037106403,Census Tract 1064.03,Los Angeles,Los Angeles County,California,LosAngeles,881.0,389.0,1521.0,943.0,2196.0,1057.0
2023,6037106405,Census Tract 1064.05,Los Angeles,Los Angeles County,California,LosAngeles,558.0,355.0,1112.0,949.0,1803.0,267.0
