YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,728.0,52.0,907.0,939.0,1722.0,224.0,$907,$1722,$728
2010,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,904.0,212.0,1362.0,321.0,1976.0,276.0,$1362,$1976,$904
2010,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1066.0,80.0,1242.0,103.0,1452.0,80.0,$1242,$1452,$1066
2010,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,978.0,72.0,1194.0,73.0,1487.0,162.0,$1194,$1487,$978
2010,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1125.0,189.0,1375.0,1252.0,2001.0,,$1375,Not available. Exceeds $2000!,$1125
2011,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,749.0,1271.0,1721.0,509.0,2001.0,,$1721,Not available. Exceeds $2000!,$749
2011,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,840.0,298.0,1296.0,195.0,1782.0,210.0,$1296,$1782,$840
2011,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1156.0,64.0,1347.0,95.0,1643.0,206.0,$1347,$1643,$1156
2011,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,975.0,90.0,1220.0,96.0,1496.0,153.0,$1220,$1496,$975
2011,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1127.0,140.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1127
2012,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,741.0,803.0,1733.0,1047.0,2001.0,,$1733,Not available. Exceeds $2000!,$741
2012,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,869.0,262.0,1354.0,247.0,1977.0,343.0,$1354,$1977,$869
2012,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1169.0,80.0,1377.0,96.0,1783.0,227.0,$1377,$1783,$1169
2012,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1039.0,45.0,1199.0,50.0,1436.0,69.0,$1199,$1436,$1039
2012,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1221.0,697.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1221
2013,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1614.0,545.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1614
2013,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,931.0,248.0,1338.0,264.0,1898.0,240.0,$1338,$1898,$931
2013,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1295.0,113.0,1455.0,137.0,1954.0,326.0,$1455,$1954,$1295
2013,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1084.0,37.0,1242.0,70.0,1485.0,103.0,$1242,$1485,$1084
2013,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1173.0,409.0,1856.0,705.0,2001.0,,$1856,Not available. Exceeds $2000!,$1173
2014,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1718.0,544.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1718
2014,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,784.0,281.0,1331.0,293.0,1878.0,206.0,$1331,$1878,$784
2014,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1311.0,242.0,1660.0,182.0,1950.0,166.0,$1660,$1950,$1311
2014,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1061.0,66.0,1276.0,68.0,1551.0,251.0,$1276,$1551,$1061
2014,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1674.0,274.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1674
2015,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1814.0,623.0,2739.0,1310.0,3179.0,589.0,$2739,$3179,$1814
2015,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1037.0,185.0,1509.0,213.0,1963.0,211.0,$1509,$1963,$1037
2015,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1228.0,365.0,1698.0,173.0,1999.0,256.0,$1698,$1999,$1228
2015,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1057.0,66.0,1273.0,88.0,1645.0,264.0,$1273,$1645,$1057
2015,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1703.0,558.0,2130.0,526.0,3091.0,1039.0,$2130,$3091,$1703
2016,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1682.0,100.0,1863.0,397.0,2599.0,1080.0,$1863,$2599,$1682
2016,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1083.0,152.0,1510.0,174.0,1971.0,239.0,$1510,$1971,$1083
2016,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1689.0,356.0,2081.0,298.0,2402.0,186.0,$2081,$2402,$1689
2016,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1102.0,77.0,1337.0,62.0,1624.0,228.0,$1337,$1624,$1102
2016,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1603.0,823.0,1919.0,1369.0,3149.0,780.0,$1919,$3149,$1603
2017,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1758.0,191.0,2023.0,347.0,2409.0,392.0,$2023,$2409,$1758
2017,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1128.0,176.0,1602.0,179.0,2065.0,319.0,$1602,$2065,$1128
2017,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1662.0,419.0,2130.0,178.0,2402.0,135.0,$2130,$2402,$1662
