YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2013,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,941.0,57.0,1127.0,127.0,1489.0,265.0,$1127,$1489,$941
2013,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,820.0,31.0,896.0,45.0,1001.0,175.0,$896,$1001,$820
2013,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,992.0,161.0,1426.0,271.0,1736.0,130.0,$1426,$1736,$992
2013,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,708.0,71.0,1027.0,92.0,1296.0,159.0,$1027,$1296,$708
2014,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,960.0,61.0,1192.0,163.0,1470.0,179.0,$1192,$1470,$960
2014,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,830.0,35.0,918.0,52.0,1104.0,226.0,$918,$1104,$830
2014,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,893.0,92.0,1154.0,342.0,1651.0,208.0,$1154,$1651,$893
2014,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,709.0,79.0,1045.0,106.0,1338.0,98.0,$1045,$1338,$709
2015,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,1034.0,98.0,1261.0,136.0,1503.0,277.0,$1261,$1503,$1034
2015,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,840.0,30.0,944.0,52.0,1229.0,206.0,$944,$1229,$840
2015,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,907.0,129.0,1240.0,384.0,1705.0,132.0,$1240,$1705,$907
2015,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,709.0,109.0,1028.0,97.0,1294.0,112.0,$1028,$1294,$709
2016,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,1013.0,101.0,1250.0,141.0,1524.0,276.0,$1250,$1524,$1013
2016,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,857.0,35.0,980.0,62.0,1259.0,146.0,$980,$1259,$857
2016,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,972.0,147.0,1232.0,200.0,1676.0,143.0,$1232,$1676,$972
2016,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,789.0,161.0,1073.0,90.0,1349.0,140.0,$1073,$1349,$789
2017,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,1063.0,93.0,1272.0,119.0,1558.0,336.0,$1272,$1558,$1063
2017,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,837.0,39.0,1058.0,93.0,1348.0,154.0,$1058,$1348,$837
2017,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,945.0,130.0,1166.0,121.0,1535.0,293.0,$1166,$1535,$945
2017,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,771.0,89.0,1111.0,101.0,1419.0,127.0,$1111,$1419,$771
2018,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,1261.0,115.0,1397.0,66.0,1689.0,397.0,$1397,$1689,$1261
2018,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,857.0,53.0,1060.0,89.0,1334.0,133.0,$1060,$1334,$857
2018,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,953.0,172.0,1211.0,219.0,1655.0,269.0,$1211,$1655,$953
2018,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,830.0,128.0,1145.0,99.0,1421.0,117.0,$1145,$1421,$830
2019,6037320100,Census Tract 3201,San Fernando,Los Angeles County,California,SanFernando,1288.0,134.0,1498.0,173.0,1871.0,188.0,$1498,$1871,$1288
2019,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,876.0,56.0,1072.0,92.0,1353.0,204.0,$1072,$1353,$876
2019,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,1130.0,128.0,1354.0,133.0,1640.0,255.0,$1354,$1640,$1130
2019,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,865.0,156.0,1185.0,129.0,1483.0,184.0,$1185,$1483,$865
2020,6037320101,Census Tract 3201.01,San Fernando,Los Angeles County,California,SanFernando,1512.0,1299.0,1738.0,341.0,1964.0,288.0,$1738,$1964,$1512
2020,6037320102,Census Tract 3201.02,San Fernando,Los Angeles County,California,SanFernando,1194.0,137.0,1346.0,107.0,1482.0,241.0,$1346,$1482,$1194
2020,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,903.0,78.0,1114.0,83.0,1384.0,115.0,$1114,$1384,$903
2020,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,1148.0,180.0,1336.0,92.0,1469.0,103.0,$1336,$1469,$1148
2020,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,1009.0,237.0,1219.0,132.0,1592.0,226.0,$1219,$1592,$1009
2021,6037320101,Census Tract 3201.01,San Fernando,Los Angeles County,California,SanFernando,1408.0,521.0,2073.0,856.0,2332.0,211.0,$2073,$2332,$1408
2021,6037320102,Census Tract 3201.02,San Fernando,Los Angeles County,California,SanFernando,1246.0,158.0,1416.0,173.0,1698.0,326.0,$1416,$1698,$1246
2021,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,1022.0,89.0,1195.0,67.0,1523.0,158.0,$1195,$1523,$1022
2021,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,1061.0,161.0,1278.0,150.0,1433.0,90.0,$1278,$1433,$1061
2021,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,1011.0,321.0,1300.0,108.0,1538.0,192.0,$1300,$1538,$1011
2022,6037320101,Census Tract 3201.01,San Fernando,Los Angeles County,California,SanFernando,1672.0,385.0,2050.0,295.0,2332.0,190.0,$2050,$2332,$1672
2022,6037320102,Census Tract 3201.02,San Fernando,Los Angeles County,California,SanFernando,1194.0,398.0,1674.0,137.0,1902.0,113.0,$1674,$1902,$1194
2022,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,1093.0,69.0,1289.0,107.0,1602.0,287.0,$1289,$1602,$1093
2022,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,1348.0,120.0,1558.0,188.0,1821.0,119.0,$1558,$1821,$1348
2022,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,1094.0,179.0,1455.0,190.0,1809.0,155.0,$1455,$1809,$1094
2023,6037320101,Census Tract 3201.01,San Fernando,Los Angeles County,California,SanFernando,1438.0,429.0,1935.0,623.0,2283.0,275.0,$1935,$2283,$1438
2023,6037320102,Census Tract 3201.02,San Fernando,Los Angeles County,California,SanFernando,1174.0,182.0,1628.0,219.0,1904.0,140.0,$1628,$1904,$1174
2023,6037320201,Census Tract 3202.01,San Fernando,Los Angeles County,California,SanFernando,1135.0,64.0,1355.0,156.0,1787.0,286.0,$1355,$1787,$1135
2023,6037320202,Census Tract 3202.02,San Fernando,Los Angeles County,California,SanFernando,1359.0,179.0,1595.0,165.0,1806.0,84.0,$1595,$1806,$1359
2023,6037320300,Census Tract 3203,San Fernando,Los Angeles County,California,SanFernando,1073.0,173.0,1415.0,231.0,1891.0,216.0,$1415,$1891,$1073
