YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,421.0,402.0,443.0,969.0,975.0,799.0,$443,$975,$421
2010,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1625.0,1501.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1625
2010,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,918.0,69.0,1120.0,98.0,1473.0,279.0,$1120,$1473,$918
2011,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1040.0,119.0,1148.0,173.0,1263.0,220.0,$1148,$1263,$1040
2011,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2011,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,921.0,105.0,1132.0,106.0,1523.0,325.0,$1132,$1523,$921
2012,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,985.0,257.0,1116.0,146.0,1246.0,154.0,$1116,$1246,$985
2012,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,644.0,1144.0,1990.0,473.0,2001.0,,$1990,Not available. Exceeds $2000!,$644
2012,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,920.0,117.0,1079.0,95.0,1383.0,279.0,$1079,$1383,$920
2013,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,992.0,119.0,1140.0,174.0,1327.0,275.0,$1140,$1327,$992
2013,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,643.0,2076.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$643
2013,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,927.0,23.0,1030.0,75.0,1244.0,254.0,$1030,$1244,$927
2014,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,925.0,620.0,1086.0,131.0,1222.0,145.0,$1086,$1222,$925
2014,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,629.0,1362.0,1795.0,947.0,2001.0,,$1795,Not available. Exceeds $2000!,$629
2014,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,893.0,164.0,992.0,58.0,1206.0,77.0,$992,$1206,$893
2015,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1017.0,654.0,1135.0,93.0,1258.0,138.0,$1135,$1258,$1017
2015,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,632.0,368.0,1222.0,1044.0,1808.0,241.0,$1222,$1808,$632
2015,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,901.0,108.0,982.0,30.0,1219.0,113.0,$982,$1219,$901
2016,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,885.0,415.0,1123.0,99.0,1258.0,165.0,$1123,$1258,$885
2016,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,,,1667.0,480.0,1981.0,297.0,$1667,$1981,Not Available!
2016,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,919.0,44.0,1031.0,75.0,1223.0,61.0,$1031,$1223,$919
2017,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,886.0,370.0,1096.0,60.0,1195.0,70.0,$1096,$1195,$886
2017,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1170.0,856.0,1733.0,278.0,2008.0,332.0,$1733,$2008,$1170
2017,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,890.0,75.0,1069.0,57.0,1237.0,111.0,$1069,$1237,$890
2018,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1001.0,427.0,1156.0,140.0,1334.0,161.0,$1156,$1334,$1001
2018,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,794.0,692.0,1650.0,518.0,1975.0,279.0,$1650,$1975,$794
2018,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,931.0,95.0,1139.0,74.0,1436.0,161.0,$1139,$1436,$931
2019,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1051.0,166.0,1187.0,101.0,1417.0,239.0,$1187,$1417,$1051
2019,6037901213,Census Tract 9012.13,Elizabeth Lake,Los Angeles County,California,ElizabethLake,638.0,349.0,1219.0,1041.0,1867.0,361.0,$1219,$1867,$638
2019,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1040.0,77.0,1213.0,87.0,1575.0,226.0,$1213,$1575,$1040
2020,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1044.0,262.0,1216.0,314.0,1621.0,355.0,$1216,$1621,$1044
2020,6037901217,Census Tract 9012.17,Elizabeth Lake,Los Angeles County,California,ElizabethLake,607.0,147.0,624.0,12.0,642.0,437.0,$624,$642,$607
2020,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1061.0,50.0,1201.0,79.0,1426.0,137.0,$1201,$1426,$1061
2021,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1144.0,162.0,1369.0,269.0,1665.0,267.0,$1369,$1665,$1144
2021,6037901217,Census Tract 9012.17,Elizabeth Lake,Los Angeles County,California,ElizabethLake,654.0,328.0,671.0,14.0,689.0,11.0,$671,$689,$654
2021,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1091.0,74.0,1312.0,178.0,1670.0,216.0,$1312,$1670,$1091
2022,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1127.0,139.0,1281.0,561.0,1821.0,434.0,$1281,$1821,$1127
2022,6037901217,Census Tract 9012.17,Elizabeth Lake,Los Angeles County,California,ElizabethLake,,,,,,,Not Available!,Not Available!,Not Available!
2022,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1159.0,107.0,1427.0,171.0,1779.0,153.0,$1427,$1779,$1159
2023,6037901210,Census Tract 9012.10,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1113.0,118.0,1227.0,740.0,2057.0,909.0,$1227,$2057,$1113
2023,6037901217,Census Tract 9012.17,Elizabeth Lake,Los Angeles County,California,ElizabethLake,,,,,,,Not Available!,Not Available!,Not Available!
2023,6037920102,Census Tract 9201.02,Elizabeth Lake,Los Angeles County,California,ElizabethLake,1270.0,165.0,1557.0,189.0,1847.0,139.0,$1557,$1847,$1270
