YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037464101,Census Tract 4641.01,San Marino,Los Angeles County,California,SanMarino,,,,,,,Not Available!,Not Available!,Not Available!,1
2021,6037464102,Census Tract 4641.02,San Marino,Los Angeles County,California,SanMarino,1798.0,1281.0,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,$1798,1
2021,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,3501.0,,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,Not available. Exceeds $3500!,1
2021,6037480002,Census Tract 4800.02,San Marino,Los Angeles County,California,SanMarino,1725.0,759.0,2615.0,402.0,3156.0,1146.0,$2615,$3156,$1725,1
2012,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,994.0,108.0,1169.0,84.0,1725.0,203.0,$1169,$1725,$994,1
2012,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1181.0,100.0,1415.0,102.0,1788.0,158.0,$1415,$1788,$1181,1
2012,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,1663.0,77.0,1826.0,154.0,1989.0,365.0,$1826,$1989,$1663,1
2012,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,1165.0,1663.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1165,1
2012,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,1592.0,917.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1592,1
2012,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,1066.0,60.0,1284.0,75.0,1482.0,65.0,$1284,$1482,$1066,1
2013,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,995.0,100.0,1145.0,54.0,1613.0,337.0,$1145,$1613,$995,1
2013,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1133.0,94.0,1392.0,116.0,1879.0,285.0,$1392,$1879,$1133,1
2013,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,1735.0,228.0,1969.0,326.0,2001.0,,$1969,Not available. Exceeds $2000!,$1735,1
2013,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2013,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,1694.0,820.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1694,1
2013,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,1080.0,78.0,1317.0,66.0,1524.0,136.0,$1317,$1524,$1080,1
2014,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,995.0,102.0,1181.0,98.0,1674.0,289.0,$1181,$1674,$995,1
2014,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1154.0,77.0,1450.0,127.0,1906.0,232.0,$1450,$1906,$1154,1
2014,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,1833.0,372.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1833,1
2014,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!,1
2014,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,1125.0,945.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1125,1
2014,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,1091.0,61.0,1315.0,64.0,1568.0,139.0,$1315,$1568,$1091,1
2023,6037464101,Census Tract 4641.01,San Marino,Los Angeles County,California,SanMarino,1711.0,357.0,1922.0,1810.0,3501.0,,$1922,Not available. Exceeds $3500!,$1711,1
2023,6037464102,Census Tract 4641.02,San Marino,Los Angeles County,California,SanMarino,2191.0,1007.0,3481.0,1161.0,3501.0,,$3481,Not available. Exceeds $3500!,$2191,1
2023,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,3196.0,1297.0,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,$3196,1
2023,6037480002,Census Tract 4800.02,San Marino,Los Angeles County,California,SanMarino,1932.0,483.0,3288.0,1688.0,3501.0,,$3288,Not available. Exceeds $3500!,$1932,1
2011,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,986.0,161.0,1125.0,62.0,1340.0,689.0,$1125,$1340,$986,1
2011,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1089.0,60.0,1296.0,123.0,1690.0,190.0,$1296,$1690,$1089,1
2011,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,1587.0,433.0,1779.0,165.0,1971.0,305.0,$1779,$1971,$1587,1
2011,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,1079.0,1150.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1079,1
2011,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,1229.0,862.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1229,1
2011,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,1058.0,44.0,1268.0,64.0,1480.0,88.0,$1268,$1480,$1058,1
2015,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,999.0,80.0,1213.0,120.0,1619.0,280.0,$1213,$1619,$999,1
2015,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1130.0,150.0,1464.0,171.0,1974.0,296.0,$1464,$1974,$1130,1
2015,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,1745.0,542.0,,,3501.0,,Not Available!,Not available. Exceeds $3500!,$1745,1
2015,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,2680.0,501.0,3288.0,424.0,3501.0,,$3288,Not available. Exceeds $3500!,$2680,1
2015,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,1113.0,114.0,1979.0,766.0,2649.0,270.0,$1979,$2649,$1113,1
2015,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,1098.0,65.0,1329.0,52.0,1569.0,142.0,$1329,$1569,$1098,1
2010,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,879.0,103.0,1063.0,80.0,1222.0,97.0,$1063,$1222,$879,1
2010,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1061.0,68.0,1279.0,134.0,1637.0,241.0,$1279,$1637,$1061,1
