YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037535501,Census Tract 5355.01,South Gate,Los Angeles County,California,SouthGate,650.0,105.0,794.0,36.0,946.0,107.0,$794,$946,$650
2010,6037535502,Census Tract 5355.02,South Gate,Los Angeles County,California,SouthGate,745.0,52.0,880.0,96.0,1121.0,80.0,$880,$1121,$745
2010,6037535503,Census Tract 5355.03,South Gate,Los Angeles County,California,SouthGate,701.0,68.0,782.0,72.0,1100.0,120.0,$782,$1100,$701
2010,6037535603,Census Tract 5356.03,South Gate,Los Angeles County,California,SouthGate,756.0,27.0,832.0,62.0,960.0,59.0,$832,$960,$756
2010,6037535604,Census Tract 5356.04,South Gate,Los Angeles County,California,SouthGate,688.0,52.0,814.0,57.0,896.0,91.0,$814,$896,$688
2010,6037535605,Census Tract 5356.05,South Gate,Los Angeles County,California,SouthGate,649.0,158.0,785.0,27.0,938.0,77.0,$785,$938,$649
2010,6037535606,Census Tract 5356.06,South Gate,Los Angeles County,California,SouthGate,706.0,66.0,819.0,64.0,1006.0,188.0,$819,$1006,$706
2010,6037535607,Census Tract 5356.07,South Gate,Los Angeles County,California,SouthGate,716.0,24.0,769.0,46.0,946.0,162.0,$769,$946,$716
2010,6037535701,Census Tract 5357.01,South Gate,Los Angeles County,California,SouthGate,825.0,60.0,987.0,114.0,1329.0,93.0,$987,$1329,$825
2010,6037535702,Census Tract 5357.02,South Gate,Los Angeles County,California,SouthGate,778.0,84.0,1008.0,80.0,1209.0,80.0,$1008,$1209,$778
2010,6037535802,Census Tract 5358.02,South Gate,Los Angeles County,California,SouthGate,688.0,56.0,799.0,77.0,1183.0,236.0,$799,$1183,$688
2010,6037535803,Census Tract 5358.03,South Gate,Los Angeles County,California,SouthGate,853.0,85.0,971.0,36.0,1139.0,60.0,$971,$1139,$853
2010,6037535804,Census Tract 5358.04,South Gate,Los Angeles County,California,SouthGate,732.0,51.0,894.0,71.0,1119.0,103.0,$894,$1119,$732
2010,6037535901,Census Tract 5359.01,South Gate,Los Angeles County,California,SouthGate,754.0,96.0,910.0,71.0,1126.0,119.0,$910,$1126,$754
2010,6037535902,Census Tract 5359.02,South Gate,Los Angeles County,California,SouthGate,819.0,90.0,920.0,70.0,997.0,200.0,$920,$997,$819
2010,6037536000,Census Tract 5360,South Gate,Los Angeles County,California,SouthGate,804.0,33.0,872.0,32.0,972.0,41.0,$872,$972,$804
2010,6037536102,Census Tract 5361.02,South Gate,Los Angeles County,California,SouthGate,714.0,226.0,1106.0,379.0,1358.0,170.0,$1106,$1358,$714
2010,6037536103,Census Tract 5361.03,South Gate,Los Angeles County,California,SouthGate,744.0,118.0,876.0,157.0,1151.0,189.0,$876,$1151,$744
2010,6037536104,Census Tract 5361.04,South Gate,Los Angeles County,California,SouthGate,722.0,184.0,935.0,82.0,1096.0,95.0,$935,$1096,$722
2010,6037536200,Census Tract 5362,South Gate,Los Angeles County,California,SouthGate,834.0,40.0,932.0,54.0,1093.0,171.0,$932,$1093,$834
2011,6037535501,Census Tract 5355.01,South Gate,Los Angeles County,California,SouthGate,667.0,122.0,847.0,49.0,984.0,85.0,$847,$984,$667
2011,6037535502,Census Tract 5355.02,South Gate,Los Angeles County,California,SouthGate,756.0,67.0,963.0,157.0,1209.0,121.0,$963,$1209,$756
2011,6037535503,Census Tract 5355.03,South Gate,Los Angeles County,California,SouthGate,647.0,73.0,854.0,156.0,1265.0,130.0,$854,$1265,$647
2011,6037535603,Census Tract 5356.03,South Gate,Los Angeles County,California,SouthGate,756.0,32.0,837.0,76.0,962.0,52.0,$837,$962,$756
2011,6037535604,Census Tract 5356.04,South Gate,Los Angeles County,California,SouthGate,697.0,128.0,839.0,42.0,946.0,71.0,$839,$946,$697
2011,6037535605,Census Tract 5356.05,South Gate,Los Angeles County,California,SouthGate,713.0,129.0,853.0,57.0,1042.0,123.0,$853,$1042,$713
2011,6037535606,Census Tract 5356.06,South Gate,Los Angeles County,California,SouthGate,718.0,43.0,825.0,84.0,1074.0,215.0,$825,$1074,$718
2011,6037535607,Census Tract 5356.07,South Gate,Los Angeles County,California,SouthGate,761.0,27.0,859.0,200.0,1142.0,171.0,$859,$1142,$761
2011,6037535701,Census Tract 5357.01,South Gate,Los Angeles County,California,SouthGate,854.0,87.0,983.0,59.0,1326.0,87.0,$983,$1326,$854
2011,6037535702,Census Tract 5357.02,South Gate,Los Angeles County,California,SouthGate,812.0,78.0,1014.0,89.0,1263.0,117.0,$1014,$1263,$812
2011,6037535802,Census Tract 5358.02,South Gate,Los Angeles County,California,SouthGate,695.0,58.0,836.0,110.0,1167.0,204.0,$836,$1167,$695
2011,6037535803,Census Tract 5358.03,South Gate,Los Angeles County,California,SouthGate,838.0,97.0,983.0,50.0,1184.0,73.0,$983,$1184,$838
2011,6037535804,Census Tract 5358.04,South Gate,Los Angeles County,California,SouthGate,768.0,46.0,936.0,71.0,1254.0,161.0,$936,$1254,$768
2011,6037535901,Census Tract 5359.01,South Gate,Los Angeles County,California,SouthGate,762.0,72.0,907.0,82.0,1127.0,91.0,$907,$1127,$762
2011,6037535902,Census Tract 5359.02,South Gate,Los Angeles County,California,SouthGate,903.0,103.0,974.0,66.0,1176.0,193.0,$974,$1176,$903
2011,6037536000,Census Tract 5360,South Gate,Los Angeles County,California,SouthGate,826.0,35.0,914.0,32.0,984.0,26.0,$914,$984,$826
2011,6037536102,Census Tract 5361.02,South Gate,Los Angeles County,California,SouthGate,641.0,334.0,1297.0,290.0,1440.0,93.0,$1297,$1440,$641
2011,6037536103,Census Tract 5361.03,South Gate,Los Angeles County,California,SouthGate,768.0,45.0,973.0,222.0,1301.0,209.0,$973,$1301,$768
2011,6037536104,Census Tract 5361.04,South Gate,Los Angeles County,California,SouthGate,686.0,279.0,941.0,150.0,1144.0,111.0,$941,$1144,$686
2011,6037536200,Census Tract 5362,South Gate,Los Angeles County,California,SouthGate,837.0,75.0,967.0,61.0,1151.0,91.0,$967,$1151,$837
2012,6037535501,Census Tract 5355.01,South Gate,Los Angeles County,California,SouthGate,700.0,116.0,876.0,43.0,990.0,52.0,$876,$990,$700
2012,6037535502,Census Tract 5355.02,South Gate,Los Angeles County,California,SouthGate,731.0,56.0,892.0,169.0,1226.0,143.0,$892,$1226,$731
2012,6037535503,Census Tract 5355.03,South Gate,Los Angeles County,California,SouthGate,697.0,80.0,876.0,146.0,1161.0,140.0,$876,$1161,$697
2012,6037535603,Census Tract 5356.03,South Gate,Los Angeles County,California,SouthGate,767.0,50.0,861.0,33.0,1025.0,108.0,$861,$1025,$767
2012,6037535604,Census Tract 5356.04,South Gate,Los Angeles County,California,SouthGate,780.0,146.0,880.0,38.0,985.0,137.0,$880,$985,$780
2012,6037535605,Census Tract 5356.05,South Gate,Los Angeles County,California,SouthGate,793.0,66.0,885.0,36.0,1058.0,130.0,$885,$1058,$793
2012,6037535606,Census Tract 5356.06,South Gate,Los Angeles County,California,SouthGate,714.0,52.0,855.0,60.0,1098.0,372.0,$855,$1098,$714
2012,6037535607,Census Tract 5356.07,South Gate,Los Angeles County,California,SouthGate,781.0,88.0,923.0,113.0,1183.0,166.0,$923,$1183,$781
2012,6037535701,Census Tract 5357.01,South Gate,Los Angeles County,California,SouthGate,857.0,51.0,958.0,33.0,1171.0,136.0,$958,$1171,$857
2012,6037535702,Census Tract 5357.02,South Gate,Los Angeles County,California,SouthGate,799.0,81.0,1007.0,111.0,1302.0,107.0,$1007,$1302,$799
2012,6037535802,Census Tract 5358.02,South Gate,Los Angeles County,California,SouthGate,710.0,36.0,867.0,59.0,1100.0,149.0,$867,$1100,$710
2012,6037535803,Census Tract 5358.03,South Gate,Los Angeles County,California,SouthGate,866.0,86.0,970.0,29.0,1181.0,107.0,$970,$1181,$866
2012,6037535804,Census Tract 5358.04,South Gate,Los Angeles County,California,SouthGate,766.0,103.0,920.0,60.0,1195.0,157.0,$920,$1195,$766
2012,6037535901,Census Tract 5359.01,South Gate,Los Angeles County,California,SouthGate,772.0,113.0,957.0,44.0,1156.0,100.0,$957,$1156,$772
2012,6037535902,Census Tract 5359.02,South Gate,Los Angeles County,California,SouthGate,869.0,84.0,1154.0,279.0,1601.0,348.0,$1154,$1601,$869
2012,6037536000,Census Tract 5360,South Gate,Los Angeles County,California,SouthGate,810.0,39.0,910.0,46.0,1021.0,96.0,$910,$1021,$810
2012,6037536102,Census Tract 5361.02,South Gate,Los Angeles County,California,SouthGate,607.0,395.0,1239.0,214.0,1449.0,142.0,$1239,$1449,$607
2012,6037536103,Census Tract 5361.03,South Gate,Los Angeles County,California,SouthGate,751.0,90.0,869.0,49.0,1069.0,179.0,$869,$1069,$751
2012,6037536104,Census Tract 5361.04,South Gate,Los Angeles County,California,SouthGate,811.0,212.0,979.0,137.0,1178.0,172.0,$979,$1178,$811
2012,6037536200,Census Tract 5362,South Gate,Los Angeles County,California,SouthGate,814.0,77.0,937.0,45.0,1148.0,202.0,$937,$1148,$814
2013,6037535501,Census Tract 5355.01,South Gate,Los Angeles County,California,SouthGate,739.0,69.0,888.0,42.0,996.0,62.0,$888,$996,$739
2013,6037535502,Census Tract 5355.02,South Gate,Los Angeles County,California,SouthGate,810.0,132.0,937.0,104.0,1193.0,127.0,$937,$1193,$810
2013,6037535503,Census Tract 5355.03,South Gate,Los Angeles County,California,SouthGate,736.0,69.0,938.0,93.0,1147.0,73.0,$938,$1147,$736
2013,6037535603,Census Tract 5356.03,South Gate,Los Angeles County,California,SouthGate,769.0,28.0,862.0,40.0,1067.0,102.0,$862,$1067,$769
2013,6037535604,Census Tract 5356.04,South Gate,Los Angeles County,California,SouthGate,813.0,46.0,916.0,47.0,1138.0,256.0,$916,$1138,$813
2013,6037535605,Census Tract 5356.05,South Gate,Los Angeles County,California,SouthGate,781.0,89.0,883.0,34.0,1072.0,146.0,$883,$1072,$781
2013,6037535606,Census Tract 5356.06,South Gate,Los Angeles County,California,SouthGate,725.0,57.0,839.0,52.0,989.0,249.0,$839,$989,$725
2013,6037535607,Census Tract 5356.07,South Gate,Los Angeles County,California,SouthGate,855.0,50.0,969.0,100.0,1188.0,120.0,$969,$1188,$855
