YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,724.0,73.0,967.0,163.0,1226.0,172.0,$967,$1226,$724
2010,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,752.0,121.0,920.0,92.0,1168.0,230.0,$920,$1168,$752
2010,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1058.0,41.0,1164.0,65.0,1290.0,122.0,$1164,$1290,$1058
2011,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,822.0,123.0,1065.0,239.0,1381.0,128.0,$1065,$1381,$822
2011,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,831.0,114.0,988.0,137.0,1394.0,433.0,$988,$1394,$831
2011,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1114.0,59.0,1270.0,98.0,1432.0,70.0,$1270,$1432,$1114
2012,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,845.0,71.0,1175.0,266.0,1465.0,117.0,$1175,$1465,$845
2012,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,745.0,160.0,919.0,95.0,1387.0,327.0,$919,$1387,$745
2012,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1133.0,67.0,1303.0,88.0,1464.0,97.0,$1303,$1464,$1133
2013,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,825.0,130.0,1189.0,255.0,1583.0,190.0,$1189,$1583,$825
2013,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,823.0,91.0,949.0,116.0,1287.0,210.0,$949,$1287,$823
2013,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1091.0,61.0,1230.0,93.0,1413.0,92.0,$1230,$1413,$1091
2014,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,789.0,175.0,1031.0,210.0,1544.0,274.0,$1031,$1544,$789
2014,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,817.0,92.0,960.0,257.0,1399.0,210.0,$960,$1399,$817
2014,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1077.0,64.0,1218.0,97.0,1412.0,87.0,$1218,$1412,$1077
2015,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,851.0,73.0,992.0,233.0,1584.0,237.0,$992,$1584,$851
2015,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,864.0,57.0,1150.0,234.0,1431.0,143.0,$1150,$1431,$864
2015,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1139.0,104.0,1328.0,69.0,1477.0,97.0,$1328,$1477,$1139
2016,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,900.0,92.0,1302.0,267.0,1617.0,194.0,$1302,$1617,$900
2016,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,867.0,37.0,1151.0,188.0,1447.0,185.0,$1151,$1447,$867
2016,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1134.0,83.0,1325.0,66.0,1485.0,121.0,$1325,$1485,$1134
2017,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,823.0,196.0,1084.0,427.0,1472.0,198.0,$1084,$1472,$823
2017,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,895.0,192.0,1251.0,155.0,1506.0,283.0,$1251,$1506,$895
2017,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1153.0,122.0,1362.0,75.0,1603.0,197.0,$1362,$1603,$1153
2018,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,971.0,125.0,1308.0,158.0,1579.0,242.0,$1308,$1579,$971
2018,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1000.0,550.0,1429.0,126.0,1814.0,233.0,$1429,$1814,$1000
2018,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1295.0,46.0,1437.0,59.0,1718.0,124.0,$1437,$1718,$1295
2019,6037482402,Census Tract 4824.02,South San Gabriel,Los Angeles County,California,SouthSanGabriel,997.0,115.0,1311.0,159.0,1661.0,150.0,$1311,$1661,$997
2019,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1259.0,558.0,1509.0,168.0,1855.0,156.0,$1509,$1855,$1259
2019,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1334.0,46.0,1504.0,109.0,1782.0,73.0,$1504,$1782,$1334
2020,6037482404,Census Tract 4824.04,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1755.0,311.0,2010.0,337.0,2255.0,308.0,$2010,$2255,$1755
2020,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1374.0,416.0,1710.0,134.0,1990.0,253.0,$1710,$1990,$1374
2020,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1310.0,75.0,1525.0,114.0,1800.0,77.0,$1525,$1800,$1310
2021,6037482404,Census Tract 4824.04,South San Gabriel,Los Angeles County,California,SouthSanGabriel,,,,,,,Not Available!,Not Available!,Not Available!
2021,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1573.0,261.0,1936.0,228.0,2280.0,180.0,$1936,$2280,$1573
2021,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1288.0,143.0,1571.0,132.0,1834.0,75.0,$1571,$1834,$1288
2022,6037482404,Census Tract 4824.04,South San Gabriel,Los Angeles County,California,SouthSanGabriel,,,2659.0,559.0,2829.0,117.0,$2659,$2829,Not Available!
2022,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,,,2031.0,479.0,2430.0,340.0,$2031,$2430,Not Available!
2022,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1434.0,140.0,1675.0,77.0,1890.0,69.0,$1675,$1890,$1434
2023,6037482404,Census Tract 4824.04,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1653.0,1152.0,2564.0,1152.0,2782.0,207.0,$2564,$2782,$1653
2023,6037482521,Census Tract 4825.21,South San Gabriel,Los Angeles County,California,SouthSanGabriel,,,2100.0,350.0,2472.0,523.0,$2100,$2472,Not Available!
2023,6037482522,Census Tract 4825.22,South San Gabriel,Los Angeles County,California,SouthSanGabriel,1399.0,174.0,1739.0,161.0,2100.0,217.0,$1739,$2100,$1399
