YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,665.0,314.0,841.0,171.0,1008.0,321.0,$841,$1008,$665
2010,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,870.0,94.0,1009.0,126.0,1198.0,120.0,$1009,$1198,$870
2010,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,813.0,221.0,1055.0,72.0,1157.0,35.0,$1055,$1157,$813
2011,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,808.0,153.0,871.0,138.0,1074.0,258.0,$871,$1074,$808
2011,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,863.0,94.0,1021.0,164.0,1262.0,164.0,$1021,$1262,$863
2011,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,808.0,196.0,1077.0,101.0,1226.0,118.0,$1077,$1226,$808
2012,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,728.0,46.0,838.0,132.0,1046.0,281.0,$838,$1046,$728
2012,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,801.0,183.0,990.0,139.0,1244.0,198.0,$990,$1244,$801
2012,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,906.0,204.0,998.0,88.0,1160.0,103.0,$998,$1160,$906
2013,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,733.0,108.0,872.0,227.0,1104.0,208.0,$872,$1104,$733
2013,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,866.0,186.0,988.0,71.0,1154.0,96.0,$988,$1154,$866
2013,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,903.0,115.0,1014.0,74.0,1132.0,57.0,$1014,$1132,$903
2014,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,713.0,273.0,823.0,120.0,885.0,132.0,$823,$885,$713
