YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,1848.0,893.0,2139.0,243.0,2319.0,110.0,$2139,$2319,$1848,1
2021,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,,1512.0,330.0,1823.0,274.0,$1512,$1823,Not Available!,1
2021,6037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,1069.0,423.0,,,3501.0,,Not Available!,Not available. Exceeds $3500!,$1069,1
2021,6037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,,,,,1899.0,916.0,Not Available!,$1899,Not Available!,1
2012,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,369.0,28.0,389.0,1093.0,1125.0,1613.0,$389,$1125,$369,1
2012,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1280.0,345.0,1495.0,1362.0,2001.0,,$1495,Not available. Exceeds $2000!,$1280,1
2012,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1252.0,359.0,1442.0,931.0,2001.0,,$1442,Not available. Exceeds $2000!,$1252,1
2012,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,573.0,496.0,1046.0,988.0,1240.0,1865.0,$1046,$1240,$573,1
2013,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,379.0,968.0,1050.0,900.0,1231.0,1155.0,$1050,$1231,$379,1
2013,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1125.0,364.0,1370.0,242.0,1725.0,766.0,$1370,$1725,$1125,1
2013,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,647.0,473.0,1310.0,585.0,1853.0,573.0,$1310,$1853,$647,1
2013,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,,,,,,Not Available!,Not Available!,Not Available!,1
2013,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,586.0,733.0,1083.0,567.0,1223.0,1487.0,$1083,$1223,$586,1
2014,6037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,338.0,53.0,380.0,835.0,1151.0,396.0,$380,$1151,$338,1
2014,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1088.0,86.0,1176.0,464.0,1569.0,769.0,$1176,$1569,$1088,1
2014,6037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,772.0,557.0,1530.0,704.0,1951.0,365.0,$1530,$1951,$772,1
2014,6037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,,,,,,Not Available!,Not Available!,Not Available!,1
2014,6037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,588.0,640.0,1087.0,403.0,1218.0,1041.0,$1087,$1218,$588,1
2023,6037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,2101.0,52.0,2234.0,35.0,2367.0,17.0,$2234,$2367,$2101,1
2023,6037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,,,1662.0,803.0,1831.0,125.0,$1662,$1831,Not Available!,1
