YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037430301,Census Tract 4303.01,Monrovia,Los Angeles County,California,Monrovia,1828.0,314.0,2340.0,384.0,2702.0,195.0,$2340,$2702,$1828,1
2021,6037430302,Census Tract 4303.02,Monrovia,Los Angeles County,California,Monrovia,1418.0,210.0,1698.0,100.0,1938.0,90.0,$1698,$1938,$1418,1
2021,6037430901,Census Tract 4309.01,Monrovia,Los Angeles County,California,Monrovia,1378.0,133.0,1682.0,66.0,1924.0,65.0,$1682,$1924,$1378,1
2021,6037430902,Census Tract 4309.02,Monrovia,Los Angeles County,California,Monrovia,1429.0,130.0,1763.0,79.0,2137.0,184.0,$1763,$2137,$1429,1
2021,6037431002,Census Tract 4310.02,Monrovia,Los Angeles County,California,Monrovia,878.0,54.0,1040.0,196.0,1599.0,219.0,$1040,$1599,$878,1
2021,6037431003,Census Tract 4310.03,Monrovia,Los Angeles County,California,Monrovia,1405.0,649.0,1742.0,165.0,2017.0,222.0,$1742,$2017,$1405,1
2021,6037431004,Census Tract 4310.04,Monrovia,Los Angeles County,California,Monrovia,1324.0,69.0,1476.0,134.0,1793.0,143.0,$1476,$1793,$1324,1
2021,6037431100,Census Tract 4311,Monrovia,Los Angeles County,California,Monrovia,1258.0,148.0,1617.0,97.0,1888.0,75.0,$1617,$1888,$1258,1
2021,6037431200,Census Tract 4312,Monrovia,Los Angeles County,California,Monrovia,890.0,416.0,1382.0,249.0,1800.0,228.0,$1382,$1800,$890,1
2021,6037431300,Census Tract 4313,Monrovia,Los Angeles County,California,Monrovia,1425.0,187.0,1700.0,140.0,1960.0,131.0,$1700,$1960,$1425,1
2021,6037431400,Census Tract 4314,Monrovia,Los Angeles County,California,Monrovia,1041.0,425.0,1293.0,951.0,2580.0,447.0,$1293,$2580,$1041,1
2012,6037430200,Census Tract 4302,Monrovia,Los Angeles County,California,Monrovia,719.0,1083.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$719,1
2012,6037430301,Census Tract 4303.01,Monrovia,Los Angeles County,California,Monrovia,1119.0,361.0,1548.0,277.0,1860.0,165.0,$1548,$1860,$1119,1
2012,6037430302,Census Tract 4303.02,Monrovia,Los Angeles County,California,Monrovia,1070.0,80.0,1281.0,96.0,1478.0,128.0,$1281,$1478,$1070,1
2012,6037430901,Census Tract 4309.01,Monrovia,Los Angeles County,California,Monrovia,1030.0,156.0,1225.0,82.0,1414.0,58.0,$1225,$1414,$1030,1
2012,6037430902,Census Tract 4309.02,Monrovia,Los Angeles County,California,Monrovia,942.0,150.0,1262.0,77.0,1449.0,56.0,$1262,$1449,$942,1
2012,6037431001,Census Tract 4310.01,Monrovia,Los Angeles County,California,Monrovia,980.0,96.0,1218.0,87.0,1443.0,63.0,$1218,$1443,$980,1
2012,6037431002,Census Tract 4310.02,Monrovia,Los Angeles County,California,Monrovia,866.0,102.0,1218.0,123.0,1429.0,51.0,$1218,$1429,$866,1
2012,6037431100,Census Tract 4311,Monrovia,Los Angeles County,California,Monrovia,815.0,77.0,999.0,142.0,1600.0,207.0,$999,$1600,$815,1
2012,6037431200,Census Tract 4312,Monrovia,Los Angeles County,California,Monrovia,901.0,133.0,1345.0,284.0,1722.0,151.0,$1345,$1722,$901,1
2012,6037431300,Census Tract 4313,Monrovia,Los Angeles County,California,Monrovia,1353.0,117.0,1588.0,197.0,1879.0,185.0,$1588,$1879,$1353,1
2012,6037431400,Census Tract 4314,Monrovia,Los Angeles County,California,Monrovia,1016.0,597.0,1405.0,234.0,1770.0,367.0,$1405,$1770,$1016,1
