YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037500300,Census Tract 5003,Pico Rivera,Los Angeles County,California,PicoRivera,1264.0,423.0,1675.0,440.0,2063.0,310.0,$1675,$2063,$1264,1
2021,6037500402,Census Tract 5004.02,Pico Rivera,Los Angeles County,California,PicoRivera,960.0,92.0,1365.0,222.0,1795.0,211.0,$1365,$1795,$960,1
2021,6037500403,Census Tract 5004.03,Pico Rivera,Los Angeles County,California,PicoRivera,1618.0,99.0,1774.0,111.0,1929.0,176.0,$1774,$1929,$1618,1
2021,6037500404,Census Tract 5004.04,Pico Rivera,Los Angeles County,California,PicoRivera,1386.0,134.0,1653.0,282.0,1997.0,346.0,$1653,$1997,$1386,1
2021,6037500500,Census Tract 5005,Pico Rivera,Los Angeles County,California,PicoRivera,833.0,73.0,1183.0,370.0,1420.0,161.0,$1183,$1420,$833,1
2021,6037500600,Census Tract 5006,Pico Rivera,Los Angeles County,California,PicoRivera,1083.0,482.0,1373.0,204.0,1879.0,622.0,$1373,$1879,$1083,1
2021,6037500700,Census Tract 5007,Pico Rivera,Los Angeles County,California,PicoRivera,1282.0,157.0,1493.0,179.0,1811.0,147.0,$1493,$1811,$1282,1
2021,6037500800,Census Tract 5008,Pico Rivera,Los Angeles County,California,PicoRivera,1545.0,210.0,1724.0,84.0,1902.0,87.0,$1724,$1902,$1545,1
2021,6037500900,Census Tract 5009,Pico Rivera,Los Angeles County,California,PicoRivera,,,1198.0,436.0,1570.0,234.0,$1198,$1570,Not Available!,1
2021,6037502401,Census Tract 5024.01,Pico Rivera,Los Angeles County,California,PicoRivera,818.0,670.0,1374.0,137.0,1750.0,378.0,$1374,$1750,$818,1
2021,6037502402,Census Tract 5024.02,Pico Rivera,Los Angeles County,California,PicoRivera,1483.0,229.0,1804.0,283.0,2375.0,564.0,$1804,$2375,$1483,1
2021,6037502500,Census Tract 5025,Pico Rivera,Los Angeles County,California,PicoRivera,1112.0,162.0,1334.0,73.0,1479.0,147.0,$1334,$1479,$1112,1
2021,6037502602,Census Tract 5026.02,Pico Rivera,Los Angeles County,California,PicoRivera,956.0,276.0,1382.0,101.0,1693.0,157.0,$1382,$1693,$956,1
2021,6037502603,Census Tract 5026.03,Pico Rivera,Los Angeles County,California,PicoRivera,1666.0,78.0,1832.0,155.0,1998.0,300.0,$1832,$1998,$1666,1
2021,6037502604,Census Tract 5026.04,Pico Rivera,Los Angeles County,California,PicoRivera,1191.0,661.0,1903.0,579.0,2305.0,427.0,$1903,$2305,$1191,1
2012,6037433802,Census Tract 4338.02,Pico Rivera,Los Angeles County,California,PicoRivera,1027.0,362.0,1164.0,109.0,1451.0,364.0,$1164,$1451,$1027,1
