YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037702400,Census Tract 7024,Culver City,Los Angeles County,California,CulverCity,1609.0,101.0,1990.0,196.0,2740.0,251.0,$1990,$2740,$1609,1
2021,6037702501,Census Tract 7025.01,Culver City,Los Angeles County,California,CulverCity,1888.0,339.0,2580.0,394.0,3132.0,487.0,$2580,$3132,$1888,1
2021,6037702502,Census Tract 7025.02,Culver City,Los Angeles County,California,CulverCity,1736.0,191.0,2291.0,626.0,2916.0,355.0,$2291,$2916,$1736,1
2021,6037702600,Census Tract 7026,Culver City,Los Angeles County,California,CulverCity,1811.0,242.0,2274.0,310.0,2751.0,276.0,$2274,$2751,$1811,1
2021,6037702700,Census Tract 7027,Culver City,Los Angeles County,California,CulverCity,1614.0,135.0,1884.0,260.0,2629.0,713.0,$1884,$2629,$1614,1
2021,6037702801,Census Tract 7028.01,Culver City,Los Angeles County,California,CulverCity,1527.0,239.0,1938.0,214.0,2431.0,354.0,$1938,$2431,$1527,1
2021,6037702802,Census Tract 7028.02,Culver City,Los Angeles County,California,CulverCity,1631.0,84.0,1888.0,129.0,2472.0,1509.0,$1888,$2472,$1631,1
2021,6037702803,Census Tract 7028.03,Culver City,Los Angeles County,California,CulverCity,1253.0,198.0,1733.0,105.0,2244.0,243.0,$1733,$2244,$1253,1
2021,6037703003,Census Tract 7030.03,Culver City,Los Angeles County,California,CulverCity,2102.0,54.0,2338.0,84.0,2656.0,199.0,$2338,$2656,$2102,1
2012,6037220100,Census Tract 2201,Culver City,Los Angeles County,California,CulverCity,265.0,78.0,624.0,422.0,966.0,42.0,$624,$966,$265,1
2012,6037236000,Census Tract 2360,Culver City,Los Angeles County,California,CulverCity,1076.0,223.0,1302.0,79.0,1439.0,60.0,$1302,$1439,$1076,1
2012,6037270100,Census Tract 2701,Culver City,Los Angeles County,California,CulverCity,1064.0,51.0,1285.0,67.0,1509.0,103.0,$1285,$1509,$1064,1
2012,6037702400,Census Tract 7024,Culver City,Los Angeles County,California,CulverCity,958.0,51.0,1211.0,130.0,1780.0,175.0,$1211,$1780,$958,1
