YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1257.0,557.0,1616.0,94.0,1846.0,57.0,$1616,$1846,$1257,1
2021,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,821.0,91.0,1104.0,148.0,1599.0,214.0,$1104,$1599,$821,1
2012,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,387.0,560.0,748.0,369.0,870.0,348.0,$748,$870,$387,1
2013,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,913.0,152.0,1251.0,140.0,1702.0,176.0,$1251,$1702,$913,1
2013,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,697.0,172.0,847.0,172.0,1045.0,212.0,$847,$1045,$697,1
2014,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,934.0,164.0,1282.0,120.0,1669.0,157.0,$1282,$1669,$934,1
2014,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,679.0,107.0,823.0,151.0,970.0,180.0,$823,$970,$679,1
2023,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1551.0,219.0,1857.0,198.0,2197.0,210.0,$1857,$2197,$1551,1
2023,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,1203.0,757.0,1721.0,958.0,2513.0,1380.0,$1721,$2513,$1203,1
2011,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,726.0,180.0,924.0,135.0,1274.0,492.0,$924,$1274,$726,1
2011,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,390.0,326.0,549.0,423.0,781.0,431.0,$549,$781,$390,1
2015,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,938.0,203.0,1293.0,134.0,1697.0,138.0,$1293,$1697,$938,1
2015,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,667.0,110.0,777.0,263.0,986.0,265.0,$777,$986,$667,1
2010,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,713.0,155.0,879.0,165.0,1244.0,165.0,$879,$1244,$713,1
2010,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,460.0,397.0,766.0,334.0,981.0,128.0,$766,$981,$460,1
2020,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1058.0,378.0,1566.0,174.0,1853.0,95.0,$1566,$1853,$1058,1
2020,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,,1669.0,158.0,1834.0,79.0,$1669,$1834,Not Available!,1
2016,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,872.0,208.0,1320.0,121.0,1732.0,158.0,$1320,$1732,$872,1
2016,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,651.0,65.0,766.0,270.0,999.0,576.0,$766,$999,$651,1
2018,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,799.0,174.0,1338.0,95.0,1676.0,203.0,$1338,$1676,$799,1
2018,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,,1523.0,895.0,1762.0,188.0,$1523,$1762,Not Available!,1
2022,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1309.0,234.0,1644.0,131.0,1921.0,136.0,$1644,$1921,$1309,1
2022,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,1679.0,181.0,1857.0,738.0,2583.0,1190.0,$1857,$2583,$1679,1
2017,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,847.0,223.0,1376.0,120.0,1736.0,130.0,$1376,$1736,$847,1
2017,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,645.0,98.0,825.0,337.0,1375.0,941.0,$825,$1375,$645,1
2019,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,922.0,189.0,1405.0,157.0,1783.0,131.0,$1405,$1783,$922,1
2019,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,,,1674.0,149.0,1837.0,74.0,$1674,$1837,Not Available!,1
