YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,780.0,196.0,1018.0,306.0,1302.0,339.0,$1018,$1302,$780
2010,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1135.0,177.0,1568.0,185.0,1889.0,153.0,$1568,$1889,$1135
2010,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1354.0,89.0,1609.0,89.0,1842.0,56.0,$1609,$1842,$1354
2010,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1358.0,124.0,1597.0,133.0,1837.0,81.0,$1597,$1837,$1358
2011,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,887.0,298.0,1206.0,161.0,1395.0,103.0,$1206,$1395,$887
2011,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1053.0,232.0,1395.0,430.0,1920.0,284.0,$1395,$1920,$1053
2011,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1434.0,123.0,1679.0,63.0,1897.0,50.0,$1679,$1897,$1434
2011,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1365.0,121.0,1610.0,127.0,1855.0,96.0,$1610,$1855,$1365
2012,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,1076.0,223.0,1302.0,79.0,1439.0,60.0,$1302,$1439,$1076
2012,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1068.0,554.0,1586.0,188.0,1901.0,165.0,$1586,$1901,$1068
2012,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1397.0,156.0,1675.0,64.0,1905.0,47.0,$1675,$1905,$1397
2012,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1368.0,107.0,1616.0,158.0,1917.0,124.0,$1616,$1917,$1368
2013,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,1140.0,124.0,1321.0,79.0,1454.0,84.0,$1321,$1454,$1140
2013,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,1159.0,420.0,1632.0,183.0,1929.0,188.0,$1632,$1929,$1159
2013,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1466.0,131.0,1707.0,63.0,1932.0,73.0,$1707,$1932,$1466
