YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),803.0,42.0,899.0,56.0,1140.0,121.0,$899,$1140,$803
2010,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),993.0,806.0,1616.0,365.0,1984.0,290.0,$1616,$1984,$993
2010,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1039.0,135.0,1319.0,69.0,1499.0,161.0,$1319,$1499,$1039
2010,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1061.0,97.0,1297.0,101.0,1589.0,218.0,$1297,$1589,$1061
2010,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1250.0,223.0,1454.0,409.0,1888.0,512.0,$1454,$1888,$1250
2010,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),865.0,40.0,1011.0,135.0,1433.0,440.0,$1011,$1433,$865
2010,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),837.0,33.0,1022.0,114.0,1295.0,147.0,$1022,$1295,$837
2010,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),908.0,51.0,1135.0,112.0,1598.0,226.0,$1135,$1598,$908
2010,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1154.0,121.0,1366.0,59.0,1590.0,153.0,$1366,$1590,$1154
2010,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),438.0,84.0,1047.0,61.0,1325.0,139.0,$1047,$1325,$438
2010,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),961.0,105.0,1191.0,44.0,1497.0,105.0,$1191,$1497,$961
2010,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),951.0,38.0,1175.0,81.0,1500.0,153.0,$1175,$1500,$951
2010,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),893.0,53.0,983.0,68.0,1320.0,175.0,$983,$1320,$893
2010,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),938.0,217.0,1161.0,127.0,1800.0,301.0,$1161,$1800,$938
2010,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),874.0,110.0,1092.0,115.0,1550.0,408.0,$1092,$1550,$874
2010,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),937.0,26.0,1010.0,133.0,1620.0,479.0,$1010,$1620,$937
2010,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),859.0,85.0,1148.0,186.0,1416.0,144.0,$1148,$1416,$859
2010,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),832.0,62.0,966.0,119.0,1294.0,259.0,$966,$1294,$832
2010,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1066.0,240.0,1469.0,225.0,1874.0,197.0,$1469,$1874,$1066
2010,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),960.0,79.0,1199.0,103.0,1538.0,292.0,$1199,$1538,$960
2010,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1105.0,67.0,1365.0,64.0,1691.0,90.0,$1365,$1691,$1105
2010,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),924.0,66.0,1143.0,84.0,1436.0,110.0,$1143,$1436,$924
2010,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1013.0,72.0,1178.0,70.0,1380.0,83.0,$1178,$1380,$1013
2010,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),822.0,72.0,991.0,105.0,1356.0,149.0,$991,$1356,$822
2010,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,,,,,,Not Available!,Not Available!,Not Available!
2011,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),839.0,37.0,982.0,70.0,1278.0,122.0,$982,$1278,$839
