YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037400801,Census Tract 4008.01,Citrus,Los Angeles County,California,Citrus,1266.0,272.0,1865.0,420.0,2287.0,146.0,$1865,$2287,$1266,1
2021,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,1171.0,554.0,1750.0,140.0,2092.0,183.0,$1750,$2092,$1171,1
2021,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,1566.0,429.0,2063.0,206.0,2333.0,117.0,$2063,$2333,$1566,1
2021,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,1255.0,1031.0,1676.0,133.0,1971.0,172.0,$1676,$1971,$1255,1
2021,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,1390.0,109.0,1603.0,140.0,1827.0,88.0,$1603,$1827,$1390,1
2021,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,972.0,728.0,1290.0,191.0,1704.0,178.0,$1290,$1704,$972,1
2021,6037404203,Census Tract 4042.03,Citrus,Los Angeles County,California,Citrus,995.0,166.0,1343.0,118.0,1675.0,197.0,$1343,$1675,$995,1
2021,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,1167.0,121.0,1521.0,219.0,1761.0,95.0,$1521,$1761,$1167,1
2012,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,1290.0,192.0,1536.0,123.0,1768.0,66.0,$1536,$1768,$1290,1
2012,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,1013.0,400.0,1325.0,121.0,1620.0,244.0,$1325,$1620,$1013,1
2012,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,1339.0,205.0,1610.0,226.0,1896.0,234.0,$1610,$1896,$1339,1
2012,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,1120.0,69.0,1302.0,115.0,1537.0,256.0,$1302,$1537,$1120,1
2012,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,1072.0,252.0,1343.0,106.0,1492.0,229.0,$1343,$1492,$1072,1
2012,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,829.0,75.0,994.0,110.0,1140.0,54.0,$994,$1140,$829,1
2012,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,716.0,314.0,1020.0,157.0,1440.0,307.0,$1020,$1440,$716,1
2012,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,976.0,116.0,1435.0,294.0,1781.0,155.0,$1435,$1781,$976,1
2013,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,1273.0,273.0,1552.0,141.0,1821.0,79.0,$1552,$1821,$1273,1
2013,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,864.0,337.0,1324.0,131.0,1656.0,171.0,$1324,$1656,$864,1
2013,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,1580.0,138.0,1799.0,157.0,2001.0,,$1799,Not available. Exceeds $2000!,$1580,1
2013,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,1092.0,40.0,1208.0,66.0,1438.0,202.0,$1208,$1438,$1092,1
2013,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,1076.0,149.0,1310.0,132.0,1479.0,229.0,$1310,$1479,$1076,1
2013,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,833.0,95.0,1004.0,78.0,1146.0,53.0,$1004,$1146,$833,1
2013,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,841.0,209.0,1104.0,106.0,1517.0,389.0,$1104,$1517,$841,1
2013,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,946.0,130.0,1457.0,291.0,1801.0,147.0,$1457,$1801,$946,1
2014,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,1273.0,210.0,1582.0,132.0,1829.0,89.0,$1582,$1829,$1273,1
2014,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,1021.0,305.0,1330.0,131.0,1643.0,165.0,$1330,$1643,$1021,1
2014,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,1506.0,525.0,1739.0,138.0,1972.0,266.0,$1739,$1972,$1506,1
