YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2014,6037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,824.0,71.0,1024.0,140.0,1300.0,186.0
2014,6037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,986.0,57.0,1216.0,79.0,1498.0,126.0
2014,6037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,947.0,34.0,1092.0,41.0,1244.0,50.0
2014,6037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,928.0,44.0,1081.0,41.0,1227.0,57.0
2014,6037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,892.0,75.0,996.0,92.0,1275.0,130.0
2014,6037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,894.0,56.0,1184.0,147.0,1389.0,45.0
2014,6037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,935.0,36.0,1072.0,53.0,1228.0,70.0
2014,6037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,915.0,135.0,1200.0,151.0,1452.0,84.0
2014,6037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,982.0,89.0,1181.0,74.0,1498.0,183.0
2014,6037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,960.0,42.0,1120.0,62.0,1340.0,118.0
2014,6037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,922.0,88.0,1134.0,96.0,1463.0,217.0
2014,6037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,982.0,90.0,1150.0,55.0,1373.0,122.0
2014,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1079.0,336.0,1465.0,289.0,1764.0,138.0
2014,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,939.0,101.0,1182.0,103.0,1492.0,215.0
2014,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,958.0,66.0,1124.0,66.0,1450.0,392.0
2014,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1382.0,161.0,1690.0,246.0,2001.0,
2014,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,839.0,37.0,955.0,37.0,1133.0,55.0
2014,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,985.0,225.0,1209.0,442.0,1762.0,577.0
2014,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1128.0,225.0,1392.0,122.0,1812.0,320.0
2014,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1138.0,334.0,1603.0,400.0,1887.0,171.0
2014,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,863.0,614.0,1538.0,565.0,1977.0,320.0
2014,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,961.0,85.0,1139.0,67.0,1381.0,143.0
2014,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,965.0,65.0,1250.0,142.0,1635.0,177.0
2014,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1011.0,116.0,1207.0,97.0,1619.0,242.0
2014,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,876.0,296.0,1258.0,295.0,1887.0,536.0
2014,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,889.0,165.0,1275.0,177.0,1802.0,254.0
2014,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1078.0,80.0,1241.0,126.0,1497.0,632.0
2014,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1309.0,80.0,1453.0,240.0,1948.0,510.0
2014,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,1641.0,497.0,2001.0,,2001.0,
2014,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1038.0,72.0,1213.0,99.0,1524.0,584.0
2014,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1090.0,193.0,1418.0,177.0,1785.0,144.0
2014,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1079.0,59.0,1322.0,89.0,1682.0,132.0
2014,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1130.0,40.0,1378.0,128.0,1747.0,91.0
2014,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,978.0,100.0,1402.0,159.0,1916.0,152.0
2014,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,975.0,76.0,1135.0,116.0,1710.0,584.0
2014,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1099.0,104.0,1334.0,152.0,1785.0,499.0
2014,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1013.0,131.0,1336.0,75.0,1644.0,124.0
2014,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1338.0,275.0,1698.0,150.0,1991.0,229.0
2014,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,872.0,295.0,1278.0,233.0,1714.0,331.0
2014,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,933.0,154.0,1356.0,231.0,1722.0,193.0
2014,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,772.0,278.0,929.0,122.0,1625.0,609.0
2014,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,440.0,559.0,1101.0,167.0,1491.0,694.0
2014,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1070.0,119.0,1378.0,160.0,1824.0,191.0
2014,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,867.0,52.0,1066.0,77.0,1262.0,118.0
2014,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,770.0,317.0,1121.0,112.0,1382.0,112.0
2014,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,995.0,83.0,1199.0,121.0,1685.0,167.0
2014,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,926.0,33.0,1050.0,95.0,1346.0,153.0
2014,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1552.0,148.0,1806.0,105.0,2001.0,
2014,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1540.0,1881.0,1852.0,272.0,2001.0,
2014,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2001.0,,2001.0,,2001.0,
2014,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1305.0,56.0,1472.0,95.0,1917.0,215.0
2014,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1281.0,261.0,1567.0,190.0,1792.0,107.0
2014,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1044.0,45.0,1200.0,53.0,1558.0,224.0
2014,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1040.0,65.0,1219.0,102.0,1596.0,178.0
2014,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,934.0,164.0,1282.0,120.0,1669.0,157.0
2014,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,679.0,107.0,823.0,151.0,970.0,180.0
2014,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,810.0,176.0,1076.0,164.0,1280.0,144.0
2014,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1101.0,155.0,1352.0,168.0,1671.0,366.0
2014,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1012.0,1056.0,1176.0,246.0,1566.0,522.0
2014,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,909.0,645.0,1189.0,642.0,1860.0,545.0
2014,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1012.0,370.0,1128.0,81.0,1245.0,318.0
2014,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,1188.0,1256.0,2001.0,,2001.0,
2014,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,766.0,67.0,973.0,144.0,1170.0,71.0
2014,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1055.0,74.0,1226.0,100.0,1632.0,215.0
2014,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1016.0,67.0,1147.0,61.0,1340.0,188.0
2014,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,501.0,567.0,1188.0,484.0,2001.0,
2014,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1095.0,40.0,1218.0,72.0,1421.0,109.0
2014,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1103.0,133.0,1320.0,113.0,1493.0,233.0
2014,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,881.0,118.0,1059.0,57.0,1175.0,34.0
2014,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,767.0,551.0,960.0,179.0,1208.0,98.0
2014,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,932.0,56.0,1157.0,84.0,1455.0,119.0
2014,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,989.0,89.0,1108.0,80.0,1227.0,99.0
2014,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,1024.0,84.0,1233.0,83.0,1404.0,46.0
2014,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,1085.0,70.0,1247.0,142.0,1557.0,189.0
2014,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,1042.0,51.0,1148.0,56.0,1262.0,117.0
2014,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,693.0,498.0,1065.0,142.0,1249.0,163.0
2014,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,840.0,33.0,960.0,48.0,1112.0,47.0
2014,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,960.0,91.0,1083.0,166.0,1238.0,173.0
2014,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,713.0,173.0,1159.0,187.0,1453.0,137.0
2014,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1019.0,133.0,1303.0,83.0,1488.0,124.0
2014,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,921.0,66.0,1091.0,61.0,1281.0,147.0
2014,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,981.0,69.0,1154.0,63.0,1351.0,78.0
2014,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,937.0,218.0,1308.0,151.0,1655.0,569.0
2014,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,855.0,206.0,1151.0,279.0,1350.0,182.0
2014,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1007.0,194.0,1187.0,104.0,1462.0,191.0
2014,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,856.0,95.0,980.0,93.0,1580.0,680.0
2014,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1014.0,217.0,1187.0,122.0,1426.0,182.0
2014,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,838.0,33.0,975.0,250.0,1321.0,126.0
2014,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,794.0,83.0,981.0,140.0,1219.0,194.0
2014,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,866.0,325.0,1202.0,155.0,1601.0,242.0
2014,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,913.0,206.0,1130.0,102.0,1362.0,95.0
2014,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,926.0,140.0,1085.0,115.0,1303.0,124.0
2014,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,784.0,48.0,931.0,61.0,1261.0,274.0
2014,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,944.0,95.0,1161.0,149.0,1558.0,240.0
2014,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,965.0,143.0,1184.0,107.0,1508.0,324.0
2014,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1043.0,79.0,1144.0,55.0,1244.0,166.0
2014,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1239.0,847.0,1821.0,377.0,2001.0,
2014,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,297.0,114.0,713.0,124.0,1176.0,162.0
2014,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,750.0,43.0,913.0,79.0,1253.0,113.0
2014,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,806.0,47.0,952.0,76.0,1151.0,47.0
2014,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,750.0,50.0,891.0,42.0,1167.0,86.0
2014,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,862.0,32.0,986.0,68.0,1263.0,125.0
2014,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,837.0,38.0,1001.0,74.0,1193.0,53.0
2014,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,816.0,38.0,919.0,55.0,1102.0,98.0
2014,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,869.0,85.0,1051.0,111.0,1307.0,124.0
2014,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,747.0,42.0,893.0,105.0,1128.0,85.0
2014,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,873.0,71.0,1286.0,238.0,1512.0,214.0
2014,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1144.0,176.0,1630.0,487.0,1964.0,265.0
2014,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1192.0,95.0,1596.0,82.0,1849.0,59.0
2014,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,914.0,76.0,1082.0,96.0,1319.0,211.0
2014,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,534.0,137.0,672.0,223.0,973.0,254.0
2014,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,948.0,152.0,1479.0,422.0,1747.0,108.0
2014,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,879.0,96.0,1093.0,59.0,1286.0,115.0
2014,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,865.0,52.0,1092.0,76.0,1290.0,119.0
2014,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,1081.0,62.0,1212.0,113.0,1407.0,171.0
2014,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,925.0,61.0,1098.0,152.0,1356.0,137.0
2014,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,949.0,62.0,1120.0,43.0,1294.0,71.0
2014,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,1030.0,112.0,1263.0,139.0,1613.0,219.0
2014,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,748.0,141.0,1048.0,110.0,1299.0,152.0
2014,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,696.0,95.0,931.0,53.0,1159.0,95.0
2014,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,1041.0,101.0,1173.0,74.0,1326.0,85.0
2014,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,813.0,101.0,1143.0,175.0,1470.0,147.0
2014,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,875.0,29.0,1089.0,67.0,1350.0,58.0
2014,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,825.0,104.0,1138.0,142.0,1459.0,120.0
2014,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,882.0,60.0,1002.0,68.0,1218.0,63.0
2014,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,989.0,54.0,1157.0,68.0,1372.0,105.0
2014,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,892.0,58.0,1078.0,39.0,1237.0,60.0
2014,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,854.0,74.0,1084.0,84.0,1334.0,114.0
2014,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,784.0,123.0,1066.0,85.0,1292.0,124.0
2014,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,904.0,69.0,1022.0,123.0,1354.0,124.0
2014,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,836.0,33.0,1028.0,143.0,1195.0,71.0
2014,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,889.0,93.0,1065.0,58.0,1256.0,79.0
2014,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,778.0,65.0,1026.0,59.0,1230.0,73.0
2014,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,864.0,45.0,1055.0,46.0,1216.0,45.0
2014,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,834.0,69.0,1066.0,44.0,1213.0,46.0
2014,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1856.0,443.0,2001.0,,2001.0,
2014,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1109.0,70.0,1218.0,237.0,2001.0,
2014,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,1789.0,725.0,2001.0,,2001.0,
2014,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,1402.0,226.0,2001.0,,2001.0,
2014,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1176.0,136.0,1436.0,82.0,1896.0,166.0
2014,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,2001.0,,2001.0,,2001.0,
2014,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,1360.0,170.0,1470.0,419.0,1810.0,610.0
2014,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1313.0,334.0,1958.0,158.0,2001.0,
2014,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1275.0,107.0,1628.0,148.0,2001.0,
2014,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1301.0,104.0,1781.0,238.0,2001.0,
2014,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1473.0,103.0,1765.0,54.0,2001.0,
2014,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,1484.0,260.0,1998.0,152.0,2001.0,
2014,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,1198.0,1335.0,2001.0,,2001.0,
2014,6037123103,Census Tract 1231.03,Burbank,Los Angeles County,California,Burbank,856.0,78.0,983.0,47.0,1237.0,120.0
2014,6037310100,Census Tract 3101,Burbank,Los Angeles County,California,Burbank,2001.0,,2001.0,,2001.0,
2014,6037310201,Census Tract 3102.01,Burbank,Los Angeles County,California,Burbank,1104.0,63.0,1299.0,129.0,1589.0,179.0
2014,6037310202,Census Tract 3102.02,Burbank,Los Angeles County,California,Burbank,1132.0,118.0,1426.0,113.0,1846.0,168.0
2014,6037310300,Census Tract 3103,Burbank,Los Angeles County,California,Burbank,1371.0,508.0,2001.0,,2001.0,
2014,6037310400,Census Tract 3104,Burbank,Los Angeles County,California,Burbank,883.0,65.0,1055.0,96.0,1274.0,141.0
2014,6037310501,Census Tract 3105.01,Burbank,Los Angeles County,California,Burbank,900.0,49.0,1144.0,160.0,1625.0,176.0
2014,6037310601,Census Tract 3106.01,Burbank,Los Angeles County,California,Burbank,993.0,61.0,1215.0,80.0,1548.0,142.0
2014,6037310602,Census Tract 3106.02,Burbank,Los Angeles County,California,Burbank,1059.0,55.0,1264.0,117.0,1603.0,205.0
2014,6037310701,Census Tract 3107.01,Burbank,Los Angeles County,California,Burbank,378.0,158.0,912.0,97.0,1400.0,248.0
2014,6037310702,Census Tract 3107.02,Burbank,Los Angeles County,California,Burbank,1002.0,298.0,1309.0,69.0,1663.0,144.0
2014,6037310703,Census Tract 3107.03,Burbank,Los Angeles County,California,Burbank,978.0,41.0,1291.0,78.0,1614.0,137.0
2014,6037310800,Census Tract 3108,Burbank,Los Angeles County,California,Burbank,937.0,21.0,1066.0,89.0,1411.0,164.0
2014,6037310900,Census Tract 3109,Burbank,Los Angeles County,California,Burbank,925.0,93.0,1214.0,315.0,1844.0,271.0
2014,6037311000,Census Tract 3110,Burbank,Los Angeles County,California,Burbank,900.0,114.0,1139.0,135.0,1622.0,325.0
2014,6037311100,Census Tract 3111,Burbank,Los Angeles County,California,Burbank,964.0,43.0,1275.0,534.0,2001.0,
2014,6037311200,Census Tract 3112,Burbank,Los Angeles County,California,Burbank,1066.0,189.0,1449.0,188.0,1801.0,140.0
2014,6037311300,Census Tract 3113,Burbank,Los Angeles County,California,Burbank,1063.0,87.0,1295.0,274.0,1822.0,243.0
2014,6037311400,Census Tract 3114,Burbank,Los Angeles County,California,Burbank,1120.0,151.0,1668.0,136.0,2001.0,
2014,6037311500,Census Tract 3115,Burbank,Los Angeles County,California,Burbank,1148.0,57.0,1400.0,90.0,1771.0,97.0
2014,6037311600,Census Tract 3116,Burbank,Los Angeles County,California,Burbank,1145.0,50.0,1408.0,68.0,1798.0,94.0
2014,6037311700,Census Tract 3117,Burbank,Los Angeles County,California,Burbank,1060.0,67.0,1303.0,166.0,1799.0,258.0
2014,6037311801,Census Tract 3118.01,Burbank,Los Angeles County,California,Burbank,972.0,95.0,1223.0,93.0,1422.0,58.0
2014,6037311802,Census Tract 3118.02,Burbank,Los Angeles County,California,Burbank,862.0,93.0,1104.0,73.0,1449.0,193.0
2014,6037980001,Census Tract 9800.01,Burbank,Los Angeles County,California,Burbank,,,,,,
2014,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,1132.0,466.0,1785.0,544.0,2001.0,
2014,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,1792.0,555.0,2001.0,,2001.0,
2014,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,1521.0,202.0,1883.0,228.0,2001.0,
2014,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,1285.0,1051.0,2001.0,,2001.0,
2014,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,1375.0,318.0,1709.0,112.0,1978.0,145.0
2014,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,1720.0,206.0,2001.0,,2001.0,
2014,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,1652.0,90.0,1914.0,128.0,2001.0,
2014,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,1647.0,58.0,1895.0,90.0,2001.0,
2014,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,858.0,292.0,1239.0,148.0,1384.0,56.0
2014,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,827.0,160.0,977.0,89.0,1279.0,338.0
2014,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,928.0,436.0,2001.0,,2001.0,
2014,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,1042.0,132.0,1371.0,409.0,1778.0,158.0
2014,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,832.0,61.0,1050.0,63.0,1219.0,57.0
2014,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,1639.0,849.0,2001.0,,2001.0,
2014,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,1289.0,192.0,1616.0,135.0,1874.0,122.0
