YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2096.0,148.0,2515.0,637.0,3363.0,195.0,$2515,$3363,$2096,1
2021,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2185.0,808.0,3263.0,704.0,3501.0,,$3263,Not available. Exceeds $3500!,$2185,1
2021,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2210.0,363.0,2725.0,246.0,3345.0,545.0,$2725,$3345,$2210,1
2021,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,3014.0,277.0,3446.0,265.0,3501.0,,$3446,Not available. Exceeds $3500!,$3014,1
2021,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2242.0,138.0,2699.0,264.0,3293.0,317.0,$2699,$3293,$2242,1
2021,6037620801,Census Tract 6208.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1972.0,1397.0,2760.0,509.0,3501.0,,$2760,Not available. Exceeds $3500!,$1972,1
2021,6037620802,Census Tract 6208.02,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1420.0,241.0,1697.0,259.0,1975.0,501.0,$1697,$1975,$1420,1
2021,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1960.0,503.0,2984.0,1011.0,3501.0,,$2984,Not available. Exceeds $3500!,$1960,1
2021,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2182.0,283.0,2644.0,280.0,3115.0,460.0,$2644,$3115,$2182,1
2021,6037990200,Census Tract 9902,Manhattan Beach,Los Angeles County,California,ManhattanBeach,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1310.0,207.0,1966.0,274.0,2001.0,,$1966,Not available. Exceeds $2000!,$1310,1
2012,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1313.0,108.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1313,1
2012,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1599.0,466.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1599,1
2012,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1480.0,160.0,1971.0,189.0,2001.0,,$1971,Not available. Exceeds $2000!,$1480,1
2012,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1385.0,181.0,1812.0,278.0,2001.0,,$1812,Not available. Exceeds $2000!,$1385,1
2012,6037620800,Census Tract 6208,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1210.0,125.0,1657.0,220.0,2001.0,,$1657,Not available. Exceeds $2000!,$1210,1
2012,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1302.0,125.0,1481.0,659.0,2001.0,,$1481,Not available. Exceeds $2000!,$1302,1
2012,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1317.0,521.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1317,1
2013,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1375.0,316.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1375,1
2013,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1338.0,314.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1338,1
2013,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1527.0,580.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1527,1
2013,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1505.0,188.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1505,1
2013,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1536.0,165.0,1884.0,204.0,2001.0,,$1884,Not available. Exceeds $2000!,$1536,1
2013,6037620800,Census Tract 6208,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1289.0,199.0,1694.0,145.0,2001.0,,$1694,Not available. Exceeds $2000!,$1289,1
2013,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1312.0,126.0,1498.0,1099.0,2001.0,,$1498,Not available. Exceeds $2000!,$1312,1
2013,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1232.0,661.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1232,1
2014,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1701.0,245.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1701,1
2014,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1481.0,1232.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1481,1
2014,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1489.0,457.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1489,1
2014,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1499.0,172.0,1951.0,203.0,2001.0,,$1951,Not available. Exceeds $2000!,$1499,1
2014,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1410.0,120.0,1816.0,349.0,2001.0,,$1816,Not available. Exceeds $2000!,$1410,1
2014,6037620800,Census Tract 6208,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1347.0,128.0,1727.0,194.0,2001.0,,$1727,Not available. Exceeds $2000!,$1347,1
2014,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1211.0,207.0,1632.0,646.0,2001.0,,$1632,Not available. Exceeds $2000!,$1211,1
2014,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1543.0,518.0,1849.0,197.0,2001.0,,$1849,Not available. Exceeds $2000!,$1543,1
2023,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2094.0,219.0,3073.0,671.0,3501.0,,$3073,Not available. Exceeds $3500!,$2094,1
2023,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2291.0,138.0,3250.0,1209.0,3501.0,,$3250,Not available. Exceeds $3500!,$2291,1
2023,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,3075.0,671.0,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,$3075,1
2023,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2947.0,598.0,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,$2947,1
2023,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2287.0,144.0,2785.0,594.0,3501.0,,$2785,Not available. Exceeds $3500!,$2287,1
2023,6037620801,Census Tract 6208.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2151.0,1234.0,2750.0,1917.0,3501.0,,$2750,Not available. Exceeds $3500!,$2151,1
2023,6037620802,Census Tract 6208.02,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1944.0,285.0,2220.0,134.0,2469.0,406.0,$2220,$2469,$1944,1
2023,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2529.0,536.0,2971.0,760.0,3501.0,,$2971,Not available. Exceeds $3500!,$2529,1
2023,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,3139.0,975.0,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,$3139,1
2023,6037990200,Census Tract 9902,Manhattan Beach,Los Angeles County,California,ManhattanBeach,,,,,,,Not Available!,Not Available!,Not Available!,1
2011,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1235.0,202.0,1781.0,421.0,2001.0,,$1781,Not available. Exceeds $2000!,$1235,1
2011,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1390.0,345.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1390,1
2011,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1602.0,365.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1602,1
2011,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1559.0,161.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1559,1
2011,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1313.0,172.0,1769.0,347.0,2001.0,,$1769,Not available. Exceeds $2000!,$1313,1
2011,6037620800,Census Tract 6208,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1298.0,263.0,1799.0,258.0,2001.0,,$1799,Not available. Exceeds $2000!,$1298,1
2011,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1319.0,76.0,1464.0,277.0,2001.0,,$1464,Not available. Exceeds $2000!,$1319,1
2011,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1344.0,542.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1344,1
2015,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1727.0,219.0,2488.0,267.0,2979.0,243.0,$2488,$2979,$1727,1
2015,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,2043.0,976.0,2516.0,232.0,2925.0,218.0,$2516,$2925,$2043,1
2015,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1596.0,319.0,2125.0,254.0,2758.0,833.0,$2125,$2758,$1596,1
2015,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1638.0,182.0,2129.0,167.0,2613.0,195.0,$2129,$2613,$1638,1
2015,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1440.0,193.0,1928.0,501.0,2781.0,653.0,$1928,$2781,$1440,1
