YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1264.0,423.0,1675.0,440.0,2063.0,310.0,$1675,$2063,$1264,1
2012,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1101.0,227.0,1377.0,253.0,1822.0,544.0,$1377,$1822,$1101,1
2013,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1124.0,207.0,1401.0,255.0,1831.0,348.0,$1401,$1831,$1124,1
2014,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,992.0,173.0,1203.0,281.0,1612.0,429.0,$1203,$1612,$992,1
2023,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1115.0,603.0,1688.0,650.0,2152.0,379.0,$1688,$2152,$1115,1
2011,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1100.0,205.0,1345.0,228.0,1706.0,500.0,$1345,$1706,$1100,1
2015,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1155.0,167.0,1465.0,389.0,1833.0,431.0,$1465,$1833,$1155,1
2010,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1290.0,408.0,1433.0,206.0,1839.0,576.0,$1433,$1839,$1290,1
2020,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1365.0,118.0,1618.0,392.0,2095.0,418.0,$1618,$2095,$1365,1
2016,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1343.0,232.0,1608.0,283.0,1877.0,317.0,$1608,$1877,$1343,1
2018,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1348.0,165.0,1672.0,779.0,2302.0,476.0,$1672,$2302,$1348,1
2022,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1190.0,730.0,1734.0,569.0,2170.0,603.0,$1734,$2170,$1190,1
2017,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1340.0,214.0,1603.0,269.0,1884.0,623.0,$1603,$1884,$1340,1
2019,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,1340.0,64.0,1444.0,395.0,2069.0,999.0,$1444,$2069,$1340,1
