YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037910807,Census Tract 9108.07,Santa Clarita,Los Angeles County,California,SantaClarita,1247.0,551.0,1722.0,157.0,1977.0,214.0,$1722,$1977,$1247
2010,6037910808,Census Tract 9108.08,Santa Clarita,Los Angeles County,California,SantaClarita,1090.0,528.0,1234.0,679.0,1735.0,443.0,$1234,$1735,$1090
2010,6037910809,Census Tract 9108.09,Santa Clarita,Los Angeles County,California,SantaClarita,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2010,6037910810,Census Tract 9108.10,Santa Clarita,Los Angeles County,California,SantaClarita,99.0,,308.0,399.0,336.0,683.0,$308,$336,$99
2010,6037920011,Census Tract 9200.11,Santa Clarita,Los Angeles County,California,SantaClarita,,,,,,,Not Available!,Not Available!,Not Available!
2010,6037920013,Census Tract 9200.13,Santa Clarita,Los Angeles County,California,SantaClarita,718.0,52.0,744.0,151.0,855.0,326.0,$744,$855,$718
2010,6037920015,Census Tract 9200.15,Santa Clarita,Los Angeles County,California,SantaClarita,1506.0,1356.0,1915.0,400.0,2001.0,,$1915,Not available. Exceeds $2000!,$1506
2010,6037920016,Census Tract 9200.16,Santa Clarita,Los Angeles County,California,SantaClarita,1316.0,317.0,1750.0,1035.0,2001.0,,$1750,Not available. Exceeds $2000!,$1316
2010,6037920017,Census Tract 9200.17,Santa Clarita,Los Angeles County,California,SantaClarita,1153.0,93.0,1319.0,162.0,1550.0,461.0,$1319,$1550,$1153
2010,6037920018,Census Tract 9200.18,Santa Clarita,Los Angeles County,California,SantaClarita,1972.0,307.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1972
2010,6037920020,Census Tract 9200.20,Santa Clarita,Los Angeles County,California,SantaClarita,618.0,437.0,1080.0,655.0,1716.0,534.0,$1080,$1716,$618
2010,6037920023,Census Tract 9200.23,Santa Clarita,Los Angeles County,California,SantaClarita,767.0,23.0,783.0,698.0,900.0,1463.0,$783,$900,$767
2010,6037920028,Census Tract 9200.28,Santa Clarita,Los Angeles County,California,SantaClarita,1670.0,769.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1670
2010,6037920029,Census Tract 9200.29,Santa Clarita,Los Angeles County,California,SantaClarita,1138.0,67.0,1297.0,190.0,1591.0,316.0,$1297,$1591,$1138
2010,6037920030,Census Tract 9200.30,Santa Clarita,Los Angeles County,California,SantaClarita,1313.0,55.0,1444.0,62.0,1683.0,107.0,$1444,$1683,$1313
2010,6037920031,Census Tract 9200.31,Santa Clarita,Los Angeles County,California,SantaClarita,1024.0,101.0,1173.0,136.0,1420.0,295.0,$1173,$1420,$1024
2010,6037920032,Census Tract 9200.32,Santa Clarita,Los Angeles County,California,SantaClarita,854.0,234.0,1035.0,661.0,2001.0,,$1035,Not available. Exceeds $2000!,$854
2010,6037920033,Census Tract 9200.33,Santa Clarita,Los Angeles County,California,SantaClarita,620.0,21.0,639.0,168.0,766.0,182.0,$639,$766,$620
2010,6037920034,Census Tract 9200.34,Santa Clarita,Los Angeles County,California,SantaClarita,933.0,59.0,1000.0,184.0,1264.0,287.0,$1000,$1264,$933
2010,6037920035,Census Tract 9200.35,Santa Clarita,Los Angeles County,California,SantaClarita,1032.0,190.0,1413.0,343.0,1823.0,222.0,$1413,$1823,$1032
2010,6037920036,Census Tract 9200.36,Santa Clarita,Los Angeles County,California,SantaClarita,1079.0,53.0,1201.0,110.0,1463.0,551.0,$1201,$1463,$1079
2010,6037920037,Census Tract 9200.37,Santa Clarita,Los Angeles County,California,SantaClarita,1182.0,97.0,1360.0,39.0,1496.0,84.0,$1360,$1496,$1182
2010,6037920038,Census Tract 9200.38,Santa Clarita,Los Angeles County,California,SantaClarita,763.0,22.0,995.0,130.0,1216.0,135.0,$995,$1216,$763
2010,6037920039,Census Tract 9200.39,Santa Clarita,Los Angeles County,California,SantaClarita,,,,,,,Not Available!,Not Available!,Not Available!
2010,6037920040,Census Tract 9200.40,Santa Clarita,Los Angeles County,California,SantaClarita,1309.0,92.0,1456.0,123.0,1799.0,274.0,$1456,$1799,$1309
