YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037480500,Census Tract 4805,South Pasadena,Los Angeles County,California,SouthPasadena,1138.0,150.0,1602.0,217.0,2022.0,290.0,$1602,$2022,$1138,1
2021,6037480601,Census Tract 4806.01,South Pasadena,Los Angeles County,California,SouthPasadena,1647.0,73.0,1918.0,113.0,2322.0,165.0,$1918,$2322,$1647,1
2021,6037480602,Census Tract 4806.02,South Pasadena,Los Angeles County,California,SouthPasadena,1596.0,88.0,1856.0,178.0,2484.0,447.0,$1856,$2484,$1596,1
2021,6037480702,Census Tract 4807.02,South Pasadena,Los Angeles County,California,SouthPasadena,1870.0,192.0,2258.0,175.0,2872.0,576.0,$2258,$2872,$1870,1
2021,6037480703,Census Tract 4807.03,South Pasadena,Los Angeles County,California,SouthPasadena,1400.0,122.0,1684.0,122.0,1973.0,184.0,$1684,$1973,$1400,1
2021,6037480704,Census Tract 4807.04,South Pasadena,Los Angeles County,California,SouthPasadena,1531.0,75.0,1778.0,57.0,2096.0,301.0,$1778,$2096,$1531,1
2012,6037183702,Census Tract 1837.02,South Pasadena,Los Angeles County,California,SouthPasadena,760.0,104.0,1063.0,185.0,1414.0,316.0,$1063,$1414,$760,1
2012,6037464000,Census Tract 4640,South Pasadena,Los Angeles County,California,SouthPasadena,1181.0,100.0,1415.0,102.0,1788.0,158.0,$1415,$1788,$1181,1
2012,6037480400,Census Tract 4804,South Pasadena,Los Angeles County,California,SouthPasadena,1027.0,63.0,1176.0,64.0,1477.0,244.0,$1176,$1477,$1027,1
2012,6037480500,Census Tract 4805,South Pasadena,Los Angeles County,California,SouthPasadena,1125.0,67.0,1398.0,140.0,1876.0,201.0,$1398,$1876,$1125,1
2012,6037480600,Census Tract 4806,South Pasadena,Los Angeles County,California,SouthPasadena,1066.0,60.0,1284.0,75.0,1482.0,65.0,$1284,$1482,$1066,1
2012,6037480702,Census Tract 4807.02,South Pasadena,Los Angeles County,California,SouthPasadena,1172.0,83.0,1343.0,85.0,1514.0,332.0,$1343,$1514,$1172,1
2012,6037480703,Census Tract 4807.03,South Pasadena,Los Angeles County,California,SouthPasadena,1147.0,74.0,1329.0,87.0,1527.0,172.0,$1329,$1527,$1147,1
2012,6037480704,Census Tract 4807.04,South Pasadena,Los Angeles County,California,SouthPasadena,1088.0,57.0,1334.0,81.0,1659.0,116.0,$1334,$1659,$1088,1
2013,6037183702,Census Tract 1837.02,South Pasadena,Los Angeles County,California,SouthPasadena,823.0,292.0,1206.0,148.0,1669.0,258.0,$1206,$1669,$823,1
2013,6037464000,Census Tract 4640,South Pasadena,Los Angeles County,California,SouthPasadena,1133.0,94.0,1392.0,116.0,1879.0,285.0,$1392,$1879,$1133,1
2013,6037480400,Census Tract 4804,South Pasadena,Los Angeles County,California,SouthPasadena,1047.0,52.0,1221.0,72.0,1591.0,223.0,$1221,$1591,$1047,1
2013,6037480500,Census Tract 4805,South Pasadena,Los Angeles County,California,SouthPasadena,1098.0,77.0,1430.0,161.0,1896.0,185.0,$1430,$1896,$1098,1
2013,6037480600,Census Tract 4806,South Pasadena,Los Angeles County,California,SouthPasadena,1080.0,78.0,1317.0,66.0,1524.0,136.0,$1317,$1524,$1080,1
2013,6037480702,Census Tract 4807.02,South Pasadena,Los Angeles County,California,SouthPasadena,1134.0,48.0,1273.0,99.0,1452.0,112.0,$1273,$1452,$1134,1
2013,6037480703,Census Tract 4807.03,South Pasadena,Los Angeles County,California,SouthPasadena,1163.0,96.0,1366.0,83.0,1706.0,347.0,$1366,$1706,$1163,1
