YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1579.0,74.0,1858.0,104.0,2357.0,321.0,$1858,$2357,$1579,1
2021,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1748.0,230.0,2252.0,124.0,2730.0,193.0,$2252,$2730,$1748,1
2021,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1507.0,391.0,1966.0,420.0,2690.0,234.0,$1966,$2690,$1507,1
2021,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1832.0,293.0,2304.0,180.0,2734.0,155.0,$2304,$2734,$1832,1
2021,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2021,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2021,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1085.0,32.0,1224.0,56.0,1602.0,307.0,$1224,$1602,$1085,1
2012,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1201.0,214.0,1546.0,97.0,1811.0,61.0,$1546,$1811,$1201,1
2012,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1106.0,57.0,1310.0,141.0,1719.0,204.0,$1310,$1719,$1106,1
2012,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1073.0,131.0,1541.0,119.0,1866.0,78.0,$1541,$1866,$1073,1
2012,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2013,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1082.0,43.0,1233.0,88.0,1736.0,450.0,$1233,$1736,$1082,1
2013,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1184.0,227.0,1501.0,94.0,1821.0,81.0,$1501,$1821,$1184,1
2013,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1133.0,58.0,1341.0,100.0,1735.0,258.0,$1341,$1735,$1133,1
2013,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1076.0,116.0,1566.0,100.0,1890.0,74.0,$1566,$1890,$1076,1
2013,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2013,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2013,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2014,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1148.0,64.0,1378.0,109.0,1893.0,294.0,$1378,$1893,$1148,1
2014,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1143.0,212.0,1468.0,95.0,1771.0,76.0,$1468,$1771,$1143,1
2014,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1201.0,101.0,1394.0,61.0,1731.0,230.0,$1394,$1731,$1201,1
2014,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1057.0,107.0,1610.0,82.0,1933.0,67.0,$1610,$1933,$1057,1
2014,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2014,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2014,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2023,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1784.0,141.0,2172.0,173.0,2727.0,632.0,$2172,$2727,$1784,1
2023,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1973.0,325.0,2414.0,175.0,3117.0,326.0,$2414,$3117,$1973,1
2023,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1846.0,791.0,2637.0,371.0,3090.0,283.0,$2637,$3090,$1846,1
2023,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,2011.0,252.0,2490.0,183.0,2847.0,104.0,$2490,$2847,$2011,1
2023,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2023,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2023,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2011,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1053.0,51.0,1220.0,83.0,1633.0,448.0,$1220,$1633,$1053,1
2011,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1035.0,186.0,1473.0,121.0,1790.0,91.0,$1473,$1790,$1035,1
2011,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1105.0,73.0,1344.0,184.0,1744.0,148.0,$1344,$1744,$1105,1
2011,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1110.0,84.0,1461.0,144.0,1841.0,109.0,$1461,$1841,$1110,1
2011,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2011,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2011,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2015,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1181.0,71.0,1437.0,127.0,1891.0,279.0,$1437,$1891,$1181,1
2015,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1259.0,114.0,1478.0,84.0,1808.0,83.0,$1478,$1808,$1259,1
2015,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1237.0,120.0,1426.0,91.0,1826.0,180.0,$1426,$1826,$1237,1
2015,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1071.0,152.0,1572.0,101.0,1911.0,77.0,$1572,$1911,$1071,1
2015,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2015,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2015,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2010,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1051.0,62.0,1238.0,119.0,1874.0,337.0,$1238,$1874,$1051,1
2010,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,957.0,157.0,1434.0,146.0,1765.0,79.0,$1434,$1765,$957,1
2010,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1122.0,68.0,1365.0,145.0,1744.0,135.0,$1365,$1744,$1122,1
2010,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1073.0,82.0,1365.0,94.0,1748.0,121.0,$1365,$1748,$1073,1
2010,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2010,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2010,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2020,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1565.0,84.0,1825.0,77.0,2324.0,362.0,$1825,$2324,$1565,1
2020,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1484.0,166.0,1886.0,125.0,2441.0,202.0,$1886,$2441,$1484,1
2020,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1457.0,575.0,1879.0,233.0,2557.0,337.0,$1879,$2557,$1457,1
2020,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1635.0,202.0,2129.0,132.0,2470.0,179.0,$2129,$2470,$1635,1
2020,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2020,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2020,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2016,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1215.0,95.0,1425.0,92.0,1886.0,283.0,$1425,$1886,$1215,1
2016,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1179.0,154.0,1459.0,80.0,1805.0,88.0,$1459,$1805,$1179,1
2016,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1340.0,104.0,1598.0,186.0,1986.0,394.0,$1598,$1986,$1340,1
2016,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1082.0,187.0,1608.0,129.0,2011.0,219.0,$1608,$2011,$1082,1
2016,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2016,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2016,6037990200,Census Tract 9902,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2018,6037620001,Census Tract 6200.01,El Segundo,Los Angeles County,California,ElSegundo,1471.0,121.0,1715.0,81.0,1950.0,107.0,$1715,$1950,$1471,1
2018,6037620002,Census Tract 6200.02,El Segundo,Los Angeles County,California,ElSegundo,1278.0,116.0,1570.0,165.0,2107.0,258.0,$1570,$2107,$1278,1
2018,6037620101,Census Tract 6201.01,El Segundo,Los Angeles County,California,ElSegundo,1550.0,118.0,1846.0,125.0,2566.0,397.0,$1846,$2566,$1550,1
2018,6037620102,Census Tract 6201.02,El Segundo,Los Angeles County,California,ElSegundo,1260.0,156.0,1739.0,86.0,2216.0,217.0,$1739,$2216,$1260,1
2018,6037980013,Census Tract 9800.13,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
2018,6037980030,Census Tract 9800.30,El Segundo,Los Angeles County,California,ElSegundo,,,,,,,Not Available!,Not Available!,Not Available!,1
