YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1159.0,645.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1159
2010,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1090.0,528.0,1234.0,679.0,1735.0,443.0,$1234,$1735,$1090
2010,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99.0,,308.0,399.0,336.0,683.0,$308,$336,$99
2010,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,447.0,449.0,912.0,894.0,956.0,462.0,$912,$956,$447
2011,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1341.0,603.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1341
2011,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1347.0,792.0,1519.0,262.0,1759.0,228.0,$1519,$1759,$1347
2011,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99.0,,304.0,406.0,332.0,964.0,$304,$332,$99
2011,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,554.0,203.0,585.0,473.0,944.0,483.0,$585,$944,$554
2012,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1280.0,345.0,1495.0,1362.0,2001.0,,$1495,Not available. Exceeds $2000!,$1280
2012,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1369.0,186.0,1488.0,290.0,1736.0,305.0,$1488,$1736,$1369
2012,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99.0,,99.0,,521.0,1251.0,$99,$521,$99
2012,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,573.0,496.0,1046.0,988.0,1240.0,1865.0,$1046,$1240,$573
2013,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1125.0,364.0,1370.0,242.0,1725.0,766.0,$1370,$1725,$1125
2013,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1552.0,420.0,1701.0,111.0,1851.0,56.0,$1701,$1851,$1552
2013,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,99.0,,99.0,,528.0,1807.0,$99,$528,$99
2013,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,586.0,733.0,1083.0,567.0,1223.0,1487.0,$1083,$1223,$586
2014,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1088.0,86.0,1176.0,464.0,1569.0,769.0,$1176,$1569,$1088
2014,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1608.0,76.0,1761.0,80.0,1914.0,133.0,$1761,$1914,$1608
2014,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,545.0,1635.0,1479.0,775.0,1979.0,665.0,$1479,$1979,$545
2014,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,588.0,640.0,1087.0,403.0,1218.0,1041.0,$1087,$1218,$588
2015,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,,,,,,,Not Available!,Not Available!,Not Available!
2015,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1616.0,63.0,1775.0,88.0,1934.0,589.0,$1775,$1934,$1616
2015,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,1446.0,686.0,1938.0,676.0,$1446,$1938,Not Available!
2015,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,578.0,528.0,,,2137.0,940.0,Not Available!,$2137,$578
2016,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1125.0,94.0,1375.0,806.0,2021.0,733.0,$1375,$2021,$1125
2016,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1598.0,263.0,1783.0,151.0,1967.0,1256.0,$1783,$1967,$1598
2016,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,1453.0,492.0,1721.0,292.0,$1453,$1721,Not Available!
2016,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,1046.0,273.0,,,2414.0,420.0,Not Available!,$2414,$1046
2017,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1049.0,556.0,1222.0,646.0,1904.0,565.0,$1222,$1904,$1049
2017,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1628.0,142.0,1853.0,205.0,2279.0,682.0,$1853,$2279,$1628
2017,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,,,,,Not Available!,Not Available!,Not Available!
2017,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,1017.0,318.0,,,2443.0,1018.0,Not Available!,$2443,$1017
2018,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1035.0,598.0,1208.0,573.0,1865.0,581.0,$1208,$1865,$1035
2018,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1699.0,109.0,1899.0,288.0,2356.0,722.0,$1899,$2356,$1699
2018,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,2393.0,654.0,2750.0,367.0,3054.0,415.0,$2750,$3054,$2393
2018,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,881.0,567.0,,,2368.0,398.0,Not Available!,$2368,$881
2019,6037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1266.0,355.0,1375.0,69.0,1484.0,279.0,$1375,$1484,$1266
2019,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1691.0,141.0,1882.0,273.0,2219.0,576.0,$1882,$2219,$1691
2019,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,,,2964.0,460.0,Not Available!,$2964,Not Available!
2019,6037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,,,2333.0,421.0,2654.0,440.0,$2333,$2654,Not Available!
2020,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1758.0,296.0,2028.0,501.0,2458.0,535.0,$2028,$2458,$1758
2020,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,2979.0,1083.0,3245.0,310.0,$2979,$3245,Not Available!
2020,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,883.0,327.0,,,2841.0,1859.0,Not Available!,$2841,$883
2021,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1490.0,681.0,2083.0,599.0,2431.0,415.0,$2083,$2431,$1490
2021,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,3055.0,1183.0,3345.0,252.0,$3055,$3345,Not Available!
2021,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,1069.0,423.0,,,3501.0,,Not Available!,Not available. Exceeds $3500!,$1069
2022,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1894.0,404.0,2197.0,377.0,2467.0,403.0,$2197,$2467,$1894
2022,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,Not Available!
2022,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,1081.0,270.0,,,,,Not Available!,Not Available!,$1081
2023,6037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1896.0,420.0,2194.0,349.0,2458.0,1375.0,$2194,$2458,$1896
2023,6037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,3501.0,,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,Not available. Exceeds $3500!
2023,6037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,1087.0,274.0,,,2969.0,2616.0,Not Available!,$2969,$1087
