YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,918.0,69.0,1120.0,98.0,1473.0,279.0,$1120,$1473,$918
2010,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,1677.0,1447.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1677
2010,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1617.0,753.0,1908.0,374.0,2001.0,,$1908,Not available. Exceeds $2000!,$1617
2010,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1691.0,120.0,1881.0,239.0,2001.0,,$1881,Not available. Exceeds $2000!,$1691
2010,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,348.0,1406.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$348
2011,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,921.0,105.0,1132.0,106.0,1523.0,325.0,$1132,$1523,$921
2011,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,852.0,612.0,1518.0,1396.0,1759.0,936.0,$1518,$1759,$852
2011,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2011,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1561.0,637.0,1841.0,292.0,2001.0,,$1841,Not available. Exceeds $2000!,$1561
2011,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2012,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,920.0,117.0,1079.0,95.0,1383.0,279.0,$1079,$1383,$920
2012,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,814.0,465.0,879.0,1222.0,1700.0,990.0,$879,$1700,$814
2012,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1392.0,258.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1392
2012,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1692.0,529.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1692
2012,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2013,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,927.0,23.0,1030.0,75.0,1244.0,254.0,$1030,$1244,$927
2013,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,675.0,456.0,888.0,803.0,1667.0,460.0,$888,$1667,$675
2013,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1452.0,689.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1452
2013,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1586.0,633.0,1986.0,311.0,2001.0,,$1986,Not available. Exceeds $2000!,$1586
2013,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2014,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,893.0,164.0,992.0,58.0,1206.0,77.0,$992,$1206,$893
2014,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,531.0,559.0,1125.0,1077.0,1875.0,1081.0,$1125,$1875,$531
2014,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1369.0,121.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1369
2014,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1555.0,289.0,1930.0,299.0,2001.0,,$1930,Not available. Exceeds $2000!,$1555
2014,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,,,,,,Not Available!,Not Available!,Not Available!
2015,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,901.0,108.0,982.0,30.0,1219.0,113.0,$982,$1219,$901
2015,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,,1688.0,897.0,2167.0,299.0,$1688,$2167,Not Available!
2015,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1351.0,79.0,1472.0,957.0,2307.0,566.0,$1472,$2307,$1351
2015,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1546.0,306.0,1946.0,294.0,2261.0,163.0,$1946,$2261,$1546
2015,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2482.0,354.0,2663.0,192.0,2831.0,96.0,$2663,$2831,$2482
2016,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,919.0,44.0,1031.0,75.0,1223.0,61.0,$1031,$1223,$919
2016,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,,1750.0,459.0,2134.0,326.0,$1750,$2134,Not Available!
2016,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1425.0,148.0,1677.0,207.0,1939.0,575.0,$1677,$1939,$1425
2016,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2068.0,275.0,2384.0,216.0,2757.0,205.0,$2384,$2757,$2068
2016,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2578.0,88.0,2719.0,58.0,2859.0,29.0,$2719,$2859,$2578
2017,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,890.0,75.0,1069.0,57.0,1237.0,111.0,$1069,$1237,$890
2017,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,1583.0,302.0,1944.0,307.0,2229.0,219.0,$1944,$2229,$1583
2017,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1464.0,225.0,1757.0,298.0,2268.0,931.0,$1757,$2268,$1464
2017,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1956.0,344.0,2341.0,284.0,2737.0,253.0,$2341,$2737,$1956
2017,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,,,,,,Not Available!,Not Available!,Not Available!
2018,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,931.0,95.0,1139.0,74.0,1436.0,161.0,$1139,$1436,$931
2018,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,1875.0,295.0,2125.0,217.0,2313.0,112.0,$2125,$2313,$1875
2018,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1456.0,174.0,1791.0,339.0,2145.0,294.0,$1791,$2145,$1456
2018,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2496.0,311.0,2703.0,111.0,2906.0,105.0,$2703,$2906,$2496
2018,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,,,,,,Not Available!,Not Available!,Not Available!
2019,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,1040.0,77.0,1213.0,87.0,1575.0,226.0,$1213,$1575,$1040
2019,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,2000.0,372.0,2263.0,365.0,3045.0,1396.0,$2263,$3045,$2000
2019,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1426.0,222.0,1792.0,429.0,2168.0,313.0,$1792,$2168,$1426
2019,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2436.0,298.0,2691.0,128.0,2905.0,115.0,$2691,$2905,$2436
2019,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,2721.0,237.0,2941.0,337.0,3212.0,411.0,$2941,$3212,$2721
2020,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,1061.0,50.0,1201.0,79.0,1426.0,137.0,$1201,$1426,$1061
2020,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,2154.0,454.0,2592.0,506.0,2993.0,524.0,$2592,$2993,$2154
2020,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1613.0,361.0,1968.0,436.0,2378.0,1189.0,$1968,$2378,$1613
2020,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2317.0,295.0,2710.0,276.0,3117.0,384.0,$2710,$3117,$2317
2020,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,,,,,,Not Available!,Not Available!,Not Available!
2021,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,1091.0,74.0,1312.0,178.0,1670.0,216.0,$1312,$1670,$1091
2021,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,1583.0,1268.0,2553.0,734.0,2987.0,553.0,$2553,$2987,$1583
2021,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1897.0,432.0,2213.0,220.0,2461.0,1074.0,$2213,$2461,$1897
2021,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2331.0,287.0,2643.0,191.0,2868.0,303.0,$2643,$2868,$2331
2021,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,,,,,,,Not Available!,Not Available!,Not Available!
2022,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,1159.0,107.0,1427.0,171.0,1779.0,153.0,$1427,$1779,$1159
2022,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,1868.0,1828.0,3121.0,1388.0,3311.0,177.0,$3121,$3311,$1868
2022,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,1789.0,854.0,2386.0,560.0,2913.0,598.0,$2386,$2913,$1789
2022,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,2184.0,877.0,2781.0,386.0,3189.0,360.0,$2781,$3189,$2184
2022,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,3000.0,528.0,3300.0,638.0,3501.0,,$3300,Not available. Exceeds $3500!,$3000
2023,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,1270.0,165.0,1557.0,189.0,1847.0,139.0,$1557,$1847,$1270
2023,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,,,3276.0,1205.0,3501.0,,$3276,Not available. Exceeds $3500!,Not Available!
2023,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,,,3501.0,,3501.0,,Not available. Exceeds $3500!,Not available. Exceeds $3500!,Not Available!
2023,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,1938.0,919.0,2836.0,655.0,3262.0,294.0,$2836,$3262,$1938
2023,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,3196.0,156.0,3393.0,358.0,3501.0,,$3393,Not available. Exceeds $3500!,$3196
