YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,1166.0,234.0,1483.0,553.0,2523.0,654.0,$1483,$2523,$1166,1
2021,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1804.0,1181.0,2264.0,464.0,2734.0,1208.0,$2264,$2734,$1804,1
2021,6037503704,Census Tract 5037.04,La Mirada,Los Angeles County,California,LaMirada,1044.0,391.0,1253.0,192.0,1688.0,944.0,$1253,$1688,$1044,1
2021,6037503705,Census Tract 5037.05,La Mirada,Los Angeles County,California,LaMirada,936.0,149.0,2237.0,799.0,2712.0,296.0,$2237,$2712,$936,1
2021,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,2056.0,213.0,2304.0,179.0,2586.0,251.0,$2304,$2586,$2056,1
2021,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,1763.0,514.0,2170.0,238.0,2430.0,181.0,$2170,$2430,$1763,1
2021,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,1758.0,402.0,2110.0,251.0,2335.0,129.0,$2110,$2335,$1758,1
2021,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,1851.0,316.0,2356.0,498.0,2713.0,203.0,$2356,$2713,$1851,1
2021,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,,,,,1700.0,677.0,Not Available!,$1700,Not Available!,1
2021,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,1184.0,250.0,1650.0,1613.0,2708.0,283.0,$1650,$2708,$1184,1
2021,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,764.0,354.0,1247.0,291.0,1868.0,318.0,$1247,$1868,$764,1
2012,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,914.0,109.0,1264.0,770.0,1779.0,176.0,$1264,$1779,$914,1
2012,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1217.0,1453.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1217,1
2012,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,959.0,59.0,1176.0,187.0,1381.0,82.0,$1176,$1381,$959,1
2012,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,718.0,24.0,828.0,80.0,1110.0,117.0,$828,$1110,$718,1
2012,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,1384.0,89.0,1555.0,184.0,1826.0,128.0,$1555,$1826,$1384,1
2012,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,1061.0,200.0,1315.0,131.0,1480.0,693.0,$1315,$1480,$1061,1
2012,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,1322.0,372.0,1833.0,766.0,2001.0,,$1833,Not available. Exceeds $2000!,$1322,1
2012,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,1341.0,200.0,1592.0,297.0,1926.0,332.0,$1592,$1926,$1341,1
2012,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,1214.0,202.0,1635.0,422.0,2001.0,,$1635,Not available. Exceeds $2000!,$1214,1
2012,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,1206.0,192.0,1610.0,291.0,2001.0,,$1610,Not available. Exceeds $2000!,$1206,1
2012,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,840.0,116.0,1050.0,149.0,1875.0,825.0,$1050,$1875,$840,1
2013,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,886.0,95.0,975.0,573.0,1717.0,422.0,$975,$1717,$886,1
2013,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1145.0,270.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1145,1
2013,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,945.0,158.0,1180.0,185.0,1375.0,119.0,$1180,$1375,$945,1
2013,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,730.0,25.0,984.0,208.0,1453.0,327.0,$984,$1453,$730,1
2013,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,1448.0,125.0,1648.0,116.0,1844.0,71.0,$1648,$1844,$1448,1
2013,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,980.0,65.0,1175.0,206.0,2001.0,,$1175,Not available. Exceeds $2000!,$980,1
2013,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,1428.0,306.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1428,1
2013,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,1346.0,132.0,1555.0,201.0,1842.0,164.0,$1555,$1842,$1346,1
2013,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,1097.0,114.0,1417.0,444.0,2001.0,,$1417,Not available. Exceeds $2000!,$1097,1
2013,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,1129.0,120.0,1495.0,295.0,1975.0,256.0,$1495,$1975,$1129,1
2013,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,884.0,67.0,1037.0,165.0,2001.0,,$1037,Not available. Exceeds $2000!,$884,1
2014,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,905.0,82.0,980.0,664.0,1713.0,557.0,$980,$1713,$905,1
2014,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1230.0,1163.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1230,1
2014,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,856.0,328.0,1129.0,238.0,1407.0,131.0,$1129,$1407,$856,1
2014,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,713.0,222.0,943.0,197.0,1456.0,587.0,$943,$1456,$713,1
2014,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,1452.0,136.0,1663.0,99.0,1864.0,71.0,$1663,$1864,$1452,1
2014,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,995.0,233.0,1591.0,435.0,2001.0,,$1591,Not available. Exceeds $2000!,$995,1
2014,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,1200.0,175.0,1455.0,455.0,2001.0,,$1455,Not available. Exceeds $2000!,$1200,1
2014,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,1417.0,200.0,1671.0,157.0,1905.0,132.0,$1671,$1905,$1417,1
2014,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,1095.0,97.0,1473.0,757.0,2001.0,,$1473,Not available. Exceeds $2000!,$1095,1
2014,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,1111.0,154.0,1607.0,368.0,2001.0,,$1607,Not available. Exceeds $2000!,$1111,1
2014,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,794.0,332.0,979.0,86.0,1483.0,613.0,$979,$1483,$794,1
2023,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,1540.0,199.0,1850.0,483.0,2757.0,455.0,$1850,$2757,$1540,1
2023,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1346.0,369.0,1974.0,946.0,2900.0,1817.0,$1974,$2900,$1346,1
2023,6037503704,Census Tract 5037.04,La Mirada,Los Angeles County,California,LaMirada,1301.0,423.0,1599.0,296.0,2075.0,429.0,$1599,$2075,$1301,1
2023,6037503705,Census Tract 5037.05,La Mirada,Los Angeles County,California,LaMirada,936.0,143.0,1190.0,821.0,2567.0,747.0,$1190,$2567,$936,1
2023,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,2211.0,167.0,2553.0,216.0,2834.0,145.0,$2553,$2834,$2211,1
2023,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,1488.0,298.0,2372.0,846.0,2792.0,160.0,$2372,$2792,$1488,1
2023,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,2196.0,176.0,2493.0,1429.0,3501.0,,$2493,Not available. Exceeds $3500!,$2196,1
2023,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,2165.0,164.0,2430.0,419.0,3182.0,683.0,$2430,$3182,$2165,1
2023,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,,,1495.0,1373.0,2224.0,347.0,$1495,$2224,Not Available!,1
2023,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,1422.0,400.0,1957.0,1242.0,2739.0,198.0,$1957,$2739,$1422,1
2023,6037504101,Census Tract 5041.01,La Mirada,Los Angeles County,California,LaMirada,1318.0,517.0,1694.0,245.0,2152.0,309.0,$1694,$2152,$1318,1
2011,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,860.0,150.0,1078.0,677.0,1745.0,205.0,$1078,$1745,$860,1
2011,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,1118.0,861.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1118,1
2011,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,927.0,83.0,1129.0,122.0,1341.0,99.0,$1129,$1341,$927,1
2011,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,720.0,44.0,874.0,141.0,1163.0,126.0,$874,$1163,$720,1
2011,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,1371.0,74.0,1526.0,196.0,1822.0,194.0,$1526,$1822,$1371,1
2011,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,1065.0,123.0,1294.0,198.0,1664.0,351.0,$1294,$1664,$1065,1
