YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2017,6037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,688.0,545.0,1484.0,500.0,1837.0,220.0
2017,6037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1140.0,90.0,1428.0,149.0,1865.0,193.0
2017,6037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,956.0,109.0,1146.0,71.0,1396.0,134.0
2017,6037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1107.0,212.0,1371.0,474.0,2153.0,605.0
2017,6037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,916.0,47.0,1057.0,73.0,1277.0,102.0
2017,6037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1150.0,180.0,1479.0,662.0,2340.0,852.0
2017,6037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1267.0,579.0,1757.0,218.0,2322.0,572.0
2017,6037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1082.0,88.0,1241.0,771.0,2092.0,412.0
2017,6037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,1020.0,796.0,1462.0,563.0,1855.0,166.0
2017,6037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,1110.0,51.0,1318.0,183.0,1754.0,164.0
2017,6037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,1115.0,134.0,1377.0,111.0,1781.0,229.0
2017,6037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1061.0,111.0,1363.0,132.0,1725.0,108.0
2017,6037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,1147.0,262.0,1543.0,233.0,1934.0,580.0
2017,6037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,900.0,302.0,1316.0,247.0,1893.0,273.0
2017,6037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,993.0,116.0,1498.0,373.0,2110.0,252.0
2017,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1375.0,494.0,2617.0,564.0,3461.0,914.0
2017,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,1931.0,405.0,2387.0,470.0,2933.0,1342.0
2017,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1103.0,38.0,1267.0,116.0,2081.0,545.0
2017,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1214.0,111.0,1396.0,57.0,1705.0,168.0
2017,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1162.0,45.0,1399.0,116.0,1723.0,94.0
2017,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1126.0,35.0,1351.0,95.0,1747.0,141.0
2017,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1206.0,107.0,1473.0,123.0,1881.0,138.0
2017,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1192.0,320.0,1765.0,458.0,2577.0,891.0
2017,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1222.0,161.0,1680.0,449.0,2521.0,428.0
2017,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1107.0,120.0,1453.0,134.0,1864.0,156.0
2017,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1269.0,282.0,1668.0,156.0,2000.0,169.0
2017,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,971.0,135.0,1150.0,85.0,1831.0,731.0
2017,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,980.0,85.0,1466.0,277.0,1827.0,177.0
2017,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,645.0,254.0,974.0,400.0,1859.0,293.0
2017,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,,,1108.0,90.0,1256.0,375.0
2017,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1185.0,137.0,1450.0,128.0,1832.0,116.0
2017,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,974.0,106.0,1241.0,107.0,1467.0,102.0
2017,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,887.0,306.0,1126.0,92.0,1348.0,95.0
2017,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,1136.0,85.0,1576.0,159.0,1910.0,143.0
2017,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1005.0,66.0,1274.0,107.0,1721.0,227.0
2017,6037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1706.0,89.0,2007.0,144.0,2328.0,107.0
2017,6037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1606.0,1389.0,2100.0,314.0,2417.0,281.0
2017,6037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2538.0,321.0,2800.0,216.0,3096.0,292.0
2017,6037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1388.0,94.0,1735.0,200.0,2294.0,335.0
2017,6037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1096.0,97.0,1309.0,239.0,1723.0,185.0
2017,6037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1103.0,80.0,1340.0,108.0,1705.0,164.0
2017,6037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1127.0,67.0,1334.0,134.0,1713.0,240.0
2017,6037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,847.0,223.0,1376.0,120.0,1736.0,130.0
2017,6037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,645.0,98.0,825.0,337.0,1375.0,941.0
2017,6037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,720.0,218.0,954.0,98.0,1218.0,271.0
2017,6037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,661.0,333.0,1161.0,242.0,1478.0,246.0
2017,6037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1138.0,151.0,1366.0,328.0,1845.0,653.0
2017,6037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,639.0,449.0,1150.0,690.0,1879.0,612.0
2017,6037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1477.0,736.0,1816.0,412.0,2203.0,493.0
2017,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,,,2667.0,1866.0,3501.0,
2017,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,830.0,107.0,1088.0,121.0,1361.0,134.0
2017,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1028.0,236.0,1236.0,121.0,1616.0,170.0
2017,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,999.0,231.0,1133.0,63.0,1298.0,175.0
2017,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,1344.0,617.0,1907.0,329.0,2476.0,513.0
2017,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1246.0,114.0,1382.0,63.0,1556.0,193.0
2017,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1178.0,95.0,1522.0,140.0,1833.0,111.0
2017,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,924.0,233.0,1083.0,47.0,1208.0,36.0
2017,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,874.0,76.0,1077.0,78.0,1302.0,196.0
2017,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1008.0,100.0,1251.0,94.0,1525.0,152.0
2017,6037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,1137.0,225.0,1363.0,86.0,1539.0,222.0
2017,6037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,1094.0,91.0,1314.0,54.0,1457.0,46.0
2017,6037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,1126.0,69.0,1466.0,309.0,1767.0,110.0
2017,6037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,1085.0,62.0,1248.0,115.0,1484.0,194.0
2017,6037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,794.0,520.0,1339.0,528.0,1761.0,165.0
2017,6037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,953.0,59.0,1101.0,37.0,1240.0,55.0
2017,6037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,903.0,271.0,995.0,251.0,,
2017,6037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,978.0,236.0,1309.0,114.0,1507.0,174.0
2017,6037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1055.0,214.0,1377.0,71.0,1649.0,140.0
2017,6037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1001.0,63.0,1163.0,61.0,1516.0,252.0
2017,6037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1108.0,68.0,1358.0,81.0,1679.0,99.0
2017,6037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1078.0,164.0,1382.0,237.0,1744.0,192.0
2017,6037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,786.0,56.0,1042.0,229.0,1268.0,153.0
2017,6037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,845.0,50.0,1106.0,176.0,1415.0,334.0
2017,6037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1019.0,264.0,1238.0,268.0,1708.0,159.0
2017,6037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,992.0,241.0,1308.0,176.0,1659.0,229.0
2017,6037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,875.0,52.0,1105.0,153.0,1377.0,150.0
2017,6037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,921.0,129.0,1103.0,83.0,1300.0,141.0
2017,6037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1030.0,147.0,1335.0,357.0,1807.0,183.0
2017,6037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,748.0,370.0,1102.0,127.0,1353.0,104.0
2017,6037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1037.0,103.0,1230.0,85.0,1421.0,71.0
2017,6037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,888.0,88.0,1184.0,154.0,1434.0,92.0
2017,6037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1137.0,199.0,1388.0,95.0,1668.0,212.0
2017,6037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1018.0,261.0,1198.0,94.0,1374.0,72.0
2017,6037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1119.0,100.0,1289.0,134.0,1464.0,130.0
2017,6037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1438.0,561.0,1679.0,100.0,1872.0,75.0
2017,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,622.0,116.0,904.0,142.0,1140.0,80.0
2017,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,787.0,77.0,1073.0,77.0,1389.0,99.0
2017,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,817.0,58.0,967.0,49.0,1169.0,61.0
2017,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,755.0,69.0,955.0,77.0,1249.0,90.0
2017,6037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,837.0,46.0,943.0,37.0,1197.0,242.0
2017,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,804.0,68.0,991.0,66.0,1196.0,65.0
2017,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,805.0,53.0,908.0,65.0,1168.0,129.0
2017,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,909.0,73.0,1096.0,86.0,1342.0,146.0
2017,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,827.0,86.0,1046.0,117.0,1283.0,169.0
2017,6037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,966.0,87.0,1284.0,306.0,1803.0,259.0
2017,6037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,1091.0,182.0,1572.0,456.0,1971.0,275.0
2017,6037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1316.0,122.0,1630.0,75.0,1891.0,63.0
2017,6037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,994.0,91.0,1285.0,216.0,1868.0,426.0
2017,6037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,519.0,99.0,703.0,225.0,901.0,605.0
2017,6037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,974.0,86.0,1195.0,433.0,1808.0,225.0
2017,6037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,956.0,46.0,1153.0,81.0,1411.0,89.0
2017,6037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,924.0,92.0,1134.0,74.0,1351.0,101.0
2017,6037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,1172.0,107.0,1349.0,122.0,1574.0,206.0
2017,6037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,884.0,48.0,1093.0,99.0,1396.0,95.0
2017,6037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1038.0,34.0,1193.0,46.0,1379.0,54.0
2017,6037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,1051.0,134.0,1296.0,153.0,1602.0,245.0
2017,6037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,797.0,111.0,985.0,57.0,1234.0,283.0
2017,6037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,829.0,31.0,963.0,44.0,1208.0,73.0
2017,6037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,1275.0,62.0,1418.0,63.0,1657.0,155.0
2017,6037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,994.0,119.0,1191.0,76.0,1629.0,153.0
2017,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,881.0,76.0,1159.0,107.0,1431.0,64.0
2017,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,974.0,53.0,1173.0,77.0,1478.0,130.0
2017,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,944.0,38.0,1103.0,74.0,1348.0,145.0
2017,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,988.0,69.0,1187.0,80.0,1403.0,76.0
2017,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,918.0,57.0,1102.0,49.0,1324.0,86.0
2017,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,905.0,41.0,1056.0,74.0,1309.0,183.0
2017,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,838.0,65.0,1049.0,80.0,1269.0,93.0
2017,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,980.0,54.0,1231.0,118.0,1561.0,183.0
2017,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,827.0,60.0,1020.0,123.0,1240.0,275.0
2017,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,924.0,35.0,1094.0,52.0,1301.0,87.0
2017,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,819.0,40.0,1055.0,76.0,1313.0,135.0
2017,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,818.0,77.0,1061.0,58.0,1242.0,72.0
2017,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,825.0,120.0,1045.0,35.0,1175.0,23.0
2017,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,2159.0,122.0,2416.0,349.0,3101.0,600.0
2017,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1105.0,60.0,1209.0,217.0,2042.0,1442.0
2017,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,2067.0,233.0,2313.0,111.0,3115.0,706.0
2017,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,1160.0,58.0,2006.0,411.0,3060.0,311.0
2017,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1193.0,129.0,1497.0,166.0,1977.0,218.0
2017,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,1752.0,484.0,2036.0,1150.0,2920.0,1300.0
2017,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,1569.0,1204.0,1713.0,282.0,1856.0,73.0
2017,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1566.0,224.0,2267.0,316.0,2954.0,225.0
2017,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1339.0,100.0,1734.0,102.0,2173.0,118.0
2017,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1379.0,124.0,1799.0,167.0,2411.0,280.0
2017,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1512.0,118.0,1885.0,110.0,2426.0,175.0
2017,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,1585.0,119.0,2028.0,190.0,2543.0,187.0
2017,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,1338.0,758.0,2732.0,1045.0,3501.0,
2017,6037123103,Census Tract 1231.03,Burbank,Los Angeles County,California,Burbank,912.0,58.0,1089.0,73.0,1348.0,123.0
2017,6037310100,Census Tract 3101,Burbank,Los Angeles County,California,Burbank,1680.0,119.0,1912.0,384.0,2609.0,622.0
2017,6037310201,Census Tract 3102.01,Burbank,Los Angeles County,California,Burbank,1162.0,88.0,1412.0,104.0,1752.0,107.0
2017,6037310202,Census Tract 3102.02,Burbank,Los Angeles County,California,Burbank,1200.0,116.0,1615.0,140.0,2071.0,224.0
2017,6037310300,Census Tract 3103,Burbank,Los Angeles County,California,Burbank,2228.0,141.0,2455.0,1801.0,3501.0,
2017,6037310400,Census Tract 3104,Burbank,Los Angeles County,California,Burbank,1092.0,86.0,1318.0,118.0,1683.0,362.0
2017,6037310501,Census Tract 3105.01,Burbank,Los Angeles County,California,Burbank,1012.0,73.0,1286.0,110.0,1784.0,260.0
2017,6037310601,Census Tract 3106.01,Burbank,Los Angeles County,California,Burbank,1037.0,57.0,1212.0,64.0,1498.0,132.0
2017,6037310602,Census Tract 3106.02,Burbank,Los Angeles County,California,Burbank,1156.0,148.0,1475.0,112.0,1868.0,110.0
2017,6037310701,Census Tract 3107.01,Burbank,Los Angeles County,California,Burbank,429.0,125.0,957.0,116.0,1382.0,153.0
2017,6037310702,Census Tract 3107.02,Burbank,Los Angeles County,California,Burbank,1110.0,85.0,1399.0,60.0,1794.0,95.0
2017,6037310703,Census Tract 3107.03,Burbank,Los Angeles County,California,Burbank,978.0,135.0,1320.0,100.0,1686.0,176.0
2017,6037310800,Census Tract 3108,Burbank,Los Angeles County,California,Burbank,963.0,35.0,1183.0,86.0,1590.0,227.0
2017,6037310900,Census Tract 3109,Burbank,Los Angeles County,California,Burbank,1124.0,103.0,1583.0,281.0,2264.0,737.0
2017,6037311000,Census Tract 3110,Burbank,Los Angeles County,California,Burbank,996.0,80.0,1318.0,340.0,1926.0,222.0
2017,6037311100,Census Tract 3111,Burbank,Los Angeles County,California,Burbank,1101.0,56.0,1240.0,368.0,2077.0,408.0
2017,6037311200,Census Tract 3112,Burbank,Los Angeles County,California,Burbank,1187.0,107.0,1427.0,104.0,1827.0,185.0
2017,6037311300,Census Tract 3113,Burbank,Los Angeles County,California,Burbank,1153.0,137.0,1561.0,250.0,1980.0,249.0
2017,6037311400,Census Tract 3114,Burbank,Los Angeles County,California,Burbank,1068.0,121.0,1521.0,306.0,2081.0,335.0
2017,6037311500,Census Tract 3115,Burbank,Los Angeles County,California,Burbank,1200.0,95.0,1538.0,120.0,1899.0,97.0
2017,6037311600,Census Tract 3116,Burbank,Los Angeles County,California,Burbank,1385.0,67.0,1713.0,80.0,2094.0,187.0
2017,6037311700,Census Tract 3117,Burbank,Los Angeles County,California,Burbank,1163.0,134.0,1487.0,132.0,1817.0,94.0
2017,6037311801,Census Tract 3118.01,Burbank,Los Angeles County,California,Burbank,1021.0,88.0,1273.0,66.0,1440.0,45.0
2017,6037311802,Census Tract 3118.02,Burbank,Los Angeles County,California,Burbank,1051.0,90.0,1395.0,147.0,1718.0,70.0
2017,6037980001,Census Tract 9800.01,Burbank,Los Angeles County,California,Burbank,,,,,,
2017,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,836.0,172.0,1367.0,215.0,1962.0,451.0
2017,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,1643.0,981.0,3414.0,806.0,3501.0,
2017,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,1154.0,417.0,1806.0,680.0,2779.0,1068.0
2017,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,2944.0,1453.0,3501.0,,3501.0,
2017,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,1670.0,242.0,2193.0,173.0,2768.0,340.0
2017,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,1839.0,342.0,2196.0,209.0,2472.0,1195.0
2017,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,1717.0,114.0,2040.0,156.0,2329.0,122.0
2017,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,1652.0,57.0,1872.0,87.0,2306.0,313.0
2017,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,952.0,111.0,1271.0,198.0,2080.0,652.0
2017,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,881.0,69.0,975.0,61.0,1324.0,392.0
2017,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,673.0,68.0,1035.0,774.0,2153.0,869.0
2017,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,836.0,260.0,1272.0,201.0,1750.0,394.0
2017,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,905.0,89.0,1069.0,146.0,1392.0,149.0
