YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1272.0,694.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1272
2010,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
2010,6037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,919.0,37.0,1012.0,174.0,1490.0,421.0,$1012,$1490,$919
2010,6037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1102.0,119.0,1399.0,170.0,1764.0,184.0,$1399,$1764,$1102
2010,6037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1049.0,61.0,1243.0,76.0,1520.0,138.0,$1243,$1520,$1049
2010,6037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1075.0,55.0,1293.0,53.0,1483.0,102.0,$1293,$1483,$1075
2010,6037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,917.0,53.0,1164.0,143.0,1569.0,217.0,$1164,$1569,$917
2010,6037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,963.0,265.0,1293.0,422.0,1742.0,192.0,$1293,$1742,$963
2010,6037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,967.0,78.0,1199.0,206.0,1526.0,482.0,$1199,$1526,$967
2010,6037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,886.0,106.0,1240.0,171.0,1455.0,78.0,$1240,$1455,$886
2010,6037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1253.0,131.0,1468.0,187.0,1873.0,259.0,$1468,$1873,$1253
2010,6037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,726.0,423.0,1278.0,375.0,1810.0,511.0,$1278,$1810,$726
2010,6037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,1007.0,146.0,1191.0,190.0,1710.0,712.0,$1191,$1710,$1007
2010,6037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,631.0,90.0,726.0,35.0,825.0,133.0,$726,$825,$631
2010,6037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,726.0,455.0,1035.0,139.0,1375.0,594.0,$1035,$1375,$726
2010,6037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1073.0,266.0,1471.0,164.0,1862.0,149.0,$1471,$1862,$1073
2010,6037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,821.0,83.0,998.0,94.0,1307.0,302.0,$998,$1307,$821
2010,6037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,824.0,67.0,975.0,114.0,1270.0,474.0,$975,$1270,$824
2010,6037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,873.0,72.0,1032.0,190.0,1492.0,595.0,$1032,$1492,$873
2010,6037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,921.0,64.0,1156.0,127.0,1542.0,203.0,$1156,$1542,$921
2011,6037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1192.0,425.0,1640.0,482.0,2001.0,,$1640,Not available. Exceeds $2000!,$1192
2011,6037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001.0,,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,Not available. Exceeds $2000!
