YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037463101,Census Tract 4631.01,East San Gabriel,Los Angeles County,California,EastSanGabriel,873.0,72.0,1032.0,190.0,1492.0,595.0,$1032,$1492,$873
2010,6037480002,Census Tract 4800.02,East San Gabriel,Los Angeles County,California,EastSanGabriel,1979.0,359.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1979
2010,6037480011,Census Tract 4800.11,East San Gabriel,Los Angeles County,California,EastSanGabriel,921.0,64.0,1156.0,127.0,1542.0,203.0,$1156,$1542,$921
2010,6037480012,Census Tract 4800.12,East San Gabriel,Los Angeles County,California,EastSanGabriel,796.0,261.0,1085.0,71.0,1259.0,202.0,$1085,$1259,$796
2010,6037480102,Census Tract 4801.02,East San Gabriel,Los Angeles County,California,EastSanGabriel,921.0,132.0,1195.0,130.0,1472.0,168.0,$1195,$1472,$921
2011,6037463101,Census Tract 4631.01,East San Gabriel,Los Angeles County,California,EastSanGabriel,940.0,101.0,1159.0,173.0,1643.0,454.0,$1159,$1643,$940
2011,6037480002,Census Tract 4800.02,East San Gabriel,Los Angeles County,California,EastSanGabriel,1813.0,957.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1813
2011,6037480011,Census Tract 4800.11,East San Gabriel,Los Angeles County,California,EastSanGabriel,994.0,57.0,1180.0,60.0,1436.0,92.0,$1180,$1436,$994
2011,6037480012,Census Tract 4800.12,East San Gabriel,Los Angeles County,California,EastSanGabriel,908.0,98.0,1120.0,95.0,1379.0,183.0,$1120,$1379,$908
2011,6037480102,Census Tract 4801.02,East San Gabriel,Los Angeles County,California,EastSanGabriel,907.0,173.0,1294.0,149.0,1471.0,124.0,$1294,$1471,$907
