YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037264305,Census Tract 2643.05,Santa Monica,Los Angeles County,California,SantaMonica,1847.0,260.0,2622.0,369.0,3501.0,,$2622,Not available. Exceeds $3500!,$1847,1
2021,6037701201,Census Tract 7012.01,Santa Monica,Los Angeles County,California,SantaMonica,1532.0,327.0,1984.0,416.0,2391.0,1484.0,$1984,$2391,$1532,1
2021,6037701202,Census Tract 7012.02,Santa Monica,Los Angeles County,California,SantaMonica,2039.0,193.0,2657.0,227.0,3446.0,238.0,$2657,$3446,$2039,1
2021,6037701302,Census Tract 7013.02,Santa Monica,Los Angeles County,California,SantaMonica,1423.0,281.0,2156.0,102.0,2613.0,238.0,$2156,$2613,$1423,1
2021,6037701304,Census Tract 7013.04,Santa Monica,Los Angeles County,California,SantaMonica,1088.0,191.0,1813.0,295.0,2987.0,904.0,$1813,$2987,$1088,1
2021,6037701402,Census Tract 7014.02,Santa Monica,Los Angeles County,California,SantaMonica,1132.0,262.0,2112.0,281.0,2816.0,190.0,$2112,$2816,$1132,1
2021,6037701501,Census Tract 7015.01,Santa Monica,Los Angeles County,California,SantaMonica,1443.0,296.0,2081.0,208.0,2697.0,208.0,$2081,$2697,$1443,1
2021,6037701502,Census Tract 7015.02,Santa Monica,Los Angeles County,California,SantaMonica,1468.0,277.0,1875.0,160.0,2316.0,135.0,$1875,$2316,$1468,1
2021,6037701601,Census Tract 7016.01,Santa Monica,Los Angeles County,California,SantaMonica,1134.0,163.0,1895.0,283.0,2745.0,348.0,$1895,$2745,$1134,1
2021,6037701602,Census Tract 7016.02,Santa Monica,Los Angeles County,California,SantaMonica,1400.0,110.0,1844.0,240.0,2565.0,460.0,$1844,$2565,$1400,1
2021,6037701701,Census Tract 7017.01,Santa Monica,Los Angeles County,California,SantaMonica,1132.0,181.0,1853.0,254.0,2471.0,210.0,$1853,$2471,$1132,1
2021,6037701702,Census Tract 7017.02,Santa Monica,Los Angeles County,California,SantaMonica,1229.0,152.0,2042.0,293.0,2878.0,289.0,$2042,$2878,$1229,1
2021,6037701801,Census Tract 7018.01,Santa Monica,Los Angeles County,California,SantaMonica,877.0,202.0,1652.0,234.0,2225.0,126.0,$1652,$2225,$877,1
2021,6037701802,Census Tract 7018.02,Santa Monica,Los Angeles County,California,SantaMonica,1325.0,171.0,1927.0,270.0,2542.0,267.0,$1927,$2542,$1325,1
2021,6037701902,Census Tract 7019.02,Santa Monica,Los Angeles County,California,SantaMonica,1104.0,161.0,2783.0,467.0,3501.0,,$2783,Not available. Exceeds $3500!,$1104,1
2021,6037702002,Census Tract 7020.02,Santa Monica,Los Angeles County,California,SantaMonica,1345.0,82.0,1945.0,218.0,2841.0,474.0,$1945,$2841,$1345,1
2021,6037702102,Census Tract 7021.02,Santa Monica,Los Angeles County,California,SantaMonica,1282.0,146.0,1787.0,263.0,2380.0,125.0,$1787,$2380,$1282,1
2021,6037702201,Census Tract 7022.01,Santa Monica,Los Angeles County,California,SantaMonica,1273.0,326.0,1958.0,295.0,2720.0,386.0,$1958,$2720,$1273,1
2021,6037702202,Census Tract 7022.02,Santa Monica,Los Angeles County,California,SantaMonica,1276.0,317.0,1965.0,314.0,2609.0,331.0,$1965,$2609,$1276,1
2021,6037702300,Census Tract 7023,Santa Monica,Los Angeles County,California,SantaMonica,1058.0,315.0,1916.0,568.0,3013.0,1161.0,$1916,$3013,$1058,1
2021,6037990200,Census Tract 9902,Santa Monica,Los Angeles County,California,SantaMonica,,,,,,,Not Available!,Not Available!,Not Available!,1
2012,6037273100,Census Tract 2731,Santa Monica,Los Angeles County,California,SantaMonica,1403.0,372.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1403,1
2012,6037701201,Census Tract 7012.01,Santa Monica,Los Angeles County,California,SantaMonica,1136.0,294.0,2001.0,,2001.0,,Not available. Exceeds $2000!,Not available. Exceeds $2000!,$1136,1
2012,6037701202,Census Tract 7012.02,Santa Monica,Los Angeles County,California,SantaMonica,1074.0,178.0,1809.0,255.0,2001.0,,$1809,Not available. Exceeds $2000!,$1074,1
2012,6037701302,Census Tract 7013.02,Santa Monica,Los Angeles County,California,SantaMonica,1245.0,168.0,1624.0,95.0,1947.0,76.0,$1624,$1947,$1245,1
2012,6037701304,Census Tract 7013.04,Santa Monica,Los Angeles County,California,SantaMonica,1193.0,112.0,1763.0,179.0,2001.0,,$1763,Not available. Exceeds $2000!,$1193,1
2012,6037701402,Census Tract 7014.02,Santa Monica,Los Angeles County,California,SantaMonica,917.0,64.0,1424.0,133.0,1895.0,97.0,$1424,$1895,$917,1
2012,6037701501,Census Tract 7015.01,Santa Monica,Los Angeles County,California,SantaMonica,942.0,182.0,1453.0,121.0,1955.0,134.0,$1453,$1955,$942,1
2012,6037701502,Census Tract 7015.02,Santa Monica,Los Angeles County,California,SantaMonica,1047.0,80.0,1391.0,108.0,1813.0,99.0,$1391,$1813,$1047,1
2012,6037701601,Census Tract 7016.01,Santa Monica,Los Angeles County,California,SantaMonica,1260.0,271.0,1850.0,269.0,2001.0,,$1850,Not available. Exceeds $2000!,$1260,1
