YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th
2010,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,608.0,474.0,717.0,127.0,1139.0,765.0,$717,$1139,$608
2010,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,651.0,206.0,799.0,152.0,1007.0,147.0,$799,$1007,$651
2010,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,677.0,31.0,827.0,145.0,1255.0,246.0,$827,$1255,$677
2010,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,765.0,61.0,885.0,65.0,1114.0,143.0,$885,$1114,$765
2011,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,496.0,309.0,714.0,186.0,1188.0,516.0,$714,$1188,$496
2011,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,774.0,163.0,913.0,110.0,1137.0,170.0,$913,$1137,$774
2011,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,707.0,35.0,851.0,96.0,1216.0,243.0,$851,$1216,$707
2011,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,783.0,45.0,883.0,45.0,1135.0,174.0,$883,$1135,$783
2012,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,629.0,119.0,852.0,263.0,1242.0,280.0,$852,$1242,$629
2012,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,842.0,145.0,995.0,81.0,1250.0,446.0,$995,$1250,$842
2012,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,678.0,36.0,813.0,175.0,1214.0,182.0,$813,$1214,$678
2012,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,816.0,31.0,891.0,46.0,1062.0,168.0,$891,$1062,$816
2013,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,804.0,245.0,1045.0,389.0,1364.0,160.0,$1045,$1364,$804
2013,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,820.0,70.0,977.0,118.0,1338.0,441.0,$977,$1338,$820
2013,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,690.0,53.0,833.0,88.0,1205.0,226.0,$833,$1205,$690
2013,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,819.0,37.0,939.0,76.0,1197.0,129.0,$939,$1197,$819
2014,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,844.0,135.0,1258.0,302.0,1453.0,148.0,$1258,$1453,$844
2014,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,812.0,52.0,971.0,122.0,1241.0,145.0,$971,$1241,$812
2014,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,723.0,27.0,866.0,78.0,1217.0,183.0,$866,$1217,$723
2014,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,813.0,36.0,928.0,60.0,1140.0,88.0,$928,$1140,$813
2015,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,840.0,66.0,1118.0,224.0,1362.0,131.0,$1118,$1362,$840
2015,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,739.0,89.0,941.0,184.0,1274.0,224.0,$941,$1274,$739
2015,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,727.0,40.0,851.0,50.0,1130.0,185.0,$851,$1130,$727
2015,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,806.0,39.0,947.0,92.0,1203.0,95.0,$947,$1203,$806
2016,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,845.0,99.0,996.0,206.0,1292.0,228.0,$996,$1292,$845
2016,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,722.0,68.0,895.0,147.0,1190.0,109.0,$895,$1190,$722
2016,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,781.0,59.0,931.0,85.0,1218.0,166.0,$931,$1218,$781
2016,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,811.0,52.0,998.0,96.0,1203.0,71.0,$998,$1203,$811
2017,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,869.0,74.0,997.0,243.0,1369.0,177.0,$997,$1369,$869
2017,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,742.0,90.0,911.0,134.0,1162.0,84.0,$911,$1162,$742
2017,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,807.0,83.0,967.0,94.0,1291.0,155.0,$967,$1291,$807
2017,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,813.0,78.0,1011.0,112.0,1248.0,94.0,$1011,$1248,$813
2018,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,834.0,129.0,975.0,219.0,1343.0,158.0,$975,$1343,$834
2018,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,748.0,125.0,1017.0,115.0,1232.0,120.0,$1017,$1232,$748
2018,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,866.0,66.0,1011.0,112.0,1322.0,124.0,$1011,$1322,$866
2018,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,813.0,94.0,976.0,140.0,1225.0,121.0,$976,$1225,$813
2019,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,860.0,119.0,1042.0,117.0,1224.0,112.0,$1042,$1224,$860
2019,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,828.0,153.0,996.0,197.0,1392.0,186.0,$996,$1392,$828
2019,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,899.0,62.0,1037.0,108.0,1287.0,123.0,$1037,$1287,$899
2019,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,838.0,118.0,1046.0,142.0,1348.0,94.0,$1046,$1348,$838
2020,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,933.0,66.0,1108.0,180.0,1412.0,258.0,$1108,$1412,$933
2020,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,917.0,104.0,1062.0,160.0,1363.0,294.0,$1062,$1363,$917
2020,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,931.0,55.0,1115.0,103.0,1356.0,98.0,$1115,$1356,$931
