YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25059_001E,B25059_001M
2017,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,1540,464
2017,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1904,565
2017,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1678,370
2017,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2017,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,2443,1018
2017,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2780,479
2017,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,2388,196
2017,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,2471,164
2017,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,2329,122
2017,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,2306,313
2017,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,3501,
2017,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1904,565
2017,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,2279,682
2017,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,,
2017,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,2443,1018
2017,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1561,139
2017,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1382,57
2017,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1455,89
2017,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1582,232
2017,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1836,160
2017,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1854,84
2017,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1439,276
2017,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1482,184
2017,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1462,74
2017,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1391,65
2017,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1325,152
2017,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1466,174
2017,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1454,52
2017,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1386,106
2017,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1457,177
2017,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1728,192
2017,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1450,130
2017,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1575,268
2017,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1439,72
2017,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1837,220
2017,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1865,193
2017,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,1396,134
2017,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,2153,605
2017,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1277,102
2017,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,2340,852
2017,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,2322,572
