YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25059_001E,B25059_001M
2013,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,1231,1155
2013,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1725,766
2013,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1853,573
2013,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2013,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,1223,1487
2013,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2013,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1725,766
2013,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1851,56
2013,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,528,1807
2013,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,1223,1487
2013,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1500,127
2013,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1413,93
2013,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1411,110
2013,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1591,223
2013,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1896,185
2013,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1662,99
2013,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1278,173
2013,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1327,201
2013,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1651,154
2013,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1215,44
2013,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1233,67
2013,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1304,139
2013,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1354,81
2013,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1259,105
2013,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1561,224
2013,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1428,324
2013,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1347,78
2013,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1585,222
2013,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1372,104
2013,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1875,362
2013,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1433,170
2013,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,1250,354
2013,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,2001,
2013,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1157,49
2013,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1627,398
2013,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1946,433
2013,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1946,170
2013,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,1857,372
2013,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,1461,145
2013,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,1446,130
2013,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1632,275
2013,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,2001,
2013,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1907,291
2013,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1818,592
2013,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1949,424
2013,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001,
