YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25059_001E,B25059_001M
2014,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,1151,396
2014,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1569,769
2014,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1951,365
2014,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2014,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,1218,1041
2014,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1569,769
2014,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1914,133
2014,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,1979,665
2014,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,1218,1041
2014,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1494,112
2014,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1401,89
2014,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1408,70
2014,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1478,183
2014,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1788,165
2014,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1646,131
2014,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1393,136
2014,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1300,186
2014,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1498,126
2014,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1244,50
2014,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1227,57
2014,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1275,130
2014,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1389,45
2014,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1228,70
2014,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1452,84
2014,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1498,183
2014,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1340,118
2014,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1463,217
2014,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1373,122
2014,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1764,138
2014,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1492,215
2014,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,1450,392
2014,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,2001,
2014,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1133,55
2014,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1762,577
2014,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1812,320
2014,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1887,171
2014,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,1977,320
2014,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,1381,143
2014,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,1635,177
2014,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1619,242
2014,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,1887,536
2014,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1802,254
2014,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1497,632
2014,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1948,510
2014,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001,
2014,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1524,584
2014,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1785,144
2014,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1682,132
2014,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1747,91
2014,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1916,152
2014,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1710,584
2014,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1785,499
2014,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1644,124
2014,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1991,229
2014,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,1714,331
2014,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,1722,193
2014,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,1625,609
2014,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,1491,694
2014,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1824,191
2014,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,1262,118
2014,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1382,112
2014,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,1685,167
2014,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1346,153
2014,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,2001,
2014,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,2001,
2014,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,2001,
2014,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1917,215
2014,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1792,107
2014,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1558,224
2014,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1596,178
2014,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1669,157
2014,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,970,180
2014,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1280,144
2014,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1671,366
2014,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1566,522
2014,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,1860,545
2014,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1245,318
2014,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,2001,
2014,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,1170,71
2014,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1632,215
2014,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1340,188
2014,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,2001,
2014,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1421,109
2014,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1493,233
2014,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,1175,34
2014,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,1208,98
2014,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1455,119
2014,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,1227,99
2014,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,1404,46
2014,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,1557,189
2014,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,1262,117
2014,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,1249,163
2014,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,1112,47
2014,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,1238,173
