YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25058_001E,B25058_001M
2011,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,333,2069
2011,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,2001,
2011,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1398,821
2011,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2011,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,585,473
2011,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2011,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,1871,316
2011,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,1988,252
2011,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,1777,217
2011,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,1807,104
2011,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,1858,403
2011,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,2001,
2011,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1519,262
2011,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,304,406
2011,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,585,473
2011,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1031,79
2011,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1186,54
2011,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1084,64
2011,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1194,113
2011,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1393,128
2011,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1307,71
2011,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1123,149
2011,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1070,357
2011,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1109,124
2011,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,997,65
2011,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1011,65
2011,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1027,118
2011,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,938,75
2011,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1103,44
2011,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1434,172
2011,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1109,53
2011,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1119,76
2011,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1101,182
2011,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1133,62
2011,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,1128,189
2011,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,1118,80
2011,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,983,81
2011,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,1662,191
2011,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,975,50
2011,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,1155,84
2011,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,1425,239
2011,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,1654,525
2011,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,1418,184
2011,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,1051,117
2011,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,1136,235
2011,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,1073,92
2011,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,1717,929
2011,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1123,121
2011,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1268,100
2011,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,1640,482
2011,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,2001,
2011,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,1053,162
2011,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,1517,171
2011,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1329,54
2011,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1327,80
2011,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1278,89
2011,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,1179,513
2011,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,1156,52
2011,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1232,86
2011,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,1628,155
2011,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,1546,341
2011,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,1179,119
2011,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,745,134
2011,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,1127,82
2011,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,1483,194
2011,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,956,119
2011,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1168,214
2011,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,1159,173
2011,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1180,60
2011,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,1669,112
2011,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,1780,416
2011,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,1944,702
2011,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,1390,90
2011,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,1413,353
2011,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,1124,56
2011,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1214,122
2011,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,924,135
2011,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,549,423
2011,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1151,156
2011,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,1190,95
2011,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1645,293
2011,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,1244,301
2011,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,1046,236
2011,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,2001,
2011,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,1035,97
2011,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,1215,86
2011,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,1179,160
2011,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,1515,196
2011,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,1294,131
2011,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,1233,194
2011,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,975,77
2011,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,1013,108
2011,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1017,70
2011,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,1171,147
2011,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,1044,110
2011,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,1256,154
2011,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,1080,96
2011,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,1334,226
2011,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,962,40
2011,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,932,123
2011,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,884,115
2011,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1257,128
2011,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1041,72
2011,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1056,65
2011,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1163,100
2011,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1082,91
2011,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1400,382
2011,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1109,579
2011,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,967,142
2011,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1299,174
2011,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1055,164
2011,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1202,172
2011,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1015,79
2011,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,997,90
2011,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,833,65
2011,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,1208,116
2011,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,941,316
2011,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1116,63
2011,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,1778,324
2011,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,796,322
2011,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,877,96
2011,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,868,39
