YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25058_001E,B25058_001M
2022,06037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,2079,1094
2022,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1538,313
2022,06037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,,
2022,06037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,,
2022,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,3501,
2022,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,3501,
2022,06037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,2867,176
2022,06037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,1926,309
2022,06037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,2817,324
2022,06037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,2813,326
2022,06037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,3501,
2022,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,2197,377
2022,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,3501,
2022,06037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,,
2022,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1673,104
2022,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1750,82
2022,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1533,112
2022,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1764,104
2022,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1328,378
2022,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1662,127
2022,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1660,95
2022,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1601,126
2022,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1541,153
2022,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,1481,212
2022,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1524,233
2022,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1884,144
2022,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1748,169
2022,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1502,206
2022,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,1794,161
2022,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,1470,127
2022,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1683,85
2022,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,2021,548
