YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25058_001E,B25058_001M
2014,06037910205,Census Tract 9102.05,Acton,Los Angeles County,California,Acton,380,835
2014,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,1176,464
2014,06037910805,Census Tract 9108.05,Acton,Los Angeles County,California,Acton,1530,704
2014,06037910812,Census Tract 9108.12,Acton,Los Angeles County,California,Acton,,
2014,06037910813,Census Tract 9108.13,Acton,Los Angeles County,California,Acton,1087,403
2014,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,2001,
2014,06037800326,Census Tract 8003.26,Agoura Hills,Los Angeles County,California,AgouraHills,1862,171
2014,06037800327,Census Tract 8003.27,Agoura Hills,Los Angeles County,California,AgouraHills,1589,237
2014,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,1914,128
2014,06037800329,Census Tract 8003.29,Agoura Hills,Los Angeles County,California,AgouraHills,1895,90
2014,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,1840,214
2014,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,1176,464
2014,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,1761,80
2014,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,1479,775
2014,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,1087,403
2014,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1232,81
2014,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1164,54
2014,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1145,72
2014,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1201,78
2014,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,1353,119
2014,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1330,63
2014,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,1073,298
2014,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,1024,140
2014,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1216,79
2014,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1092,41
2014,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1081,41
2014,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,996,92
2014,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1184,147
2014,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1072,53
2014,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,1200,151
2014,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,1181,74
